,Any,Serveis,Literal,Codi,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Riscos
326,2012,0.0,Santa Llogaia d'Àlguema,171827,5.9397,0.2316,115.2507,1.6974,,
327,2012,44.8108,Santa Cristina d'Aro,171812,157.1188,65.9604,37.5414,60.2583,,
328,2012,2.1606,Santa Coloma de Farners,171805,104.6748,26.0988,18.8516,54.726200000000006,,
329,2012,0.0,Sant Hilari Sacalm,171642,46.6257,9.291,19.0965,26.3485,,
330,2012,0.0,Sant Pau de Segúries,171772,10.0016,1.8875,8.8435,7.5136,,
331,2012,1.7503,Sant Jaume de Llierca,171655,15.3316,3.6599,36.5925,8.1713,,
332,2012,0.0,Sant Miquel de Fluvià,171753,7.2874,0.1639,6.3702,6.7294,,
333,2012,0.0,Sant Miquel de Campmajor,171740,1.9469,0.1396,61.9143,0.3832,,
334,2012,0.5293,Sant Martí Vell,171735,3.2877,0.375,7.5055,2.1858,,
335,2012,1.7955,Sant Martí de Llémena,171729,7.4829,0.672,18.6632,3.7347,,
336,2012,0.0,Sant Llorenç de la Muga,171714,5.4637,1.2134,49.5034,2.9873000000000003,,
337,2012,0.5541,Vallfogona de Ripollès,171707,4.29,0.9084,84.5775,1.4955,,
338,2012,10.254,Sant Julià de Ramis,171693,100.3054,13.8588,166.8797,27.3722,,
339,2012,0.0495,Sant Joan de Mollet,171680,5.4238,0.4521,12.2338,4.1754,,
340,2012,0.9322,Sant Joan de les Abadesses,171674,34.5257,11.7341,15.2546,16.716700000000003,,
341,2012,3.1472,Puigcerdà,171411,85.8403,19.9369,20.2721,58.57640000000001,,
342,2012,12.4162,Sant Pere Pescador,171788,32.5825,9.6766,15.5154,19.3549,,
343,2012,0.0,Sant Jaume de Frontanyà,082166,1.4382,0.5602,34.3292,0.7732,,
344,2012,0.0,Sant Martí Sarroca,082270,19.7724,2.2176,10.9734,13.2783,,
345,2012,0.0,Sant Martí de Tous,082264,7.823,0.5838,13.8481,5.550800000000001,,
346,2012,0.0,Sant Martí d'Albars,082251,1.2918,0.0533,26.3518,0.9129,,
347,2012,0.0,Sant Martí de Centelles,082248,20.223,7.8875,13.7486,11.941699999999999,,
348,2012,0.0,Sant Llorenç Savall,082233,20.7035,5.8315,17.6212,10.5403,,
349,2012,0.0,Sant Llorenç d'Hortons,082227,28.2449,6.2587,16.029,17.6077,,
350,2012,4.3105,Sant Just Desvern,082212,185.761,81.0624,13.0938,73.0659,,
351,2012,0.0,Sant Julià de Vilatorta,082205,56.9614,13.4116,37.754,30.6274,,
352,2012,0.244,Vilassar de Mar,082191,64.7316,6.4898,4.8533,31.412100000000002,,
353,2012,6.0269,Vallirana,082956,375.3118,209.4155,30.4859,94.0392,,
354,2012,8.2937,Sant Joan Despí,082172,184.6727,46.7925,15.1172,87.5486,,
355,2012,0.0,Premià de Dalt,082303,80.0184,10.3885,16.1253,51.553200000000004,,
356,2012,0.0,Sant Hipòlit de Voltregà,082153,36.2535,17.7977,14.673,13.0522,,
357,2012,0.0,Vilassar de Dalt,082140,49.4048,8.6284,11.2272,28.990899999999996,,
358,2012,0.0,Sant Fruitós de Bages,082135,125.2933,39.7557,28.5185,61.4206,,
359,2012,0.5442,Sant Feliu Sasserra,082129,12.4714,2.081,38.2857,7.728400000000001,,
360,2012,0.3733,Sant Feliu de Llobregat,082114,188.8634,45.4474,11.1766,97.8453,,
361,2012,0.0,Sant Feliu de Codines,082107,43.6879,7.851,12.2705,26.698800000000002,,
362,2012,0.0,Sant Fost de Campsentelles,082093,124.6503,56.0998,13.5155,54.342699999999994,,
363,2012,6.3135,Sant Esteve Sesrovires,082080,118.8414,53.1294,22.8236,45.1556,,
364,2012,0.0,Sant Esteve de Palautordera,082074,10.8604,1.3269,6.7163,7.814399999999999,,
365,2012,1.2078,Sant Joan de Vilatorrada,082188,56.3608,13.4137,12.934,28.2603,,
366,2012,0.0,Sant Sadurní d'Anoia,082401,101.0465,27.5812,16.009,51.3827,,
367,2012,2.0898,Santa Margarida i els Monjos,082515,117.7603,43.8615,19.082,54.042199999999994,,
368,2012,0.0,Santa Margarida de Montbui,082508,43.9565,6.0387,12.0026,20.8819,,
369,2012,0.0,Santa Fe del Penedès,082495,6.9142,1.2925,31.7097,4.3926,,
370,2012,0.0,Santa Eulàlia de Ronçana,082482,89.3103,15.8923,19.9246,59.4103,,
371,2012,0.0,Santa Eulàlia de Riuprimer,082476,11.6764,1.5471,28.6699,6.426,,
372,2012,0.0,Santa Eugènia de Berga,082460,20.0513,3.2253,16.8198,11.1801,,
373,2012,0.0,Santa Coloma de Gramenet,082457,250.0019,61.311,6.7752,99.69380000000001,,
374,2012,0.2859,Santa Coloma de Cervelló,082444,74.146,27.0807,19.7202,30.1237,,
375,2012,0.0,Santa Cecília de Voltregà,082439,1.7648,0.13,61.5195,0.3493,,
376,2012,0.0,Sant Martí Sesgueioles,082286,4.3981,0.2116,33.4246,2.6552,,
377,2012,0.0,Sant Sadurní d'Osormort,082418,1.6896,0.6841,21.3385,0.8069,,
378,2012,0.0,Sant Mateu de Bages,082299,5.7134,0.8436,26.0179,2.1431999999999998,,
379,2012,3.6724,Sant Quirze Safaja,082397,49.1064,22.4225,102.6201,15.633099999999999,,
380,2012,11.3052,Sant Quirze del Vallès,082384,179.6044,50.1563,21.0994,80.9869,,
381,2012,0.0,Sant Quirze de Besora,082378,19.5757,4.3356,17.944,12.5908,,
382,2012,0.1912,Sant Quintí de Mediona,082362,19.9109,4.2834,23.0818,10.3033,,
383,2012,0.0,Sant Pol de Mar,082359,22.4552,2.4978,6.9437,10.626999999999999,,
384,2012,2.3381,Sant Pere de Vilamajor,082346,131.4092,64.1696,31.9735,52.703500000000005,,
385,2012,0.0,Sant Pere de Torelló,082331,27.7417,8.4357,16.6352,13.689,,
386,2012,0.0,Sant Pere de Riudebitlles,082325,17.7587,3.9096,14.2414,9.9915,,
387,2012,1.3765,Sant Pere de Ribes,082310,157.287,50.7256,9.7889,69.0834,,
388,2012,0.0,Sant Climent de Llobregat,082042,31.059,11.8476,16.7947,12.4651,,
389,2012,0.0,Marganell,082423,2.7656,0.8756,3.6368,1.7692,,
390,2012,0.0,Puigdàlber,081748,5.8169,1.3311,20.2575,3.3622,,
391,2012,0.0204,Sant Cugat Sesgarrigues,082068,18.3381,3.5977,33.8188,11.1836,,
392,2012,1.7293,Rubí,081846,324.5407,127.0694,4.5355,164.3442,,
393,2012,0.0,Roda de Ter,081831,46.1673,6.5908,13.7664,25.0748,,
394,2012,0.0,"Pont de Vilomara i Rocafort, el",081825,43.1891,18.5354,13.1825,18.9057,,
395,2012,2.271,"Roca del Vallès, la",081810,88.3211,20.382,14.2917,51.6222,,
396,2012,0.3114,Ripollet,081803,189.2409,62.2207,9.3842,79.2911,,
397,2012,0.0,Rellinars,081799,32.7389,14.1112,54.8533,14.5068,,
398,2012,0.0,Rajadell,081786,7.5001,2.7422,11.3213,4.4412,,
399,2012,0.0,"Quar, la",081770,0.5972,0.0373,36.5916,0.3018,,
400,2012,3.6257,Sabadell,081878,914.3015,202.6974,8.5794,436.9491,,
401,2012,0.0,Puig-reig,081751,75.4075,23.9585,52.1845,28.3985,,
402,2012,0.0,Sagàs,081884,0.0,0.0,0.0,0.0,,
403,2012,1.0532,Premià de Mar,081727,66.1415,11.9957,4.9602,39.8288,,
404,2012,0.9979,Prats de Lluçanès,081712,20.638,1.8759,14.4639,14.8825,,
405,2012,0.0,"Prats de Rei, els",081705,7.3001,0.4922,38.7496,4.5266,,
406,2012,16.9522,"Prat de Llobregat, el",081691,308.3529,68.5503,7.752,166.52839999999998,,
407,2012,0.0,Pontons,081688,23.2917,4.0092,60.5815,10.9861,,
408,2012,2.2948,Polinyà,081672,83.5186,24.6977,13.7258,44.7225,,
409,2012,0.6004,"Pobla de Lillet, la",081666,13.0308,4.2587,25.3671,4.7278,,
410,2012,0.0,"Pobla de Claramunt, la",081653,19.3004,3.1817,16.4173,11.4733,,
411,2012,0.0,"Pla del Penedès, el",081640,17.0619,3.7564,26.4751,9.9681,,
412,2012,4.9058,Pineda de Mar,081635,114.3845,15.46,7.7738,77.4726,,
413,2012,0.0,Pujalt,081764,7.4594,1.7207,84.9251,3.9911000000000003,,
414,2012,0.0,Sant Iscle de Vallalta,081939,15.1031,4.861,28.5664,5.9124,,
415,2012,0.0,"Esquirol, l'",082541,33.9748,5.7354,35.3533,19.8306,,
416,2012,0.0,Sant Cebrià de Vallalta,082037,94.0557,51.7421,30.794,31.7912,,
417,2012,0.0,Sant Celoni,082021,119.42,25.652,13.7739,73.3703,,
418,2012,0.0,Sant Boi de Lluçanès,082016,9.5825,1.9924,32.4754,5.8202,,
419,2012,14.6606,Sant Boi de Llobregat,082009,427.6984,99.7891,12.8096,205.6015,,
420,2012,0.0,Sant Bartomeu del Grau,081995,11.9514,1.7939,26.1914,7.668100000000001,,
421,2012,0.0,Sant Antoni de Vilamajor,081982,69.212,19.5753,12.3789,42.5743,,
422,2012,0.1185,Sant Andreu de Llavaneres,081976,45.173,9.5956,8.0846,27.610599999999998,,
423,2012,0.0,Sant Andreu de la Barca,081960,159.8051,42.0829,13.4139,82.6084,,
424,2012,0.0,Rubió,081859,2.2219,0.7766,23.5847,0.7743,,
425,2012,0.7745,Sant Adrià de Besòs,081944,248.6116,64.8654,10.6475,104.7267,,
426,2012,58.4445,Sant Cugat del Vallès,082055,1104.2768,383.4014,28.1862,461.1042,,
427,2012,1.4033,Santpedor,081923,78.7022,31.9026,13.0275,37.2731,,
428,2012,0.0,Sallent,081918,133.2569,59.383,32.0913,45.3524,,
429,2012,0.0,Saldes,081901,5.3732,1.1293,13.925,3.7934,,
430,2012,0.0,Sant Pere Sallavinera,081897,4.0777,1.0453,57.8363,2.0896,,
431,2012,0.0,"Hostalets de Pierola, els",081629,25.8302,4.4332,15.7659,16.6702,,
432,2012,0.0,Piera,081614,297.7221,130.5766,27.2374,123.5175,,
433,2012,0.0,Perafita,081607,11.5798,4.0676,32.7065,6.181,,
434,2012,0.0,Parets del Vallès,081593,167.7067,30.842,7.8471,81.3836,,
435,2012,0.0,"Papiol, el",081580,59.5245,22.9694,12.764,26.310000000000002,,
436,2012,0.6606,Pallejà,081574,120.412,35.623,24.9516,60.6539,,
437,2012,0.0,Sant Agustí de Lluçanès,081957,1.0252,0.0,9.1964,0.8966000000000001,,
438,2012,2.1324,Badia del Vallès,089045,46.7046,13.7158,8.8541,19.224400000000003,,
439,2012,16.2264,Viladecans,083015,296.6029,68.2462,8.7958,161.18349999999998,,
440,2012,0.4659,Arbúcies,170097,53.6539,27.388,3.3573,20.1739,,
441,2012,0.0,Anglès,170084,29.5396,5.5964,6.9933,18.8769,,
442,2012,0.0,Amer,170078,28.649,5.1476,35.3009,15.436700000000002,,
443,2012,3.3935,Alp,170062,77.0361,12.2541,55.4766,32.8423,,
444,2012,0.0,"Far d'Empordà, el",170059,4.6987,0.4742,19.8641,2.8376,,
445,2012,0.0,Albons,170046,10.8447,0.9438,31.9412,7.293699999999999,,
446,2012,0.0,Albanyà,170031,1.7538,0.0,19.02,1.4628,,
447,2012,0.0,Aiguaviva,170025,7.3387,1.9157,10.4753,4.5381,,
448,2012,0.0,"Armentera, l'",170118,12.2509,0.8375,24.4928,9.3071,,
449,2012,0.0,"Palma de Cervelló, la",089058,25.2195,8.7798,21.6047,9.6235,,
450,2012,0.0,Avinyonet de Puigventós,170123,26.5102,6.7134,46.7323,12.6506,,
451,2012,0.0,Sant Julià de Cerdanyola,089030,4.7833,0.2194,65.0425,2.8841,,
452,2012,0.0,Vilanova del Vallès,089024,90.087,32.6521,42.2144,34.653000000000006,,
453,2012,0.0,Rupit i Pruit,089019,2.1324,0.4622,8.9133,1.3966,,
454,2012,0.0,Viver i Serrateix,083089,1.3301,0.1158,45.3394,0.4073,,
455,2012,4.6229,Vilanova i la Geltrú,083073,262.4617,53.0607,10.19,149.8594,,
456,2012,0.0,Vilalba Sasserra,083067,8.7284,1.6637,26.2376,5.2022,,
457,2012,6.5182,Vilafranca del Penedès,083054,193.3295,65.1572,9.71,89.8561,,
458,2012,0.0533,Vilobí del Penedès,083041,15.2579,3.6962,21.4716,9.1694,,
459,2012,0.0,Vilanova de Sau,083036,6.2206,0.8587,82.9821,2.6401000000000003,,
460,2012,12.5598,Barberà del Vallès,082520,262.9035,48.2867,9.1064,158.4735,,
461,2012,0.0,Agullana,170010,11.5044,1.8214,39.848,6.0799,,
462,2012,0.2331,Bolvir,170242,31.698,10.9941,114.3794,14.5519,,
463,2012,0.0,Camós,170353,9.704,2.3591,26.3952,5.4993,,
464,2012,47.8241,Calonge de Segarra,170340,215.0021,60.4761,19.9426,115.8695,,
465,2012,7.9362,Caldes de Malavella,170335,140.9963,55.0176,30.5024,62.7204,,
466,2012,0.0,Cadaqués,170329,45.4726,11.9847,30.2772,23.9647,,
467,2012,0.0,Cabanelles,170314,2.0301,0.4549,10.7472,1.313,,
468,2012,0.0,Cabanes,170307,4.1149,0.0,4.3702,3.7081,,
469,2012,0.0,Boadella i les Escaules,170293,6.0458,0.6586,34.8621,2.3805,,
470,2012,0.0,Brunyola,170280,3.2381,0.6063,37.3781,1.1479,,
471,2012,0.5665,Breda,170274,27.5483,4.8781,8.8473,18.061600000000002,,
472,2012,0.0,Argelaguer,170101,5.2703,0.4119,33.9901,3.4112,,
473,2012,0.0,Bordils,170255,20.4566,4.858,17.2673,10.8137,,
474,2012,4.8125,Viladecavalls,083008,111.9365,57.4048,17.4574,42.838899999999995,,
475,2012,48.434,Blanes,170237,211.0379,55.6865,10.4798,111.8698,,
476,2012,0.0,"Bisbal d'Empordà, la",170221,48.5249,7.1454,12.9858,24.586299999999998,,
477,2012,0.0,Beuda,170216,0.5313,0.0345,6.3396,0.389,,
478,2012,1.6477,Bescanó,170209,100.2996,38.6993,32.2841,45.9296,,
479,2012,0.0,Besalú,170195,37.8396,11.7866,18.8222,21.3327,,
480,2012,0.0,Bellcaire d'Empordà,170182,10.1414,0.7455,27.8267,7.1189,,
481,2012,0.0,Bàscara,170160,18.7423,5.9011,37.4719,8.860199999999999,,
482,2012,2.5989,Banyoles,170157,102.796,22.9144,9.8385,56.7329,,
483,2012,0.0,"Vajol, la",170144,4.0607,0.5458,102.4338,2.5622,,
484,2012,15.5283,Begur,170139,202.6517,99.5243,53.4193,79.80279999999999,,
485,2012,0.0,Borrassà,170268,9.4096,0.8821,33.5027,6.135400000000001,,
486,2012,0.0,Sant Vicenç de Montalt,082649,47.0992,5.0127,29.3999,23.6642,,
487,2012,0.0,Vilanova del Camí,083020,75.2296,12.3803,14.9325,36.679,,
488,2012,0.0,Súria,082747,43.3519,8.0014,19.8589,22.9899,,
489,2012,0.0,Subirats,082732,68.7909,16.3568,41.8606,38.984899999999996,,
490,2012,0.0,Sora,082726,8.8867,3.3014,105.216,3.6914000000000002,,
491,2012,0.0,Sobremunt,082711,1.5911,0.3427,37.6926,0.8726,,
492,2012,9.3225,Sitges,082704,284.4989,93.9265,14.0806,132.7055,,
493,2012,0.0,Seva,082690,241.8801,140.9527,94.2824,67.5204,,
494,2012,0.0,Cercs,082687,43.7968,18.4685,66.4077,14.957699999999999,,
495,2012,0.0,Sentmenat,082671,127.1088,51.8492,26.2815,44.3907,,
496,2012,0.0,Tagamanent,082763,8.5972,3.6415,11.9835,4.5115,,
497,2012,0.0,Sant Vicenç de Torelló,082652,25.0454,4.3767,28.4056,14.14,,
498,2012,0.0,Talamanca,082779,10.1098,2.6103,184.3706,4.6049,,
499,2012,0.0,Sant Vicenç dels Horts,082634,193.0076,53.0062,11.844,100.195,,
500,2012,0.0,Sant Vicenç de Castellet,082628,60.825,14.4171,11.0684,36.304100000000005,,
501,2012,5.0485,Santa Susanna,082613,42.9934,16.119,22.8431,19.6426,,
502,2012,30.4794,Santa Perpètua de Mogoda,082606,254.5735,77.5672,13.8188,121.56450000000001,,
503,2012,1.4018,Santa Maria de Palautordera,082592,114.6848,24.8385,22.9607,65.1637,,
504,2012,0.075,Santa Maria d'Oló,082589,12.3215,4.0981,7.4709,7.4405,,
505,2012,0.0,Santa Maria de Miralles,082573,0.0,0.0,0.0,0.0,,
506,2012,0.0,Santa Maria de Martorelles,082567,6.3302,0.9532,6.9795,4.773199999999999,,
507,2012,0.0,Santa Maria de Merlès,082554,0.0,0.0,0.0,0.0,,
508,2012,0.0,Campdevànol,170366,23.5411,5.3736,9.8189,14.1767,,
509,2012,2.2437,Cerdanyola del Vallès,082665,584.3043,128.5066,35.8479,222.52460000000002,,
510,2012,0.0,Torrelles de Foix,082883,47.0815,17.5515,35.2308,21.0535,,
511,2012,0.0,Vilada,082994,7.324,1.9,9.4621,4.9132,,
512,2012,26.2503,Vic,082981,415.0659,103.6979,22.2664,203.0106,,
513,2012,0.0,Veciana,082975,3.6374,1.35,10.155,2.033,,
514,2012,1.4471,Vallromanes,082969,54.1318,17.0883,24.6324,27.1893,,
515,2012,0.3984,Àger,250024,21.3332,7.6346,37.1102,11.4934,,
516,2012,0.0,Vallgorguina,082943,103.0862,57.4159,22.0805,35.8877,,
517,2012,0.0,Bausen,250450,1.1917,0.0,14.764,1.1016,,
518,2012,0.0,Vallbona d'Anoia,082922,12.6585,3.2278,17.632,7.0807,,
519,2012,0.0,Vacarisses,082917,126.2181,54.6583,22.9561,49.885000000000005,,
520,2012,0.0,Tavèrnoles,082750,4.3174,1.9071,27.0331,1.5594999999999999,,
521,2012,0.0,Torrelles de Llobregat,082896,91.0717,26.0659,32.3487,41.6177,,
522,2012,0.0,Santa Maria de Besora,082536,2.525,0.6819,26.4036,1.404,,
523,2012,0.0,Torrelavit,082877,22.5205,8.223,17.0582,11.8926,,
524,2012,3.1385,"Torre de Claramunt, la",082861,83.0066,29.3677,31.4706,40.9748,,
525,2012,0.0,Torelló,082858,98.4882,20.1194,14.0105,54.9571,,
526,2012,1.8328,Tordera,082845,188.5709,48.4074,17.207,73.9894,,
527,2012,6.4448,Tona,082830,85.007,17.8879,22.9139,48.1428,,
528,2012,0.0,Tiana,082824,67.4535,20.0329,15.3722,32.0418,,
529,2012,0.0231,Teià,082819,68.2108,17.177,41.3304,24.9496,,
530,2012,0.0,Tavertet,082802,4.0102,0.2475,79.6417,1.7697,,
531,2012,62.0589,Terrassa,082798,1001.6603,268.1796,9.892,485.4466,,
532,2012,0.0,Taradell,082785,79.6438,24.6826,18.296,42.7483,,
533,2012,0.1655,Ullastrell,082900,47.3474,13.2649,101.8045,13.6706,,
534,2012,0.0,"Sénia, la",430445,107.4145,37.8445,35.9458,45.9446,,
535,2012,0.0,"Fatarella, la",430568,10.7083,0.7233,30.3249,6.6827,,
536,2012,0.0,Falset,430555,33.5555,8.7175,26.6248,15.3046,,
537,2012,0.0904,"Espluga de Francolí, l'",430542,29.2625,5.9384,12.8052,17.863,,
538,2012,0.0,Duesaigües,430537,3.9358,0.9907,61.472,1.4517,,
539,2012,1.5119,Xerta,430521,8.9108,1.4379,19.6111,4.9686,,
540,2012,3.8612,Cunit,430516,157.4162,40.2219,17.2715,97.8572,,
541,2012,0.1262,Creixell,430509,59.3401,12.9083,16.0973,40.64,,
542,2012,0.0177,Cornudella de Montsant,430496,15.7319,4.3822,32.2958,7.532,,
543,2012,0.0,Corbera d'Ebre,430483,12.5677,0.798,27.2267,8.4915,,
544,2012,0.5996,Constantí,430477,149.7123,48.0123,30.2684,70.5257,,
545,2012,0.0,"Milà, el",430831,1.9824,0.4535,25.7706,1.0772,,
546,2012,0.0414,Colldejou,430458,2.7412,0.3563,69.3803,1.1124,,
547,2012,0.0,Figuerola del Camp,430593,5.3438,0.7207,52.6325,2.7126,,
548,2012,4.6495,"Catllar, el",430430,105.2056,34.549,33.0994,56.4066,,
549,2012,0.2823,Castellvell del Camp,430424,48.108,14.6369,10.2331,30.5197,,
550,2012,0.0,Caseres,430419,4.3883,0.1327,86.7095,1.7798,,
551,2012,0.0,Capçanes,430402,2.7402,0.2715,19.5712,1.6436000000000002,,
552,2012,0.0868,Capafonts,430398,2.9687,0.3493,67.2426,1.7852000000000001,,
553,2012,27.0528,Cambrils,430385,357.5252,86.3368,15.0054,211.61419999999998,,
554,2012,104.748,Calafell,430379,371.9025,80.8889,17.4699,186.2999,,
555,2012,0.0,Cabra del Camp,430363,49.8027,22.385,41.7992,21.497,,
556,2012,0.1049,Cabacés,430350,3.9719,0.5055,30.5805,2.2616,,
557,2012,0.0,Bràfim,430347,10.1769,1.8051,49.6566,5.0448,,
558,2012,0.0,Conesa,430461,2.385,0.1138,68.9283,1.3751,,
559,2012,1.2843,"Guiamets, els",430705,4.8397,1.1459,55.5703,1.8089,,
560,2012,0.0,"Vall de Boí, la",250432,25.5118,5.2294,58.7666,13.851300000000002,,
561,2012,0.0,Maspujols,430810,8.0829,3.1557,15.2621,3.5249,,
562,2012,0.0,"Masó, la",430803,1.3833,0.1398,11.7844,0.8946999999999999,,
563,2012,0.0,Masllorenç,430799,20.7478,7.1416,46.3601,10.9194,,
564,2012,0.0,Masdenverge,430786,10.9564,0.8619,9.0318,9.0811,,
565,2012,0.0,Mas de Barberans,430770,4.6966,0.0528,6.8818,3.2748,,
566,2012,0.0,Marçà,430764,8.9886,2.7058,51.6043,2.9904,,
567,2012,0.0,Margalef,430751,1.9813,0.0665,55.3106,1.1753,,
568,2012,0.9977,Llorenç del Penedès,430748,39.7616,5.0997,44.4307,23.5026,,
569,2012,0.0,Llorac,430733,3.9796,1.1654,17.7586,2.4843,,
570,2012,0.0,"Febró, la",430574,0.9546,0.0272,69.2458,0.4719,,
571,2012,0.0,Horta de Sant Joan,430712,14.8825,1.9919,17.5239,10.6475,,
572,2012,0.4854,"Figuera, la",430580,2.1679,0.1051,53.5239,1.3767,,
573,2012,0.0,Gratallops,430691,3.3528,0.2887,39.7658,2.0341,,
574,2012,0.0,Godall,430688,7.1414,0.8367,18.853,4.6251,,
575,2012,0.8012,Ginestar,430672,7.4703,0.5031,24.2737,4.6609,,
576,2012,0.0,"Garidells, els",430666,4.881,1.0675,32.1528,3.1929000000000003,,
577,2012,0.0,Garcia,430653,8.5014,2.5954,27.9896,4.2491,,
578,2012,0.0,Gandesa,430640,26.3704,1.0431,22.6963,18.1494,,
579,2012,0.417,"Galera, la",430635,6.2859,0.6536,18.571,3.9834,,
580,2012,0.0,Freginals,430629,3.9676,0.0578,41.6989,1.8914,,
581,2012,0.0,Forès,430614,2.8439,0.4971,34.5746,2.0201000000000002,,
582,2012,0.0,Flix,430607,54.6129,13.8272,29.4333,27.5712,,
583,2012,1.3517,"Borges del Camp, les",430311,19.4138,5.3835,18.8487,12.2116,,
584,2012,0.0478,"Lloar, el",430727,1.6295,0.2229,29.7336,0.9848,,
585,2012,0.0,"Valls d'Aguilar, les",259062,6.5572,0.4754,20.3734,5.0104,,
586,2012,0.0,Botarell,430332,10.5699,1.2852,26.7512,6.2318999999999996,,
587,2012,10.6608,Alcanar,430043,174.9863,23.6049,12.2092,100.4005,,
588,2012,0.0,"Albiol, l'",430038,0.9691,0.3166,3.7711,0.47950000000000004,,
589,2012,0.4168,Albinyana,430022,32.4338,8.7853,13.3946,18.299599999999998,,
590,2012,0.0,Aiguamúrcia,430017,55.2847,30.909,79.2058,17.1402,,
591,2012,0.0,Riu de Cerdanya,259139,2.0636,0.3291,27.9574,1.3634,,
592,2012,0.0,Gimenells i el Pla de la Font,259123,28.5466,5.0235,66.6169,15.7289,,
593,2012,0.0,"Plans de Sió, els",259118,14.115,2.2219,24.24,9.9724,,
594,2012,0.0,Josa i Tuixén,259101,3.5797,0.7102,47.6563,2.1822,,
595,2012,0.0,"Vansa i Fórnols, la",259097,5.1384,0.148,26.0463,3.8651999999999997,,
596,2012,0.0,Aldover,430069,4.7313,0.4252,4.6841,4.0653,,
597,2012,0.0,Torrefeta i Florejacs,259078,11.523,1.5077,19.4228,8.8005,,
598,2012,0.0,"Aleixar, l'",430075,2.8103,0.0533,10.6894,1.7671999999999999,,
599,2012,0.0,Ribera d'Ondara,259059,10.7115,0.3401,66.2211,7.1526,,
600,2012,0.0,Castell de Mur,259046,4.8313,0.9137,27.7731,3.0396,,
601,2012,0.3653,"Guingueta d'Àneu, la",259031,6.7262,0.3355,25.0821,5.2044,,
602,2012,0.137,Sant Martí de Riucorb,259025,7.2412,0.1249,16.8734,5.8376,,
603,2012,0.0,Vall de Cardós,259010,9.7401,2.4333,22.2147,6.3946000000000005,,
604,2012,0.0,Vinaixa,252555,9.5782,0.4492,58.3161,5.793200000000001,,
605,2012,0.0672,Vilanova de la Barca,252542,17.1869,1.6771,34.8943,11.716,,
606,2012,0.0,"Vilosell, el",252537,4.3763,0.8128,46.4271,2.5583,,
607,2012,0.0,Vila-sana,252521,6.6614,0.0,0.0,6.6614,,
608,2012,0.0,Vilanova de Segrià,252516,7.5863,0.0,22.6664,5.5102,,
609,2012,0.1457,Vilanova de Meià,252509,7.0827,0.2531,32.4772,5.3576,,
610,2012,0.0,Fígols i Alinyà,259084,5.2014,0.2849,17.0826,3.7651,,
611,2012,0.0,Ascó,430192,29.6367,4.4171,48.0159,15.197099999999999,,
612,2012,0.0,Miravet,430846,6.8903,0.4303,21.8127,4.6021,,
613,2012,0.0,Bonastre,430304,16.6182,5.8474,37.2838,8.1654,,
614,2012,0.0,Blancafort,430290,5.4579,0.8476,23.8425,3.5866,,
615,2012,0.0,"Bisbal del Penedès, la",430287,152.3353,79.7853,43.2043,55.7705,,
616,2012,0.0,"Bisbal de Falset, la",430271,1.7568,0.06,16.3093,1.2829000000000002,,
617,2012,0.0,Benissanet,430265,10.5239,0.9866,20.2329,6.9475,,
618,2012,0.0,Benifallet,430252,7.5301,1.6893,26.6279,3.7298999999999998,,
619,2012,0.0,Bellvei,430249,42.8631,13.4142,35.0862,21.423299999999998,,
620,2012,0.0,Bellmunt del Priorat,430234,3.471,0.1981,45.2994,1.7378,,
621,2012,0.0,Batea,430228,20.0076,4.0882,15.1174,12.4877,,
622,2012,0.0,Alcover,430056,30.5272,2.7139,16.2386,18.970599999999997,,
623,2012,0.0,Banyeres del Penedès,430206,34.1175,8.1113,13.666,21.8804,,
624,2012,0.0,Bot,430326,7.1129,0.5471,31.969,4.3983,,
625,2012,0.0,Arnes,430189,5.3242,0.2674,30.9854,3.4694000000000003,,
626,2012,0.0,"Argentera, l'",430173,2.9601,0.6591,34.1193,1.751,,
627,2012,0.4945,"Arboç, l'",430167,67.9175,22.6974,15.5844,34.5747,,
628,2012,0.0,Arbolí,430154,0.9092,0.0294,10.4144,0.7459,,
629,2012,3.4772,Amposta,430141,178.0583,41.2437,15.4676,96.42609999999999,,
630,2012,12.3161,"Ametlla de Mar, l'",430136,192.6683,69.8763,57.9973,74.7381,,
631,2012,2.3793,Altafulla,430120,70.6743,21.292,27.8799,38.6923,,
632,2012,0.0,Almoster,430115,26.4389,8.6249,32.8831,12.8783,,
633,2012,0.0,Alió,430108,6.9737,1.2164,34.6264,4.393,,
634,2012,0.0,Alforja,430094,8.6989,2.4357,8.338,4.6533999999999995,,
635,2012,0.0,Alfara de Carles,430081,3.7484,0.536,9.7777,2.8222,,
636,2012,0.0,Barberà de la Conca,430213,9.6035,2.193,31.7893,5.3355,,
637,2012,0.0,Tarragona,431482,1347.9189,242.5316,22.6095,376.9293,,
638,2012,2.4531,Vallmoll,431606,25.9745,2.404,54.9827,13.7699,,
639,2012,0.0,Vallfogona de Riucorb,431592,4.4993,0.3285,102.108,2.9557,,
640,2012,0.6464,Vallclara,431589,2.0845,0.4283,50.1491,1.0293999999999999,,
641,2012,0.0,Ulldemolins,431573,5.1759,0.3249,23.4177,3.8136,,
642,2012,0.0,Ulldecona,431567,63.5611,13.4557,4.6787,50.8718,,
