,Any,Zones verdes,Literal,Codi
5328,2017,0.0579,Ossó de Sió,251575
5329,2017,2.9307,Isona i Conca Dellà,251155
5330,2017,0.9343,Organyà,251556
5331,2017,0.1704,"Omells de na Gaia, els",251543
5332,2017,1.4859,"Omellons, els",251538
5333,2017,0.7491,"Oluges, les",251522
5334,2017,8.6599,Olius,251517
5335,2017,1.2441,Oliola,251500
5336,2017,2.7479,Oliana,251497
5337,2017,0.1834,Odèn,251484
5338,2017,1.0191,Navès,251462
5339,2017,0.1463,Nalec,251459
5340,2017,3.6309,"Palau d'Anglesola, el",251581
5341,2017,0.6297,Castellserà,250707
5342,2017,0.693,Espot,250827
5343,2017,1.1625,"Espluga Calba, l'",250812
5344,2017,1.612,Cubells,250791
5345,2017,0.8575,Corbins,250788
5346,2017,1.2205,Coll de Nargó,250772
5347,2017,0.8235,"Cogul, el",250766
5348,2017,0.2097,Clariana de Cardener,250753
5349,2017,0.114,Ciutadilla,250740
5350,2017,0.5916,Cervià de les Garrigues,250735
5351,2017,4.1341,Juneda,251193
5352,2017,0.2417,Cava,250714
5353,2017,0.0299,Esterri de Cardós,250870
5354,2017,0.203,Castelló de Farfanya,250693
5355,2017,0.9759,Castellnou de Seana,250680
5356,2017,4.3222,Castelldans,250674
5357,2017,0.0,Castellar de la Ribera,250642
5358,2017,0.0,Canejan,250637
5359,2017,4.4609,Camarasa,250621
5360,2017,0.1031,Cabó,250616
5361,2017,0.3539,Cabanabona,250609
5362,2017,2.4622,Bossòst,250595
5363,2017,6.1109,"Borges Blanques, les",250582
5364,2017,30.5503,Cervera,250729
5365,2017,2.8305,Gósol,251001
5366,2017,13.0768,"Pont de Suert, el",251734
5367,2017,0.0,Ivorra,251142
5368,2017,3.3376,Ivars d'Urgell,251137
5369,2017,0.5874,Ivars de Noguera,251121
5370,2017,0.3277,Guixers,251116
5371,2017,12.6992,Guissona,251109
5372,2017,0.9208,Guimerà,251095
5373,2017,0.2165,Granyena de les Garrigues,251057
5374,2017,1.5255,Granyena de Segarra,251044
5375,2017,2.0868,Granyanella,251039
5376,2017,1.0806,Estaràs,250851
5377,2017,0.3679,"Granadella, la",251018
5378,2017,4.132,Esterri d'Àneu,250864
5379,2017,4.7881,Golmés,250997
5380,2017,0.258,Gavet de la Conca,250984
5381,2017,0.8845,Fulleda,250978
5382,2017,1.2095,"Fuliola, la",250962
5383,2017,1.1213,Foradada,250946
5384,2017,0.8514,Fondarella,250931
5385,2017,0.8254,"Floresta, la",250925
5386,2017,0.1436,Farrera,250899
5387,2017,0.0,Estamariu,250886
5388,2017,0.6978,Juncosa,251180
5389,2017,1.805,"Granja d'Escarp, la",251023
5390,2017,0.0,Vilamòs,252477
5391,2017,0.3215,"Guingueta d'Àneu, la",259031
5392,2017,0.1249,Sant Martí de Riucorb,259025
5393,2017,2.4333,Vall de Cardós,259010
5394,2017,0.4492,Vinaixa,252555
5395,2017,1.6771,Vilanova de la Barca,252542
5396,2017,0.8128,"Vilosell, el",252537
5397,2017,3.8389,Vila-sana,252521
5398,2017,0.0,Vilanova de Segrià,252516
5399,2017,0.2175,Vilanova de Meià,252509
5400,2017,3.7811,Torrelameu,252311
5401,2017,0.5932,Vilanova de Bellpuig,252483
5402,2017,0.7679,"Valls d'Aguilar, les",259062
5403,2017,7.9133,Vilaller,252458
5404,2017,3.2871,Vilagrassa,252445
5405,2017,3.9611,Vielha e Mijaran,252430
5406,2017,1.3113,Verdú,252424
5407,2017,3.6641,Vallfogona de Balaguer,252402
5408,2017,0.7829,"Valls de Valira, les",252398
5409,2017,3.4756,Vallbona de les Monges,252385
5410,2017,16.5849,Tremp,252347
5411,2017,1.3965,Torre-serona,252332
5412,2017,1.9961,"Pobla de Segur, la",251713
5413,2017,0.2608,Vilanova de l'Aguda,252496
5414,2017,0.3166,"Albiol, l'",430038
5415,2017,0.0294,Arbolí,430154
5416,2017,41.272,Amposta,430141
5417,2017,61.9558,"Ametlla de Mar, l'",430136
5418,2017,21.292,Altafulla,430120
5419,2017,9.1106,Almoster,430115
5420,2017,2.1549,Alió,430108
5421,2017,2.2981,Alforja,430094
5422,2017,0.536,Alfara de Carles,430081
5423,2017,0.0533,"Aleixar, l'",430075
5424,2017,0.4252,Aldover,430069
5425,2017,0.7518,Castell de Mur,259046
5426,2017,23.6434,Alcanar,430043
5427,2017,0.3401,Ribera d'Ondara,259059
5428,2017,8.7854,Albinyana,430022
5429,2017,32.2439,Aiguamúrcia,430017
5430,2017,0.3291,Riu de Cerdanya,259139
5431,2017,5.0259,Gimenells i el Pla de la Font,259123
5432,2017,2.2219,"Plans de Sió, els",259118
5433,2017,0.7102,Josa i Tuixén,259101
5434,2017,0.1479,"Vansa i Fórnols, la",259097
5435,2017,0.2836,Fígols i Alinyà,259084
5436,2017,1.5077,Torrefeta i Florejacs,259078
5437,2017,1.772,Torregrossa,252304
5438,2017,24.5705,Alcover,430056
5439,2017,1.2242,Ribera d'Urgellet,251850
5440,2017,0.2251,Sarroca de Bellera,252017
5441,2017,0.3481,Sarroca de Lleida,252000
5442,2017,0.4332,Sant Guim de la Plana,251977
5443,2017,0.1088,Sant Esteve de la Sarga,251961
5444,2017,1.2181,Sant Ramon,251945
5445,2017,3.1883,Sant Llorenç de Morunys,251930
5446,2017,2.8675,Sant Guim de Freixenet,251924
5447,2017,1.7636,Sanaüja,251919
5448,2017,0.1369,Salàs de Pallars,251902
5449,2017,8.936,Torres de Segre,252326
5450,2017,0.2783,Riner,251863
5451,2017,5.6828,Seròs,252043
5452,2017,0.5867,Rialp,251832
5453,2017,1.5182,Puigverd de Lleida,251826
5454,2017,0.5543,Puigverd d'Agramunt,251811
5455,2017,1.0764,Puiggròs,251804
5456,2017,0.7187,Prullans,251790
5457,2017,0.8812,Preixens,251771
5458,2017,0.3941,Preixana,251765
5459,2017,14.4701,Prats i Sansor,251752
5460,2017,0.9262,"Portella, la",251749
5461,2017,0.2419,Llobera,251291
5462,2017,5.4226,Rosselló,251898
5463,2017,1.2135,Talavera,252167
5464,2017,2.1325,Torrefarrera,252287
5465,2017,3.922,"Torre de Cabdella, la",252271
5466,2017,0.2972,Torrebesses,252265
5467,2017,2.0448,Tornabous,252252
5468,2017,0.2834,"Torms, els",252249
5469,2017,2.2823,Torà,252234
5470,2017,1.5337,Tiurana,252228
5471,2017,1.3915,Tírvia,252213
5472,2017,1.073,Térmens,252206
5473,2017,0.0287,Tarroja de Segarra,252192
5474,2017,0.0,Senterada,252022
5475,2017,30.591,Tàrrega,252173
5476,2017,10.6874,"Seu d'Urgell, la",252038
5477,2017,0.0657,Talarn,252154
5478,2017,0.9648,Sunyer,252120
5479,2017,0.9829,Sudanell,252115
5480,2017,6.3391,Soses,252108
5481,2017,9.1618,Sort,252094
5482,2017,0.3465,Soriguera,252081
5483,2017,22.7677,Solsona,252075
5484,2017,0.0,"Soleràs, el",252069
5485,2017,4.6374,Sidamon,252056
5486,2017,2.8173,Ponts,251728
5487,2017,0.6674,Tarrés,252189
5488,2017,16.1899,Riudellots de la Selva,171501
5489,2017,1.6028,"Selva de Mar, la",171886
5490,2017,5.6959,Sant Feliu de Pallerols,171616
5491,2017,72.2461,Sant Feliu de Guíxols,171609
5492,2017,21.8236,Sant Feliu de Buixalleu,171595
5493,2017,0.7424,Sant Climent Sescebes,171582
5494,2017,0.2157,Sant Andreu Salou,171576
5495,2017,19.1198,Salt,171557
5496,2017,0.6839,Sales de Llierca,171544
5497,2017,1.2819,Rupià,171539
5498,2017,13.8797,Sant Gregori,171637
5499,2017,0.2838,Riumors,171518
5500,2017,9.291,Sant Hilari Sacalm,171642
5501,2017,0.6618,Riudaura,171498
5502,2017,75.5323,Riudarenes,171485
5503,2017,14.4711,Ripoll,171479
5504,2017,69.7725,Riells i Viabrea,171463
5505,2017,5.4185,Ribes de Freser,171450
5506,2017,1.7783,Regencós,171447
5507,2017,0.1141,Rabós,171432
5508,2017,6.085,Quart,171426
5509,2017,20.4354,Puigcerdà,171411
5510,2017,8.7684,"Port de la Selva, el",171404
5511,2017,52.4012,Roses,171523
5512,2017,0.1639,Sant Miquel de Fluvià,171753
5513,2017,1.0541,"Saus, Camallera i Llampaies",171870
5514,2017,8.2331,Sarrià de Ter,171864
5515,2017,9.3636,Sant Joan les Fonts,171851
5516,2017,2.8668,Santa Pau,171848
5517,2017,1.0509,Sant Aniol de Finestres,171833
5518,2017,2.0088,Santa Llogaia d'Àlguema,171827
5519,2017,67.3382,Santa Cristina d'Aro,171812
5520,2017,26.8793,Santa Coloma de Farners,171805
5521,2017,9.6766,Sant Pere Pescador,171788
5522,2017,1.237,Sant Ferriol,171621
5523,2017,0.6086,Sant Mori,171766
5524,2017,16.8787,Porqueres,171371
5525,2017,0.1385,Sant Miquel de Campmajor,171740
5526,2017,0.3725,Sant Martí Vell,171735
5527,2017,0.672,Sant Martí de Llémena,171729
5528,2017,1.2043,Sant Llorenç de la Muga,171714
5529,2017,0.9084,Vallfogona de Ripollès,171707
5530,2017,13.8583,Sant Julià de Ramis,171693
5531,2017,0.4721,Sant Joan de Mollet,171680
5532,2017,11.7342,Sant Joan de les Abadesses,171674
5533,2017,0.8768,Sant Jordi Desvalls,171668
5534,2017,3.6599,Sant Jaume de Llierca,171655
5535,2017,1.8875,Sant Pau de Segúries,171772
5536,2017,122.5317,Lloret de Mar,170950
5537,2017,4.3385,Molló,171077
5538,2017,0.1242,Mollet de Peralada,171061
5539,2017,1.6663,Mieres,171058
5540,2017,84.9862,Maçanet de la Selva,171030
5541,2017,8.1796,Maçanet de Cabrenys,171024
5542,2017,1.4754,Massanes,171019
5543,2017,0.4094,Masarac,171002
5544,2017,0.4779,Meranges,170998
5545,2017,4.8154,Maià de Montcal,170985
5546,2017,6.063,"Preses, les",171390
5547,2017,0.6168,"Llosses, les",170963
5548,2017,0.4398,Navata,171117
5549,2017,5.1088,Llívia,170947
5550,2017,2.8653,Llers,170932
5551,2017,33.2336,Llançà,170926
5552,2017,5.6228,Llanars,170911
5553,2017,2.0664,Llambilles,170904
5554,2017,33.7393,Llagostera,170890
5555,2017,1.1066,Lladó,170887
5556,2017,0.2623,Juià,170871
5557,2017,15.8509,"Jonquera, la",170865
5558,2017,0.0928,Jafre,170852
5559,2017,0.0,Madremanya,170979
5560,2017,0.0862,Massalcoreig,251312
5561,2017,0.3436,Pardines,171254
5562,2017,0.9075,Pontós,171365
5563,2017,1.3616,Pont de Molins,171352
5564,2017,2.8192,Planoles,171349
5565,2017,4.427,"Planes d'Hostoles, les",171334
5566,2017,10.1417,Peralada,171328
5567,2017,0.5171,"Pera, la",171306
5568,2017,0.1317,Pedret i Marzà,171292
5569,2017,4.2327,Pau,171289
5570,2017,0.4565,Parlavà,171267
5571,2017,1.7346,Montagut i Oix,171096
5572,2017,13.8356,Pals,171241
5573,2017,2.0587,Mont-ras,171100
5574,2017,1.8486,Palau-sator,171215
5575,2017,9.2269,Palau-saverdera,171208
5576,2017,0.1492,Palau de Santa Eulàlia,171194
5577,2017,30.8767,Palamós,171181
5578,2017,69.6929,Palafrugell,171175
5579,2017,1.0314,Osor,171169
5580,2017,2.261,Ordis,171156
5581,2017,41.413,Olot,171143
5582,2017,4.7765,Ogassa,171122
5583,2017,2.5094,Portbou,171387
5584,2017,0.086,Bovera,250560
5585,2017,0.302,Algerri,250156
5586,2017,2.1856,Arbeca,250292
5587,2017,1.9725,Anglesola,250273
5588,2017,10.4635,Naut Aran,250254
5589,2017,1.5943,Alt Àneu,250241
5590,2017,17.6588,Alpicat,250236
5591,2017,0.2493,Alòs de Balaguer,250220
5592,2017,16.5034,Almenar,250215
5593,2017,1.3068,Almatret,250208
5594,2017,5.0383,Almacelles,250194
5595,2017,1.2416,"Alamús, els",250045
5596,2017,1.9318,Alguaire,250169
5597,2017,0.3234,Arsèguel,250328
5598,2017,1.8073,Alfés,250143
5599,2017,2.0228,Alfarràs,250138
5600,2017,10.6062,Alcoletge,250122
5601,2017,20.6652,Alcarràs,250117
5602,2017,0.0865,Alcanó,250100
5603,2017,2.6977,"Albi, l'",250096
5604,2017,1.8131,Albesa,250083
5605,2017,2.6719,Albatàrrec,250077
5606,2017,1.0514,"Albagés, l'",250061
5607,2017,0.1535,Alàs i Cerc,250058
5608,2017,0.9542,Alins,250175
5609,2017,0.1279,Bassella,250447
5610,2017,0.879,Palol de Revardit,171236
5611,2017,2.2736,"Cellera de Ter, la",171899
5612,2017,1.3502,Biosca,250557
5613,2017,0.7646,Benavent de Segrià,250539
5614,2017,1.6267,Bellvís,250523
5615,2017,6.145,Bellver de Cerdanya,250518
5616,2017,13.8472,Bellpuig,250501
5617,2017,0.1834,Bellmunt d'Urgell,250498
5618,2017,4.752,Bell-lloc d'Urgell,250485
5619,2017,0.713,Bellcaire d'Urgell,250479
5620,2017,0.7791,"Pont de Bar, el",250306
5621,2017,0.0,Bausen,250450
5622,2017,0.0141,Arres,250313
5623,2017,5.233,"Vall de Boí, la",250432
5624,2017,1.2043,"Baronia de Rialb, la",250426
5625,2017,1.6624,Barbens,250411
5626,2017,40.6416,Balaguer,250404
5627,2017,0.6761,Baix Pallars,250390
5628,2017,0.8704,Aitona,250387
5629,2017,0.0923,Aspa,250365
5630,2017,9.0571,Artesa de Segre,250349
5631,2017,1.3332,Artesa de Lleida,250334
5632,2017,3.8196,"Sentiu de Sió, la",250352
5633,2017,1.6398,Belianes,250463
5634,2017,1.2194,Torroella de Fluvià,171984
5635,2017,5.0749,Vidrà,172121
5636,2017,0.9719,Verges,172116
5637,2017,0.4005,Ventalló,172109
5638,2017,8.7206,Vall-llobrega,172095
5639,2017,3.9609,"Vall de Bianya, la",172082
5640,2017,7.9128,"Vall d'en Bas, la",172076
5641,2017,1.8287,Urús,172060
5642,2017,0.2579,Ullastret,172057
5643,2017,2.6374,Ullà,172044
5644,2017,0.1409,Ultramort,172039
5645,2017,68.9924,Vidreres,172137
5646,2017,31.3072,Torroella de Montgrí,171997
5647,2017,41.6579,Tossa de Mar,172023
5648,2017,0.4623,Torrent,171978
5649,2017,0.1954,Terrades,171962
5650,2017,2.7708,"Tallada d'Empordà, la",171959
5651,2017,0.0,Susqueda,171946
5652,2017,32.5434,Sils,171931
5653,2017,1.0101,Setcases,171925
5654,2017,12.1246,Agramunt,250030
5655,2017,1.2035,"Avellanes i Santa Linya, les",250371
5656,2017,1.4202,Serra de Daró,171910
5657,2017,1.3546,Serinyà,171903
5658,2017,0.6975,Toses,172018
5659,2017,0.1738,Vilanant,172288
5660,2017,7.6347,Àger,250024
5661,2017,0.183,Abella de la Conca,250019
5662,2017,2.3617,Sant Julià del Llor i Bonmatí,179032
5663,2017,8.7458,Forallac,179026
5664,2017,4.2043,Tortellà,172001
5665,2017,1.1685,Vilabertran,172142
5666,2017,0.0273,Biure,172348
5667,2017,5.677,Vilobí d'Onyar,172333
5668,2017,0.5876,Vila-sacra,172305
5669,2017,1.1737,Vilamaniscle,172272
5670,2017,19.6091,Vilamalla,172266
5671,2017,0.3246,Vilamacolum,172253
5672,2017,2.8317,Vilaür,172229
5673,2017,0.8641,Vilademuls,172180
5674,2017,2.1641,Vilopriu,172327
5675,2017,0.0383,Viladamat,172174
5676,2017,6.2273,Vilafant,172214
5677,2017,2.8084,Vilajuïga,172235
5678,2017,0.2364,Viladasens,172168
5679,2017,1.3773,Vilallonga de Ter,172240
5680,2017,4.8072,Vilablareix,172155
5681,2017,8.4981,Viladrau,172207
5682,2018,7.8545,Campins,080399
5683,2018,18.4104,Cardedeu,080462
5684,2018,0.0,Capolat,080459
5685,2018,2.6171,Capellades,080446
5686,2018,38.9756,Canyelles,080431
5687,2018,27.1224,Calella,080351
5688,2018,21.228,Cànoves i Samalús,080425
5689,2018,0.507,Calonge,080364
5690,2018,7.4203,Canet de Mar,080403
5691,2018,7.068,Callús,080386
5692,2018,2.7501,Calldetenes,080370
5693,2018,10.008,Calders,080348
5694,2018,13.931,Cardona,080478
5695,2018,13.9276,Canovelles,080410
5696,2018,0.8768,Carme,080484
5697,2018,2.4231,Casserres,080497
5698,2018,0.0,Castellar del Riu,080500
5699,2018,116.8512,Castellar del Vallès,080517
5700,2018,1.0177,Castellar de n'Hug,080522
5701,2018,54.5257,Castellbell i el Vilar,080538
5702,2018,241.73,Castellbisbal,080543
5703,2018,8.159,Castellcir,080556
5704,2018,84.9962,Castelldefels,080569
5705,2018,0.1667,Castell de l'Areny,080575
5706,2018,26.8908,Castellet i la Gornal,080581
5707,2018,0.0959,Castellfollit de Riubregós,080608
5708,2018,63.082,Caldes de Montbui,080333
5709,2018,13.5963,Artés,080109
5710,2018,0.2549,Castellfollit del Boix,080594
5711,2018,0.3879,Argençola,080082
5712,2018,35.9782,Abrera,080018
5713,2018,0.3703,Aguilar de Segarra,080023
5714,2018,28.6961,Alella,080039
5715,2018,1.4799,Alpens,080044
5716,2018,67.5495,"Ametlla del Vallès, l'",080057
5717,2018,22.3477,Avinyó,080121
5718,2018,28.7532,Arenys de Munt,080076
5719,2018,4.2477,Caldes d'Estrac,080327
5720,2018,33.0799,Argentona,080095
5721,2018,6.0737,Avià,080116
5722,2018,13.8131,Avinyonet del Penedès,080137
5723,2018,5.2355,Aiguafreda,080142
5724,2018,190.7859,Badalona,080155
5725,2018,4.66,Bagà,080168
5726,2018,32.2205,Cabrera d'Anoia,080288
5727,2018,33.0079,Arenys de Mar,080060
5728,2018,8.1498,Balenyà,080174
5729,2018,6.6824,Calaf,080312
5730,2018,17.0384,Cabrera de Mar,080291
5731,2018,2.0692,"Cabanyes, les",080272
5732,2018,2.4458,"Brull, el",080266
5733,2018,11.0488,"Bruc, el",080253
5734,2018,1363.3891,Barcelona,080193
5735,2018,41.5519,Cabrils,080305
5736,2018,17.4771,Balsareny,080180
5737,2018,2.2214,Borredà,080240
5738,2018,26.9992,Begues,080207
5739,2018,0.0,Bellprat,080214
5740,2018,16.5763,Berga,080229
5741,2018,71.7233,Bigues i Riells,080235
5742,2018,5.9011,Bàscara,170160
5743,2018,0.7455,Bellcaire d'Empordà,170182
5744,2018,11.7981,Besalú,170195
5745,2018,38.631,Bescanó,170209
5746,2018,0.8979,Beuda,170216
5747,2018,23.4776,Banyoles,170157
5748,2018,48.1503,Blanes,170237
5749,2018,27.6654,Arbúcies,170097
5750,2018,12.0786,"Bisbal d'Empordà, la",170221
5751,2018,0.5458,"Vajol, la",170144
5752,2018,99.7282,Begur,170139
5753,2018,6.7134,Avinyonet de Puigventós,170123
5754,2018,11.0194,Bolvir,170242
5755,2018,0.4119,Argelaguer,170101
5756,2018,0.6586,Boadella i les Escaules,170293
5757,2018,15.532,Anglès,170084
5758,2018,5.2621,Amer,170078
5759,2018,12.2222,Alp,170062
5760,2018,0.8375,"Armentera, l'",170118
5761,2018,1.8021,Camós,170353
5762,2018,0.8641,Castellfollit de la Roca,170464
5763,2018,11.8256,Cassà de la Selva,170448
5764,2018,0.7133,Queralbs,170433
5765,2018,1.5973,Capmany,170427
5766,2018,1.115,Cantallops,170412
5767,2018,0.3077,Canet d'Adri,170405
5768,2018,21.5515,Camprodon,170391
5769,2018,5.3814,Campllong,170388
5770,2018,4.8663,Breda,170274
5771,2018,5.0838,Campdevànol,170366
5772,2018,4.9145,Bordils,170255
5773,2018,79.4706,Calonge de Segarra,170340
5774,2018,66.1195,Caldes de Malavella,170335
5775,2018,11.9848,Cadaqués,170329
5776,2018,0.4549,Cabanelles,170314
5777,2018,0.0,Cabanes,170307
5778,2018,18.1661,Badia del Vallès,089045
5779,2018,1.0743,Brunyola,170280
5780,2018,0.4742,"Far d'Empordà, el",170059
5781,2018,0.8821,Borrassà,170268
5782,2018,1.6218,Campelles,170372
5783,2018,1.9,Vilada,082994
5784,2018,8.693,Celrà,170499
5785,2018,64.4094,Vacarisses,082917
5786,2018,3.2278,Vallbona d'Anoia,082922
5787,2018,2.3144,Vallcebre,082938
5788,2018,57.416,Vallgorguina,082943
5789,2018,209.858,Vallirana,082956
5790,2018,17.0884,Vallromanes,082969
5791,2018,1.8214,Agullana,170010
5792,2018,80.6388,Vic,082981
5793,2018,24.2178,Torrelles de Llobregat,082896
5794,2018,56.9335,Viladecavalls,083008
5795,2018,65.2683,Viladecans,083015
5796,2018,12.3803,Vilanova del Camí,083020
5797,2018,0.8587,Vilanova de Sau,083036
5798,2018,4.9239,Vilobí del Penedès,083041
5799,2018,64.8849,Vilafranca del Penedès,083054
5800,2018,1.6637,Vilalba Sasserra,083067
5801,2018,56.8589,Vilanova i la Geltrú,083073
5802,2018,1.3753,Veciana,082975
5803,2018,24.2553,Teià,082819
5804,2018,0.0,Albanyà,170031
5805,2018,2.2376,Aiguaviva,170025
5806,2018,10.0211,"Palma de Cervelló, la",089058
5807,2018,0.2194,Sant Julià de Cerdanyola,089030
5808,2018,32.2267,Vilanova del Vallès,089024
5809,2018,1.1806,Rupit i Pruit,089019
5810,2018,0.1148,Viver i Serrateix,083089
5811,2018,24.6939,Taradell,082785
5812,2018,13.2982,Ullastrell,082900
5813,2018,0.2475,Tavertet,082802
5814,2018,2.6103,Talamanca,082779
5815,2018,17.2864,Tiana,082824
5816,2018,18.1515,Tona,082830
5817,2018,49.1644,Tordera,082845
5818,2018,20.3264,Torelló,082858
5819,2018,29.3676,"Torre de Claramunt, la",082861
5820,2018,8.2119,Torrelavit,082877
5821,2018,17.5515,Torrelles de Foix,082883
5822,2018,0.9438,Albons,170046
5823,2018,269.2617,Terrassa,082798
5824,2018,14.4711,Ripoll,171479
5825,2018,27.4458,Castelló d'Empúries,170470
5826,2018,20.8102,Puigcerdà,171411
5827,2018,6.085,Quart,171426
5828,2018,0.1141,Rabós,171432
5829,2018,1.7783,Regencós,171447
5830,2018,6.063,"Preses, les",171390
5831,2018,69.7725,Riells i Viabrea,171463
5832,2018,2.5094,Portbou,171387
5833,2018,75.5323,Riudarenes,171485
5834,2018,0.6618,Riudaura,171498
5835,2018,16.1899,Riudellots de la Selva,171501
5836,2018,0.2838,Riumors,171518
5837,2018,54.2028,Roses,171523
5838,2018,1.2819,Rupià,171539
5839,2018,5.4185,Ribes de Freser,171450
5840,2018,0.5171,"Pera, la",171306
5841,2018,2.3797,Palau-sator,171215
5842,2018,0.879,Palol de Revardit,171236
5843,2018,13.8356,Pals,171241
5844,2018,0.3436,Pardines,171254
5845,2018,0.4565,Parlavà,171267
5846,2018,8.7684,"Port de la Selva, el",171404
5847,2018,0.1317,Pedret i Marzà,171292
5848,2018,0.2157,Sant Andreu Salou,171576
5849,2018,10.1417,Peralada,171328
5850,2018,4.427,"Planes d'Hostoles, les",171334
5851,2018,2.8192,Planoles,171349
5852,2018,1.3616,Pont de Molins,171352
5853,2018,0.9075,Pontós,171365
5854,2018,16.8806,Porqueres,171371
5855,2018,4.2327,Pau,171289
5856,2018,2.0088,Santa Llogaia d'Àlguema,171827
5857,2018,0.1385,Sant Miquel de Campmajor,171740
5858,2018,0.1639,Sant Miquel de Fluvià,171753
5859,2018,0.6086,Sant Mori,171766
5860,2018,1.8875,Sant Pau de Segúries,171772
5861,2018,9.6766,Sant Pere Pescador,171788
5862,2018,0.6839,Sales de Llierca,171544
5863,2018,67.3382,Santa Cristina d'Aro,171812
5864,2018,1.2043,Sant Llorenç de la Muga,171714
5865,2018,1.0509,Sant Aniol de Finestres,171833
5866,2018,2.8668,Santa Pau,171848
5867,2018,13.9151,Sant Joan les Fonts,171851
5868,2018,8.2331,Sarrià de Ter,171864
5869,2018,1.0541,"Saus, Camallera i Llampaies",171870
5870,2018,1.6028,"Selva de Mar, la",171886
5871,2018,25.95,Santa Coloma de Farners,171805
5872,2018,3.6599,Sant Jaume de Llierca,171655
5873,2018,30.8767,Palamós,171181
5874,2018,0.7424,Sant Climent Sescebes,171582
5875,2018,21.8236,Sant Feliu de Buixalleu,171595
5876,2018,72.3787,Sant Feliu de Guíxols,171609
5877,2018,5.6959,Sant Feliu de Pallerols,171616
5878,2018,1.237,Sant Ferriol,171621
5879,2018,0.3725,Sant Martí Vell,171735
5880,2018,9.291,Sant Hilari Sacalm,171642
5881,2018,0.672,Sant Martí de Llémena,171729
5882,2018,0.8768,Sant Jordi Desvalls,171668
5883,2018,11.7342,Sant Joan de les Abadesses,171674
5884,2018,0.4721,Sant Joan de Mollet,171680
