,Literal,Codi,Any,Evolucio atur
4849,Bellvís,250523,2018,-3.799999999999997
4850,Benavent de Segrià,250539,2018,0.9000000000000057
4851,Benifallet,430252,2018,-5.200000000000003
4852,Benissanet,430265,2018,-5.299999999999997
4853,Berga,080229,2018,-49.89999999999998
4854,Besalú,170195,2018,-3.700000000000003
4855,Bescanó,170209,2018,-17.5
4856,Beuda,170216,2018,3.1
4857,Bigues i Riells del Fai,080235,2018,-50.700000000000045
4858,Biosca,250557,2018,0.2000000000000001
4859,"Bisbal d'Empordà, la",170221,2018,-73.20000000000005
4860,"Bisbal de Falset, la",430271,2018,-0.6000000000000005
4861,"Bisbal del Penedès, la",430287,2018,-21.899999999999977
4862,Biure,172348,2018,-1.1999999999999993
4863,Blancafort,430290,2018,-4.1000000000000005
4864,Blanes,170237,2018,-107.59999999999992
4865,Boadella i les Escaules,170293,2018,-4.9
4866,Bolvir,170242,2018,-0.7000000000000011
4867,Bonastre,430304,2018,1.8000000000000045
4868,"Bòrdes, Es",250576,2018,0.9000000000000004
4869,Bordils,170255,2018,-11.699999999999996
4870,"Borges Blanques, les",250582,2018,-15.199999999999989
4871,"Borges del Camp, les",430311,2018,-4.799999999999997
4872,Borrassà,170268,2018,2.3000000000000007
4873,Borredà,080240,2018,-1.1999999999999993
4874,Bossòst,250595,2018,2.8999999999999986
4875,Bot,430326,2018,0.9000000000000021
4876,Botarell,430332,2018,-12.599999999999994
4877,Bovera,250560,2018,-0.6999999999999993
4878,Bràfim,430347,2018,-6.0
4879,Breda,170274,2018,-18.200000000000017
4880,"Bruc, el",080253,2018,-1.7000000000000028
4881,"Brull, el",080266,2018,-0.3000000000000007
4882,Brunyola i Sant Martí Sapresa,170280,2018,0.9000000000000004
4883,Cabacés,430350,2018,1.6000000000000014
4884,Cabanabona,250609,2018,-2.0
4885,Cabanelles,170314,2018,-4.0
4886,Cabanes,170307,2018,-2.1000000000000014
4887,"Cabanyes, les",080272,2018,-1.5
4888,Cabó,250616,2018,-0.0999999999999996
4889,Cabra del Camp,430363,2018,-1.5
4890,Cabrera d'Anoia,080288,2018,-15.200000000000005
4891,Cabrera de Mar,080291,2018,-2.300000000000012
4892,Cabrils,080305,2018,-14.500000000000028
4893,Cadaqués,170329,2018,-3.899999999999992
4894,Calaf,080312,2018,-2.1000000000000227
4895,Calafell,430379,2018,-114.79999999999995
4896,Calders,080348,2018,-9.500000000000004
4897,Caldes d'Estrac,080327,2018,-5.699999999999989
4898,Caldes de Malavella,170335,2018,-15.400000000000034
4899,Caldes de Montbui,080333,2018,-85.60000000000002
4900,Calella,080351,2018,-23.700000000000045
4901,Calldetenes,080370,2018,-12.299999999999995
4902,Callús,080386,2018,0.1000000000000085
4903,Calonge de Segarra,080364,2018,2.8
4904,Calonge i Sant Antoni,170340,2018,-21.0
4905,Camarasa,250621,2018,-2.1999999999999997
4906,Camarles,439039,2018,-1.9000000000000057
4907,Cambrils,430385,2018,-77.00000000000023
4908,Camós,170353,2018,-0.5999999999999979
4909,Campdevànol,170366,2018,-7.900000000000006
4910,Campelles,170372,2018,-1.0
4911,Campins,080399,2018,3.900000000000002
4912,Campllong,170388,2018,-1.8000000000000007
4913,Camprodon,170391,2018,-10.699999999999996
4914,Canejan,250637,2018,0.6000000000000001
4915,Canet d'Adri,170405,2018,-6.599999999999998
4916,Canet de Mar,080403,2018,-65.09999999999991
4917,"Canonja, la",439076,2018,-17.5
4918,Canovelles,080410,2018,-75.79999999999995
4919,Cànoves i Samalús,080425,2018,-14.200000000000015
4920,Cantallops,170412,2018,-0.5
4921,Canyelles,080431,2018,6.600000000000023
4922,Capafonts,430398,2018,0.3
4923,Capçanes,430402,2018,-0.8000000000000007
4924,Capellades,080446,2018,-47.69999999999999
4925,Capmany,170427,2018,1.1999999999999993
4926,Capolat,080459,2018,0.1999999999999999
4927,Cardedeu,080462,2018,-58.09999999999991
4928,Cardona,080478,2018,-13.5
4929,Carme,080484,2018,0.6999999999999957
4930,Caseres,430419,2018,-1.5999999999999996
4931,Cassà de la Selva,170448,2018,-31.19999999999999
4932,Casserres,080497,2018,-16.099999999999994
4933,Castell de l'Areny,080575,2018,-0.7999999999999999
4934,Castell de Mur,259046,2018,-0.7000000000000002
4935,Castellar de la Ribera,250642,2018,-0.1999999999999999
4936,Castellar de n'Hug,080522,2018,-0.7999999999999998
4937,Castellar del Riu,080500,2018,-0.0999999999999998
4938,Castellar del Vallès,080517,2018,-152.39999999999986
4939,Castellbell i el Vilar,080538,2018,-23.30000000000001
4940,Castellbisbal,080543,2018,-70.29999999999995
4941,Castellcir,080556,2018,-5.100000000000001
4942,Castelldans,250674,2018,-2.700000000000003
4943,Castelldefels,080569,2018,-243.5
4944,Castellet i la Gornal,080581,2018,2.200000000000003
4945,Castellfollit de la Roca,170464,2018,3.000000000000004
4946,Castellfollit de Riubregós,080608,2018,-0.8000000000000007
4947,Castellfollit del Boix,080594,2018,-1.0
4948,Castellgalí,080615,2018,-11.700000000000005
4949,Castellnou de Bages,080620,2018,-3.1000000000000014
4950,Castellnou de Seana,250680,2018,-2.1000000000000014
4951,Castelló d'Empúries,170470,2018,-24.200000000000045
4952,Castelló de Farfanya,250693,2018,5.5
4953,Castellolí,080636,2018,-2.3000000000000007
4954,Castell-Platja d'Aro,170486,2018,-49.39999999999998
4955,Castellserà,250707,2018,-0.7000000000000028
4956,Castellterçol,080641,2018,1.0
4957,Castellvell del Camp,430424,2018,-8.5
4958,Castellví de la Marca,080654,2018,-4.5
4959,Castellví de Rosanes,080667,2018,-2.5
4960,"Catllar, el",430430,2018,-0.3999999999999772
4961,Cava,250714,2018,0.1999999999999999
4962,"Cellera de Ter, la",171899,2018,-6.799999999999997
4963,Celrà,170499,2018,-31.0
4964,Centelles,080673,2018,-36.400000000000034
4965,Cercs,082687,2018,-1.4000000000000057
4966,Cerdanyola del Vallès,082665,2018,-247.19999999999985
4967,Cervelló,080689,2018,-26.100000000000023
4968,Cervera,250729,2018,-40.89999999999998
4969,Cervià de les Garrigues,250735,2018,-1.0
4970,Cervià de Ter,170502,2018,-1.1999999999999955
4971,Cistella,170519,2018,4.6
4972,Ciutadilla,250740,2018,3.1
4973,Clariana de Cardener,250753,2018,0.9000000000000004
4974,"Cogul, el",250766,2018,-2.8000000000000003
4975,Colera,170545,2018,0.1999999999999993
4976,Coll de Nargó,250772,2018,-5.399999999999999
4977,Collbató,080692,2018,-7.400000000000006
4978,Colldejou,430458,2018,0.8999999999999986
4979,Collsuspina,080706,2018,-4.6000000000000005
4980,Colomers,170558,2018,-0.5
4981,"Coma i la Pedra, la",251636,2018,-2.500000000000001
4982,Conca de Dalt,251615,2018,-2.1
4983,Conesa,430461,2018,0.5
4984,Constantí,430477,2018,1.2000000000000457
4985,Copons,080713,2018,-3.6000000000000014
4986,Corbera d'Ebre,430483,2018,-7.099999999999998
4987,Corbera de Llobregat,080728,2018,-35.5
4988,Corbins,250788,2018,-2.3999999999999986
4989,Corçà,170577,2018,-6.299999999999997
4990,Cornellà de Llobregat,080734,2018,-286.59999999999945
4991,Cornellà del Terri,170561,2018,3.9000000000000057
4992,Cornudella de Montsant,430496,2018,-5.199999999999999
4993,Creixell,430509,2018,-0.6999999999999886
4994,Crespià,170583,2018,0.5999999999999996
4995,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,2018,-0.6999999999999957
4996,Cubelles,080749,2018,-61.0
4997,Cubells,250791,2018,1.799999999999999
4998,Cunit,430516,2018,-18.399999999999977
4999,Darnius,170600,2018,-4.800000000000001
5000,Das,170617,2018,0.6000000000000001
5001,Deltebre,439018,2018,-74.60000000000002
5002,Dosrius,080752,2018,-16.0
5003,Duesaigües,430537,2018,0.6999999999999993
5004,"Escala, l'",170622,2018,-43.89999999999998
5005,Esparreguera,080765,2018,-109.20000000000005
5006,Espinelves,170638,2018,-0.6000000000000005
5007,"Espluga Calba, l'",250812,2018,2.3999999999999995
5008,"Espluga de Francolí, l'",430542,2018,-12.199999999999989
5009,Esplugues de Llobregat,080771,2018,-196.5
5010,Espolla,170643,2018,-1.0999999999999996
5011,Esponellà,170656,2018,-1.799999999999999
5012,Espot,250827,2018,1.1000000000000003
5013,"Espunyola, l'",080787,2018,0.5999999999999996
5014,"Esquirol, l'",082541,2018,-2.6999999999999886
5015,Estamariu,250886,2018,-1.1
5016,"Estany, l'",080790,2018,-2.299999999999999
5017,Estaràs,250851,2018,0.2999999999999998
5018,Esterri d'Àneu,250864,2018,-2.3000000000000007
5019,Esterri de Cardós,250870,2018,-0.7999999999999998
5020,Falset,430555,2018,-4.299999999999983
5021,"Far d'Empordà, el",170059,2018,-1.1000000000000014
5022,Farrera,250899,2018,-2.3000000000000007
5023,"Fatarella, la",430568,2018,-2.699999999999996
5024,"Febró, la",430574,2018,-1.0
5025,Figaró-Montmany,081347,2018,-10.0
5026,Fígols,080804,2018,-0.1
5027,Fígols i Alinyà,259084,2018,0.0
5028,"Figuera, la",430580,2018,0.6999999999999997
5029,Figueres,170669,2018,-132.0999999999999
5030,Figuerola del Camp,430593,2018,1.1000000000000014
5031,Flaçà,170675,2018,-7.100000000000001
5032,Flix,430607,2018,12.599999999999994
5033,"Floresta, la",250925,2018,0.0
5034,Fogars de la Selva,080826,2018,-1.8999999999999917
5035,Fogars de Montclús,080811,2018,0.3999999999999986
5036,Foixà,170681,2018,1.2000000000000002
5037,Folgueroles,080832,2018,-9.0
5038,Fondarella,250931,2018,-4.300000000000001
5039,Fonollosa,080847,2018,-0.5
5040,Fontanals de Cerdanya,170694,2018,-3.5
5041,Fontanilles,170708,2018,-1.5
5042,Fontcoberta,170715,2018,-3.6999999999999993
5043,Font-rubí,080850,2018,4.599999999999994
5044,Foradada,250946,2018,0.8999999999999999
5045,Forallac,179026,2018,-4.0
5046,Forès,430614,2018,-0.6999999999999997
5047,Fornells de la Selva,170736,2018,-2.0
5048,Fortià,170741,2018,-2.3000000000000007
5049,"Franqueses del Vallès, les",080863,2018,-77.20000000000005
5050,Freginals,430629,2018,2.599999999999998
5051,"Fuliola, la",250962,2018,11.099999999999994
5052,Fulleda,250978,2018,-0.8999999999999999
5053,Gaià,080902,2018,0.0
5054,"Galera, la",430635,2018,-4.199999999999999
5055,Gallifa,080879,2018,-0.5
5056,Gandesa,430640,2018,0.0999999999999943
5057,Garcia,430653,2018,6.300000000000001
5058,"Garidells, els",430666,2018,1.5
5059,"Garriga, la",080885,2018,-33.89999999999998
5060,Garrigàs,170754,2018,-3.3999999999999986
5061,Garrigoles,170767,2018,-1.0999999999999996
5062,Garriguella,170773,2018,1.8999999999999984
5063,Gavà,080898,2018,-186.80000000000015
5064,Gavet de la Conca,250984,2018,-1.1000000000000003
5065,Gelida,080919,2018,-25.30000000000001
5066,Ger,170789,2018,0.7999999999999998
5067,Gimenells i el Pla de la Font,259123,2018,0.5
5068,Ginestar,430672,2018,-5.600000000000001
5069,Girona,170792,2018,-217.69999999999985
5070,Gironella,080924,2018,-10.899999999999975
5071,Gisclareny,080930,2018,-0.5
5072,Godall,430688,2018,-4.899999999999999
5073,Golmés,250997,2018,-13.0
5074,Gombrèn,170806,2018,0.3000000000000007
5075,Gósol,251001,2018,-0.4000000000000003
5076,"Granada, la",080945,2018,-6.900000000000006
5077,"Granadella, la",251018,2018,-2.099999999999998
5078,Granera,080958,2018,1.0
5079,"Granja d'Escarp, la",251023,2018,2.5
5080,Granollers,080961,2018,-322.7000000000003
5081,Granyanella,251039,2018,-2.3000000000000007
5082,Granyena de les Garrigues,251057,2018,1.8999999999999997
5083,Granyena de Segarra,251044,2018,-0.7000000000000002
5084,Gratallops,430691,2018,5.5
5085,Gualba,080977,2018,-3.0
5086,Gualta,170813,2018,-1.799999999999999
5087,Guardiola de Berguedà,080996,2018,-10.900000000000006
5088,"Guiamets, els",430705,2018,-3.1000000000000005
5089,Guils de Cerdanya,170828,2018,0.5
5090,Guimerà,251095,2018,-1.4000000000000004
5091,"Guingueta d'Àneu, la",259031,2018,2.3
5092,Guissona,251109,2018,-20.19999999999999
5093,Guixers,251116,2018,-2.8
5094,Gurb,081000,2018,-6.700000000000003
5095,Horta de Sant Joan,430712,2018,-1.5
5096,"Hospitalet de Llobregat, l'",081017,2018,-1109.2000000000007
5097,"Hostalets de Pierola, els",081629,2018,-7.0
5098,Hostalric,170834,2018,-12.5
5099,Igualada,081022,2018,-168.30000000000018
5100,Isona i Conca Dellà,251155,2018,-5.899999999999999
5101,Isòvol,170849,2018,-1.6999999999999995
5102,Ivars d'Urgell,251137,2018,-1.7999999999999972
5103,Ivars de Noguera,251121,2018,-1.0
5104,Ivorra,251142,2018,-0.7999999999999998
5105,Jafre,170852,2018,1.0
5106,"Jonquera, la",170865,2018,-6.800000000000011
5107,Jorba,081038,2018,-3.1000000000000014
5108,Josa i Tuixén,259101,2018,-1.1
5109,Juià,170871,2018,0.0
5110,Juncosa,251180,2018,-0.0999999999999996
5111,Juneda,251193,2018,-1.5
5112,Les,251214,2018,2.000000000000004
5113,Linyola,251229,2018,1.9000000000000057
5114,"Llacuna, la",081043,2018,0.3000000000000042
5115,Lladó,170887,2018,-0.1999999999999993
5116,Lladorre,251235,2018,1.2999999999999998
5117,Lladurs,251240,2018,0.0
5118,"Llagosta, la",081056,2018,-75.39999999999998
5119,Llagostera,170890,2018,-11.899999999999975
5120,Llambilles,170904,2018,-4.0
5121,Llanars,170911,2018,-3.1
5122,Llançà,170926,2018,-8.0
5123,Llardecans,251253,2018,4.799999999999999
5124,Llavorsí,251266,2018,-3.5
5125,Lleida,251207,2018,161.90000000000146
5126,Llers,170932,2018,-5.399999999999999
5127,Lles de Cerdanya,251272,2018,0.7000000000000002
5128,Lliçà d'Amunt,081075,2018,-62.90000000000009
5129,Lliçà de Vall,081081,2018,-40.30000000000001
5130,Llimiana,251288,2018,-0.2999999999999998
5131,Llinars del Vallès,081069,2018,-46.19999999999993
5132,Llívia,170947,2018,2.199999999999996
5133,"Lloar, el",430727,2018,-2.1
5134,Llobera,251291,2018,0.9000000000000004
5135,Llorac,430733,2018,0.2999999999999998
5136,Llorenç del Penedès,430748,2018,-2.6000000000000085
5137,Lloret de Mar,170950,2018,-145.30000000000018
5138,"Llosses, les",170963,2018,1.799999999999999
5139,Lluçà,081094,2018,-2.999999999999999
5140,Maçanet de Cabrenys,171024,2018,-1.8000000000000007
5141,Maçanet de la Selva,171030,2018,-13.5
5142,Madremanya,170979,2018,-0.6000000000000005
5143,Maià de Montcal,170985,2018,-4.800000000000001
5144,Maials,251333,2018,-4.199999999999999
5145,Maldà,251305,2018,0.8000000000000007
5146,Malgrat de Mar,081108,2018,-54.5
5147,Malla,081115,2018,-2.3
5148,Manlleu,081120,2018,-118.19999999999982
5149,Manresa,081136,2018,-127.60000000000036
5150,Marçà,430764,2018,-0.8000000000000007
5151,Margalef,430751,2018,-2.9000000000000004
5152,Marganell,082423,2018,-1.1000000000000014
5153,Martorell,081141,2018,-132.0
5154,Martorelles,081154,2018,-25.80000000000001
5155,Mas de Barberans,430770,2018,-1.8000000000000007
5156,Masarac,171002,2018,-1.9000000000000004
5157,Masdenverge,430786,2018,-8.5
5158,"Masies de Roda, les",081167,2018,-3.0
5159,"Masies de Voltregà, les",081173,2018,-12.200000000000005
5160,Masllorenç,430799,2018,-1.5
5161,"Masnou, el",081189,2018,-17.5
5162,"Masó, la",430803,2018,2.1
5163,Maspujols,430810,2018,-2.9999999999999964
5164,Masquefa,081192,2018,-63.89999999999998
5165,"Masroig, el",430825,2018,1.1999999999999993
5166,Massalcoreig,251312,2018,-3.0
5167,Massanes,171019,2018,-3.899999999999999
5168,Massoteres,251327,2018,-2.6000000000000005
5169,Matadepera,081206,2018,-5.900000000000006
5170,Mataró,081213,2018,-777.6000000000004
5171,Mediona,081228,2018,-4.099999999999994
5172,Menàrguens,251348,2018,3.699999999999996
5173,Meranges,170998,2018,-0.3000000000000002
5174,Mieres,171058,2018,0.0
5175,"Milà, el",430831,2018,0.0
5176,Miralcamp,251351,2018,1.0
5177,Miravet,430846,2018,-3.699999999999996
5178,Moià,081385,2018,2.800000000000012
5179,"Molar, el",430859,2018,1.5999999999999996
5180,Molins de Rei,081234,2018,-114.0
5181,Mollerussa,251370,2018,-15.099999999999907
5182,Mollet de Peralada,171061,2018,-2.000000000000001
5183,Mollet del Vallès,081249,2018,-383.1000000000004
5184,Molló,171077,2018,-1.3999999999999997
5185,"Molsosa, la",251364,2018,0.7
5186,Monistrol de Calders,081287,2018,5.600000000000001
5187,Monistrol de Montserrat,081271,2018,-3.4000000000000057
5188,Montagut i Oix,171096,2018,-0.8000000000000043
5189,Montblanc,430862,2018,-10.0
5190,Montbrió del Camp,430884,2018,-1.6999999999999886
5191,Montcada i Reixac,081252,2018,-115.40000000000008
5192,Montclar,081304,2018,0.1999999999999999
5193,Montellà i Martinet,251399,2018,-4.799999999999999
5194,Montesquiu,081311,2018,-4.100000000000001
5195,Montferrer i Castellbò,251403,2018,-4.199999999999999
5196,Montferri,430897,2018,-0.1999999999999993
5197,Montgai,251386,2018,-4.899999999999999
5198,Montgat,081265,2018,-36.200000000000045
5199,Montmajor,081326,2018,-3.3999999999999986
5200,Montmaneu,081332,2018,-0.6000000000000001
5201,"Montmell, el",430901,2018,1.799999999999983
5202,Montmeló,081350,2018,-50.30000000000001
5203,Montoliu de Lleida,251425,2018,-1.3000000000000007
5204,Montoliu de Segarra,251410,2018,-1.0
5205,Montornès de Segarra,251431,2018,1.1
5206,Montornès del Vallès,081363,2018,-81.0
5207,Mont-ral,430918,2018,-0.7000000000000002
5208,Mont-ras,171100,2018,-4.799999999999997
5209,Mont-roig del Camp,430923,2018,-28.399999999999977
5210,Montseny,081379,2018,-0.8000000000000007
5211,Móra d'Ebre,430939,2018,-17.799999999999955
5212,Móra la Nova,430944,2018,-15.800000000000011
5213,"Morell, el",430957,2018,-6.800000000000011
5214,"Morera de Montsant, la",430960,2018,0.0999999999999996
5215,Muntanyola,081290,2018,-2.6000000000000014
5216,Mura,081398,2018,-3.3999999999999995
5217,Nalec,251459,2018,-0.1999999999999999
5218,Naut Aran,250254,2018,-1.8000000000000007
5219,Navarcles,081402,2018,-17.80000000000001
5220,Navàs,081419,2018,-2.300000000000012
5221,Navata,171117,2018,-6.400000000000006
5222,Navès,251462,2018,-2.4000000000000004
5223,"Nou de Berguedà, la",081424,2018,-3.3000000000000007
5224,"Nou de Gaià, la",430976,2018,-1.599999999999998
5225,Nulles,430982,2018,-2.9000000000000004
5226,Odèn,251484,2018,-1.0
5227,Òdena,081430,2018,-7.300000000000011
5228,Ogassa,171122,2018,-1.0
5229,Olèrdola,081458,2018,-6.900000000000006
5230,Olesa de Bonesvalls,081461,2018,0.5
5231,Olesa de Montserrat,081477,2018,-146.10000000000014
5232,Oliana,251497,2018,-12.600000000000009
5233,Oliola,251500,2018,-1.6
5234,Olius,251517,2018,-0.0999999999999996
5235,Olivella,081483,2018,-12.300000000000011
5236,Olost,081496,2018,-5.299999999999997
5237,Olot,171143,2018,-79.59999999999991
5238,"Oluges, les",251522,2018,0.1
5239,Olvan,081445,2018,-4.600000000000001
5240,"Omellons, els",251538,2018,-2.2
5241,"Omells de na Gaia, els",251543,2018,0.5
5242,Ordis,171156,2018,-0.6000000000000014
5243,Organyà,251556,2018,-3.5
5244,Orís,081509,2018,-3.000000000000001
5245,Oristà,081516,2018,-1.200000000000001
5246,Orpí,081521,2018,-0.2999999999999998
5247,Òrrius,081537,2018,0.5
5248,Os de Balaguer,251569,2018,-2.8000000000000007
5249,Osor,171169,2018,-0.6000000000000014
5250,Ossó de Sió,251575,2018,-2.6999999999999997
5251,Pacs del Penedès,081542,2018,3.200000000000003
5252,Palafolls,081555,2018,-38.89999999999998
5253,Palafrugell,171175,2018,-116.09999999999992
5254,Palamós,171181,2018,-46.19999999999993
5255,"Palau d'Anglesola, el",251581,2018,-6.799999999999997
5256,Palau de Santa Eulàlia,171194,2018,0.2999999999999998
5257,Palau-sator,171215,2018,0.7000000000000002
5258,Palau-saverdera,171208,2018,-4.599999999999994
5259,Palau-solità i Plegamans,081568,2018,-69.80000000000007
5260,"Pallaresos, els",431009,2018,-20.899999999999977
5261,Pallejà,081574,2018,-61.5
5262,"Palma d'Ebre, la",430995,2018,2.5
5263,"Palma de Cervelló, la",089058,2018,-12.599999999999994
5264,Palol de Revardit,171236,2018,0.3000000000000007
5265,Pals,171241,2018,-8.0
5266,"Papiol, el",081580,2018,-25.700000000000017
5267,Pardines,171254,2018,0.0
5268,Parets del Vallès,081593,2018,-112.70000000000005
5269,Parlavà,171267,2018,0.0
5270,Passanant i Belltall,431016,2018,1.1999999999999995
5271,Pau,171289,2018,1.0
5272,Paüls,431021,2018,-7.100000000000001
5273,Pedret i Marzà,171292,2018,0.7000000000000002
