,Any,Solar,Literal,Codi
4359,2016,12.9523,Vilanova de Bellpuig,252483
4360,2016,1.152,Vilamòs,252477
4361,2016,17.84,Vilaller,252458
4362,2016,11.899,Vilagrassa,252445
4363,2016,34.3715,Vielha e Mijaran,252430
4364,2016,10.5179,Verdú,252424
4365,2016,27.1133,Vallfogona de Balaguer,252402
4366,2016,19.9984,Vila-sana,252521
4367,2016,12.8633,Vallbona de les Monges,252385
4368,2016,4.3763,"Vilosell, el",252537
4369,2016,9.2534,Torre-serona,252332
4370,2016,36.0353,Torres de Segre,252326
4371,2016,12.7648,Torrelameu,252311
4372,2016,23.236,Torregrossa,252304
4373,2016,20.7373,Torrefarrera,252287
4374,2016,21.2325,"Torre de Cabdella, la",252271
4375,2016,3.5812,Torrebesses,252265
4376,2016,19.5832,Tornabous,252252
4377,2016,3.3466,"Torms, els",252249
4378,2016,19.5014,Torà,252234
4379,2016,7.1316,Montoliu de Segarra,251410
4380,2016,8.8684,"Valls de Valira, les",252398
4381,2016,3.5867,Josa i Tuixén,259101
4382,2016,8.6989,Alforja,430094
4383,2016,3.7484,Alfara de Carles,430081
4384,2016,2.8103,"Aleixar, l'",430075
4385,2016,4.7314,Aldover,430069
4386,2016,70.9228,Alcover,430056
4387,2016,174.9867,Alcanar,430043
4388,2016,0.9691,"Albiol, l'",430038
4389,2016,32.4338,Albinyana,430022
4390,2016,56.0739,Aiguamúrcia,430017
4391,2016,2.0636,Riu de Cerdanya,259139
4392,2016,7.5768,Vilanova de Segrià,252516
4393,2016,14.115,"Plans de Sió, els",259118
4394,2016,5.6047,Tírvia,252213
4395,2016,5.3438,"Vansa i Fórnols, la",259097
4396,2016,5.0321,Fígols i Alinyà,259084
4397,2016,11.523,Torrefeta i Florejacs,259078
4398,2016,6.9572,"Valls d'Aguilar, les",259062
4399,2016,10.7111,Ribera d'Ondara,259059
4400,2016,5.5824,Castell de Mur,259046
4401,2016,6.3861,"Guingueta d'Àneu, la",259031
4402,2016,7.1776,Sant Martí de Riucorb,259025
4403,2016,9.7734,Vall de Cardós,259010
4404,2016,9.5782,Vinaixa,252555
4405,2016,17.187,Vilanova de la Barca,252542
4406,2016,28.3876,Gimenells i el Pla de la Font,259123
4407,2016,10.0017,Sant Pau de Segúries,171772
4408,2016,8.7668,Serinyà,171903
4409,2016,14.2145,"Cellera de Ter, la",171899
4410,2016,7.3206,"Selva de Mar, la",171886
4411,2016,10.3061,"Saus, Camallera i Llampaies",171870
4412,2016,47.1439,Sarrià de Ter,171864
4413,2016,37.5888,Sant Joan les Fonts,171851
4414,2016,17.2332,Santa Pau,171848
4415,2016,4.3641,Sant Aniol de Finestres,171833
4416,2016,13.4929,Santa Llogaia d'Àlguema,171827
4417,2016,160.8509,Santa Cristina d'Aro,171812
4418,2016,8.6926,Viladamat,172174
4419,2016,5.3364,Gavet de la Conca,250984
4420,2016,111.5957,Sils,171931
4421,2016,5.1525,Montornès de Segarra,251431
4422,2016,7.2875,Sant Miquel de Fluvià,171753
4423,2016,1.9453,Sant Miquel de Campmajor,171740
4424,2016,3.0645,Sant Martí Vell,171735
4425,2016,7.4829,Sant Martí de Llémena,171729
4426,2016,8.6897,Sant Llorenç de la Muga,171714
4427,2016,4.29,Vallfogona de Ripollès,171707
4428,2016,101.0237,Sant Julià de Ramis,171693
4429,2016,5.426,Sant Joan de Mollet,171680
4430,2016,34.5341,Sant Joan de les Abadesses,171674
4431,2016,104.0787,Santa Coloma de Farners,171805
4432,2016,14.9214,Ullà,172044
4433,2016,2.3672,Viladasens,172168
4434,2016,26.7458,Vilablareix,172155
4435,2016,7.8799,Vilabertran,172142
4436,2016,149.7269,Vidreres,172137
4437,2016,9.5258,Vidrà,172121
4438,2016,13.8365,Verges,172116
4439,2016,17.9144,Ventalló,172109
4440,2016,23.0481,Vall-llobrega,172095
4441,2016,14.0247,"Vall de Bianya, la",172082
4442,2016,39.2131,"Vall d'en Bas, la",172076
4443,2016,6.7789,Serra de Daró,171910
4444,2016,2.961,Ullastret,172057
4445,2016,3.8143,Setcases,171925
4446,2016,3.2814,Ultramort,172039
4447,2016,100.8024,Tossa de Mar,172023
4448,2016,4.8954,Toses,172018
4449,2016,12.2394,Tortellà,172001
4450,2016,140.1871,Torroella de Montgrí,171997
4451,2016,10.2073,Torroella de Fluvià,171984
4452,2016,2.9162,Torrent,171978
4453,2016,2.2414,Terrades,171962
4454,2016,15.5182,"Tallada d'Empordà, la",171959
4455,2016,0.267,Susqueda,171946
4456,2016,46.6259,Sant Hilari Sacalm,171642
4457,2016,6.453,Urús,172060
4458,2016,3.4545,Palol de Revardit,171236
4459,2016,10.5999,Sant Jordi Desvalls,171668
4460,2016,3.6885,Pontós,171365
4461,2016,7.3899,Pont de Molins,171352
4462,2016,12.1555,Planoles,171349
4463,2016,23.6242,"Planes d'Hostoles, les",171334
4464,2016,41.8254,Peralada,171328
4465,2016,4.9082,"Pera, la",171306
4466,2016,2.0645,Pedret i Marzà,171292
4467,2016,10.6008,Pau,171289
4468,2016,8.5218,Parlavà,171267
4469,2016,12.9226,Portbou,171387
4470,2016,124.0348,Pals,171241
4471,2016,23.7578,"Preses, les",171390
4472,2016,6.7341,Palau-sator,171215
4473,2016,30.5892,Palau-saverdera,171208
4474,2016,1.6222,Palau de Santa Eulàlia,171194
4475,2016,142.9585,Palamós,171181
4476,2016,235.8765,Palafrugell,171175
4477,2016,6.2717,Osor,171169
4478,2016,8.2853,Ordis,171156
4479,2016,252.9187,Olot,171143
4480,2016,10.0216,Ogassa,171122
4481,2016,11.8909,Navata,171117
4482,2016,14.6657,Mont-ras,171100
4483,2016,1.6117,Pardines,171254
4484,2016,2.9296,Riumors,171518
4485,2016,32.5826,Sant Pere Pescador,171788
4486,2016,55.8728,Sant Gregori,171637
4487,2016,3.9077,Sant Ferriol,171621
4488,2016,22.356,Sant Feliu de Pallerols,171616
4489,2016,194.4985,Sant Feliu de Guíxols,171609
4490,2016,67.2215,Sant Feliu de Buixalleu,171595
4491,2016,7.8986,Sant Climent Sescebes,171582
4492,2016,1.3808,Sant Andreu Salou,171576
4493,2016,94.4162,Salt,171557
4494,2016,3.8726,Sales de Llierca,171544
4495,2016,66.6501,Porqueres,171371
4496,2016,258.9478,Roses,171523
4497,2016,15.3043,Sant Jaume de Llierca,171655
4498,2016,49.0743,Riudellots de la Selva,171501
4499,2016,4.2082,Riudaura,171498
4500,2016,137.8254,Riudarenes,171485
4501,2016,119.8974,Ripoll,171479
4502,2016,149.8667,Riells i Viabrea,171463
4503,2016,22.1492,Ribes de Freser,171450
4504,2016,4.7101,Regencós,171447
4505,2016,1.5164,Rabós,171432
4506,2016,25.3631,Quart,171426
4507,2016,86.042,Puigcerdà,171411
4508,2016,43.0554,"Port de la Selva, el",171404
4509,2016,4.1558,Rupià,171539
4510,2016,66.8438,Bellpuig,250501
4511,2016,1.2345,Canejan,250637
4512,2016,17.2121,Camarasa,250621
4513,2016,3.0257,Cabó,250616
4514,2016,2.8283,Cabanabona,250609
4515,2016,12.6387,Bossòst,250595
4516,2016,46.8846,"Borges Blanques, les",250582
4517,2016,3.7758,"Bòrdes, Es",250576
4518,2016,3.4195,Bovera,250560
4519,2016,4.4733,Biosca,250557
4520,2016,11.0594,Benavent de Segrià,250539
4521,2016,6.2807,Baix Pallars,250390
4522,2016,40.3212,Bellver de Cerdanya,250518
4523,2016,10.1691,Castellnou de Seana,250680
4524,2016,4.5713,Bellmunt d'Urgell,250498
4525,2016,27.2175,Bell-lloc d'Urgell,250485
4526,2016,14.8012,Bellcaire d'Urgell,250479
4527,2016,10.0293,Belianes,250463
4528,2016,1.1917,Bausen,250450
4529,2016,3.3093,Bassella,250447
4530,2016,25.6676,"Vall de Boí, la",250432
4531,2016,5.8511,"Baronia de Rialb, la",250426
4532,2016,10.8111,Barbens,250411
4533,2016,144.0353,Balaguer,250404
4534,2016,15.6709,Bellvís,250523
4535,2016,12.1045,Cubells,250791
4536,2016,2.7682,Fulleda,250978
4537,2016,19.2985,"Fuliola, la",250962
4538,2016,5.3448,Foradada,250946
4539,2016,13.3259,Fondarella,250931
4540,2016,4.4246,"Floresta, la",250925
4541,2016,3.0964,Farrera,250899
4542,2016,1.0047,Estamariu,250886
4543,2016,1.4905,Esterri de Cardós,250870
4544,2016,20.1306,Esterri d'Àneu,250864
4545,2016,5.3765,Estaràs,250851
4546,2016,0.0,Castellar de la Ribera,250642
4547,2016,2.3781,Sant Mori,171766
4548,2016,17.6987,Castelldans,250674
4549,2016,5.2316,Vilademuls,172180
4550,2016,10.8579,Coll de Nargó,250772
4551,2016,3.1771,"Cogul, el",250766
4552,2016,1.3851,Clariana de Cardener,250753
4553,2016,2.7876,Ciutadilla,250740
4554,2016,8.2232,Cervià de les Garrigues,250735
4555,2016,62.7648,Cervera,250729
4556,2016,2.3985,Cava,250714
4557,2016,13.3491,Castellserà,250707
4558,2016,4.5726,Castelló de Farfanya,250693
4559,2016,11.156,Corbins,250788
4560,2016,7.2846,Espot,250827
4561,2016,24.171,Vilobí d'Onyar,172333
4562,2016,13.4195,Albesa,250083
4563,2016,15.6164,Albatàrrec,250077
4564,2016,7.4348,"Albagés, l'",250061
4565,2016,5.2249,Alàs i Cerc,250058
4566,2016,9.2838,"Alamús, els",250045
4567,2016,47.6848,Agramunt,250030
4568,2016,21.3406,Àger,250024
4569,2016,1.6005,Abella de la Conca,250019
4570,2016,12.7668,Sant Julià del Llor i Bonmatí,179032
4571,2016,18.6661,Forallac,179026
4572,2016,13.9899,"Albi, l'",250096
4573,2016,3.4029,Biure,172348
4574,2016,4.8273,Vilamaniscle,172272
4575,2016,5.3409,Vilopriu,172327
4576,2016,12.3245,Vila-sacra,172305
4577,2016,3.1431,Vilanant,172288
4578,2016,69.6791,Vilamalla,172266
4579,2016,10.0675,Vilallonga de Ter,172240
4580,2016,15.4086,Vilajuïga,172235
4581,2016,7.7863,Vilaür,172229
4582,2016,40.5545,Vilafant,172214
4583,2016,36.2955,Viladrau,172207
4584,2016,15.2966,Aitona,250387
4585,2016,6.7239,"Espluga Calba, l'",250812
4586,2016,1.1963,Arres,250313
4587,2016,8.2958,"Avellanes i Santa Linya, les",250371
4588,2016,2.5025,Aspa,250365
4589,2016,3.8236,Vilamacolum,172253
4590,2016,2.2891,Alcanó,250100
4591,2016,14.6795,"Sentiu de Sió, la",250352
4592,2016,51.4574,Artesa de Segre,250349
4593,2016,1.3377,Arsèguel,250328
4594,2016,4.9689,"Pont de Bar, el",250306
4595,2016,30.0573,Arbeca,250292
4596,2016,16.7594,Anglesola,250273
4597,2016,41.7892,Naut Aran,250254
4598,2016,9.3681,Alt Àneu,250241
4599,2016,7.9261,Alins,250175
4600,2016,8.3591,Alfés,250143
4601,2016,17.6648,Artesa de Lleida,250334
4602,2016,74.2172,Alpicat,250236
4603,2016,45.0468,Alcoletge,250122
4604,2016,5.7764,Algerri,250156
4605,2016,25.1018,Alfarràs,250138
4606,2016,25.2757,Alguaire,250169
4607,2016,91.9366,Alcarràs,250117
4608,2016,43.2029,Almacelles,250194
4609,2016,7.1986,Almatret,250208
4610,2016,48.7601,Almenar,250215
4611,2016,2.3739,Alòs de Balaguer,250220
4612,2016,20.7159,Pira,431074
4613,2016,5.1693,Paüls,431021
4614,2016,31.7271,"Perelló, el",431042
4615,2016,9.2688,"Pinell de Brai, el",431068
4616,2016,4.9257,"Piles, les",431055
4617,2016,22.8759,"Pla de Santa Maria, el",431080
4618,2016,2.7988,"Morera de Montsant, la",430960
4619,2016,8.1071,"Nou de Gaià, la",430976
4620,2016,6.7356,"Palma d'Ebre, la",430995
4621,2016,5.1607,Passanant i Belltall,431016
4622,2016,26.1562,"Pobla de Mafumet, la",431093
4623,2016,36.8638,Pratdip,431188
4624,2016,6.1212,Nulles,430982
4625,2016,61.5114,"Pallaresos, els",431009
4626,2016,31.4714,Perafort,431037
4627,2016,8.0537,"Pobla de Massaluca, la",431107
4628,2016,61.2746,"Pobla de Montornès, la",431114
4629,2016,3.8116,Poboleda,431129
4630,2016,12.4327,"Pont d'Armentera, el",431135
4631,2016,5.7532,Porrera,431140
4632,2016,1.1804,Pradell de la Teixeta,431153
4633,2016,3.5465,Prat de Comte,431172
4634,2016,10.7009,Puigpelat,431191
4635,2016,37.3625,Querol,431205
4636,2016,29.0609,"Morell, el",430957
4637,2016,4.7434,"Guiamets, els",430705
4638,2016,354.9812,Reus,431233
4639,2016,10.3463,Rasquera,431212
4640,2016,2.4838,Renau,431227
4641,2016,32.454,Prades,431166
4642,2016,20.7478,Masllorenç,430799
4643,2016,26.6058,Gandesa,430640
4644,2016,8.9896,Vilalba dels Arcs,431750
4645,2016,11.7197,"Riba, la",431248
4646,2016,8.5014,Garcia,430653
4647,2016,4.881,"Garidells, els",430666
4648,2016,7.4704,Ginestar,430672
4649,2016,7.1414,Godall,430688
4650,2016,3.3528,Gratallops,430691
4651,2016,14.9573,Horta de Sant Joan,430712
4652,2016,3.9633,Llorac,430733
4653,2016,39.7714,Llorenç del Penedès,430748
4654,2016,1.8755,Margalef,430751
4655,2016,8.9886,Marçà,430764
4656,2016,1.7754,"Lloar, el",430727
4657,2016,3.9611,"Molar, el",430859
4658,2016,56.5702,Móra d'Ebre,430939
4659,2016,246.1106,Mont-roig del Camp,430923
4660,2016,8.0486,Mont-ral,430918
4661,2016,147.5028,"Montmell, el",430901
4662,2016,3.6702,Montferri,430897
4663,2016,4.5629,Mas de Barberans,430770
4664,2016,71.2845,Montblanc,430862
4665,2016,10.9584,Masdenverge,430786
4666,2016,6.8903,Miravet,430846
4667,2016,1.9824,"Milà, el",430831
4668,2016,5.2484,"Masroig, el",430825
4669,2016,9.8231,Maspujols,430810
4670,2016,1.3833,"Masó, la",430803
4671,2016,26.0812,Móra la Nova,430944
4672,2016,23.8549,Montbrió del Camp,430884
4673,2016,8.0414,Vilaverd,431726
4674,2016,1.6071,"Vilella Alta, la",431732
4675,2016,3.0042,Vallclara,431589
4676,2016,4.4993,Vallfogona de Riucorb,431592
4677,2016,25.9746,Vallmoll,431606
4678,2016,107.1655,Valls,431613
4679,2016,189.8661,Vandellòs i l'Hospitalet de l'Infant,431628
4680,2016,359.9045,"Vendrell, el",431634
4681,2016,15.1064,Vespella de Gaià,431649
4682,2016,11.7629,Vilabella,431652
4683,2016,16.5754,Vilallonga del Camp,431665
4684,2016,9.5624,Vilanova d'Escornalbou,431671
4685,2016,5.4697,Vilanova de Prades,431687
4686,2016,3.6634,Vilaplana,431690
4687,2016,63.5572,Ulldecona,431567
4688,2016,42.3736,Sant Jaume d'Enveja,439023
4689,2016,7.0856,"Galera, la",430635
4690,2016,0.0,Medinyà,171045
4691,2016,86.2073,"Canonja, la",439076
4692,2016,88.0602,"Ampolla, l'",439060
4693,2016,215.6425,Salou,439057
4694,2016,11.6638,Vila-rodona,431704
4695,2016,44.192,Camarles,439039
4696,2016,147.7244,Vila-seca,431711
4697,2016,137.1648,Deltebre,439018
4698,2016,18.2718,Vinyols i els Arcs,431785
4699,2016,7.0113,Vinebre,431779
4700,2016,13.4195,Vimbodí i Poblet,431763
4701,2016,2.7067,"Vilella Baixa, la",431747
4702,2016,378.9523,Tortosa,431554
4703,2016,57.2512,"Aldea, l'",439044
4704,2016,3.6803,Pontils,431418
4705,2016,25.0157,"Riera de Gaià, la",431264
4706,2016,21.6398,Riudecanyes,431270
4707,2016,12.314,Riudecols,431286
4708,2016,26.9875,Riudoms,431299
4709,2016,4.4569,Rocafort de Queralt,431303
4710,2016,146.2381,Roda de Berà,431310
4711,2016,11.537,Rodonyà,431325
4712,2016,92.0901,Roquetes,431331
4713,2016,3.3632,"Rourell, el",431346
4714,2016,11.3985,Salomó,431359
4715,2016,145.7302,Sant Carles de la Ràpita,431362
4716,2016,39.0524,Sant Jaume dels Domenys,431378
4717,2016,44.1532,Santa Bàrbara,431384
4718,2016,5.1759,Ulldemolins,431573
4719,2016,8.7655,Solivella,431476
4720,2016,2.428,Torroja del Priorat,431541
4721,2016,120.9568,Torredembarra,431536
4722,2016,6.1527,"Torre de l'Espanyol, la",431520
4723,2016,3.4021,"Torre de Fontaubella, la",431515
4724,2016,18.8283,Tivissa,431508
4725,2016,49.6557,Santa Coloma de Queralt,431397
4726,2016,1862.2743,Tarragona,431482
4727,2016,88.0505,Santa Oliva,431401
4728,2016,1.8657,Senan,431460
4729,2016,50.9137,"Selva del Camp, la",431457
4730,2016,19.9395,"Secuita, la",431444
4731,2016,3.2794,Savallà del Comtat,431439
4732,2016,29.2948,Sarral,431423
4733,2016,20.3277,Riba-roja d'Ebre,431251
4734,2016,8.3583,Tivenys,431495
4735,2017,137.8585,Deltebre,439018
4736,2017,1.9824,"Milà, el",430831
4737,2017,2.7067,"Vilella Baixa, la",431747
4738,2017,8.9896,Vilalba dels Arcs,431750
4739,2017,13.4195,Vimbodí i Poblet,431763
4740,2017,7.0113,Vinebre,431779
4741,2017,18.2718,Vinyols i els Arcs,431785
4742,2017,1.6071,"Vilella Alta, la",431732
4743,2017,42.3736,Sant Jaume d'Enveja,439023
4744,2017,44.192,Camarles,439039
4745,2017,57.2512,"Aldea, l'",439044
4746,2017,296.1177,Salou,439057
4747,2017,88.0602,"Ampolla, l'",439060
4748,2017,86.2073,"Canonja, la",439076
4749,2017,8.0414,Vilaverd,431726
4750,2017,0.0,Medinyà,171045
4751,2017,5.0473,Freginals,430629
4752,2017,29.9774,"Espluga de Francolí, l'",430542
4753,2017,4.7434,"Guiamets, els",430705
4754,2017,3.3528,Gratallops,430691
4755,2017,7.1414,Godall,430688
4756,2017,7.4704,Ginestar,430672
4757,2017,4.881,"Garidells, els",430666
4758,2017,8.5014,Garcia,430653
4759,2017,1.7754,"Lloar, el",430727
4760,2017,7.0856,"Galera, la",430635
4761,2017,3.8314,Llorac,430733
4762,2017,2.9501,Forès,430614
4763,2017,54.6131,Flix,430607
4764,2017,5.3438,Figuerola del Camp,430593
4765,2017,2.1679,"Figuera, la",430580
4766,2017,0.9546,"Febró, la",430574
4767,2017,10.7084,"Fatarella, la",430568
4768,2017,26.0812,Móra la Nova,430944
4769,2017,26.454,Gandesa,430640
4770,2017,9.8231,Maspujols,430810
4771,2017,3.9611,"Molar, el",430859
4772,2017,246.1106,Mont-roig del Camp,430923
4773,2017,8.0486,Mont-ral,430918
4774,2017,147.5028,"Montmell, el",430901
4775,2017,3.6702,Montferri,430897
4776,2017,23.8679,Montbrió del Camp,430884
4777,2017,71.3206,Montblanc,430862
4778,2017,14.9573,Horta de Sant Joan,430712
4779,2017,5.2484,"Masroig, el",430825
4780,2017,3.9358,Duesaigües,430537
4781,2017,1.3833,"Masó, la",430803
4782,2017,20.7478,Masllorenç,430799
4783,2017,10.9584,Masdenverge,430786
4784,2017,4.5629,Mas de Barberans,430770
4785,2017,8.9886,Marçà,430764
4786,2017,1.8755,Margalef,430751
4787,2017,39.7714,Llorenç del Penedès,430748
4788,2017,6.8903,Miravet,430846
4789,2017,7.5255,Benifallet,430252
4790,2017,33.4535,Falset,430555
4791,2017,10.5699,Botarell,430332
4792,2017,7.4513,Bot,430326
4793,2017,19.435,"Borges del Camp, les",430311
4794,2017,16.6182,Bonastre,430304
4795,2017,5.5049,Blancafort,430290
4796,2017,152.1287,"Bisbal del Penedès, la",430287
4797,2017,3.9719,Cabacés,430350
4798,2017,10.4992,Benissanet,430265
4799,2017,49.8078,Cabra del Camp,430363
4800,2017,42.8632,Bellvei,430249
4801,2017,3.5247,Bellmunt del Priorat,430234
4802,2017,20.0076,Batea,430228
4803,2017,9.5956,Barberà de la Conca,430213
4804,2017,62.7969,Banyeres del Penedès,430206
4805,2017,29.5102,Ascó,430192
4806,2017,12.6038,Arnes,430189
4807,2017,1.8482,"Bisbal de Falset, la",430271
4808,2017,107.7134,"Sénia, la",430445
4809,2017,10.8481,Xerta,430521
4810,2017,157.402,Cunit,430516
4811,2017,59.4465,Creixell,430509
4812,2017,15.732,Cornudella de Montsant,430496
4813,2017,12.5677,Corbera d'Ebre,430483
4814,2017,151.1347,Constantí,430477
4815,2017,2.9601,"Argentera, l'",430173
4816,2017,10.2615,Bràfim,430347
4817,2017,2.7412,Colldejou,430458
4818,2017,29.0609,"Morell, el",430957
4819,2017,104.4132,"Catllar, el",430430
4820,2017,48.3349,Castellvell del Camp,430424
4821,2017,4.9236,Caseres,430419
4822,2017,2.7595,Capçanes,430402
4823,2017,2.9687,Capafonts,430398
4824,2017,357.436,Cambrils,430385
4825,2017,371.9034,Calafell,430379
4826,2017,2.385,Conesa,430461
4827,2017,29.2948,Sarral,431423
4828,2017,3.3632,"Rourell, el",431346
4829,2017,18.8283,Tivissa,431508
4830,2017,8.3583,Tivenys,431495
4831,2017,1862.2743,Tarragona,431482
4832,2017,8.7655,Solivella,431476
4833,2017,1.8657,Senan,431460
4834,2017,50.9137,"Selva del Camp, la",431457
4835,2017,6.1527,"Torre de l'Espanyol, la",431520
4836,2017,3.2794,Savallà del Comtat,431439
4837,2017,120.9568,Torredembarra,431536
4838,2017,3.7231,Pontils,431418
4839,2017,88.0505,Santa Oliva,431401
4840,2017,49.6557,Santa Coloma de Queralt,431397
4841,2017,44.1532,Santa Bàrbara,431384
4842,2017,39.0524,Sant Jaume dels Domenys,431378
4843,2017,145.7302,Sant Carles de la Ràpita,431362
4844,2017,56.5702,Móra d'Ebre,430939
4845,2017,19.9395,"Secuita, la",431444
4846,2017,107.1655,Valls,431613
4847,2017,11.6638,Vila-rodona,431704
4848,2017,3.6634,Vilaplana,431690
4849,2017,5.4697,Vilanova de Prades,431687
4850,2017,9.5624,Vilanova d'Escornalbou,431671
4851,2017,16.5754,Vilallonga del Camp,431665
4852,2017,11.7629,Vilabella,431652
4853,2017,15.1064,Vespella de Gaià,431649
4854,2017,3.4093,"Torre de Fontaubella, la",431515
4855,2017,189.8661,Vandellòs i l'Hospitalet de l'Infant,431628
4856,2017,92.0901,Roquetes,431331
4857,2017,25.9746,Vallmoll,431606
4858,2017,4.4993,Vallfogona de Riucorb,431592
4859,2017,3.0042,Vallclara,431589
4860,2017,5.1759,Ulldemolins,431573
4861,2017,63.5572,Ulldecona,431567
4862,2017,378.7492,Tortosa,431554
4863,2017,2.428,Torroja del Priorat,431541
4864,2017,359.9045,"Vendrell, el",431634
4865,2017,31.4714,Perafort,431037
4866,2017,11.3985,Salomó,431359
4867,2017,61.2746,"Pobla de Montornès, la",431114
4868,2017,8.0537,"Pobla de Massaluca, la",431107
4869,2017,26.1562,"Pobla de Mafumet, la",431093
4870,2017,22.8759,"Pla de Santa Maria, el",431080
4871,2017,20.7159,Pira,431074
4872,2017,9.2688,"Pinell de Brai, el",431068
4873,2017,12.4327,"Pont d'Armentera, el",431135
4874,2017,31.7271,"Perelló, el",431042
4875,2017,5.7532,Porrera,431140
4876,2017,5.1693,Paüls,431021
4877,2017,5.1607,Passanant i Belltall,431016
4878,2017,61.5114,"Pallaresos, els",431009
4879,2017,6.7356,"Palma d'Ebre, la",430995
4880,2017,6.1212,Nulles,430982
4881,2017,8.1071,"Nou de Gaià, la",430976
4882,2017,2.7988,"Morera de Montsant, la",430960
4883,2017,4.9257,"Piles, les",431055
4884,2017,355.5647,Reus,431233
4885,2017,11.537,Rodonyà,431325
4886,2017,146.2381,Roda de Berà,431310
4887,2017,4.4569,Rocafort de Queralt,431303
4888,2017,26.9875,Riudoms,431299
4889,2017,12.314,Riudecols,431286
4890,2017,21.6398,Riudecanyes,431270
4891,2017,25.0157,"Riera de Gaià, la",431264
4892,2017,3.8116,Poboleda,431129
4893,2017,11.7197,"Riba, la",431248
4894,2017,167.6489,Vila-seca,431711
4895,2017,2.4838,Renau,431227
4896,2017,10.3463,Rasquera,431212
4897,2017,37.3625,Querol,431205
