,Any,Literal,Codi,Connectivitat
4293,2016,Figueres,170669,113.6422
4294,2016,Ossó de Sió,251575,3.3682999999999996
4295,2016,Montagut i Oix,171096,4.2795000000000005
4296,2016,Montferrer i Castellbò,251403,25.7196
4297,2016,Montellà i Martinet,251399,7.7014
4298,2016,Montgai,251386,8.1209
4299,2016,Mollerussa,251370,62.004000000000005
4300,2016,la Molsosa,251364,0.7349
4301,2016,Miralcamp,251351,12.7305
4302,2016,Menàrguens,251348,7.8429
4303,2016,Maials,251333,7.5527
4304,2016,Massoteres,251327,2.6153
4305,2016,Massalcoreig,251312,3.2965
4306,2016,Nalec,251459,1.6455
4307,2016,Bellmunt del Priorat,430234,1.7524000000000002
4308,2016,Almoster,430115,13.539100000000001
4309,2016,Bràfim,430347,5.1294
4310,2016,Botarell,430332,6.231999999999999
4311,2016,Bot,430326,4.3983
4312,2016,les Borges del Camp,430311,12.16
4313,2016,Bonastre,430304,8.1654
4314,2016,Blancafort,430290,3.5656
4315,2016,la Bisbal del Penedès,430287,55.6083
4316,2016,la Bisbal de Falset,430271,1.3747
4317,2016,Benissanet,430265,6.9227
4318,2016,Cabra del Camp,430363,21.4762
4319,2016,Bellvei,430249,21.423299999999998
4320,2016,Calafell,430379,186.30040000000002
4321,2016,Batea,430228,12.4878
4322,2016,Barberà de la Conca,430213,5.33
4323,2016,Banyeres del Penedès,430206,34.1156
4324,2016,Ascó,430192,15.197199999999999
4325,2016,Arnes,430189,7.7517000000000005
4326,2016,l'Argentera,430173,1.751
4327,2016,l'Arboç,430167,34.8304
4328,2016,Arbolí,430154,0.7117
4329,2016,Amposta,430141,96.3712
4330,2016,l'Ametlla de Mar,430136,74.731
4331,2016,Térmens,252206,13.0644
4332,2016,Benifallet,430252,3.7197
4333,2016,Cornudella de Montsant,430496,7.5321
4334,2016,Forès,430614,2.0636
4335,2016,Flix,430607,27.5713
4336,2016,Figuerola del Camp,430593,2.7126
4337,2016,la Figuera,430580,1.3767
4338,2016,la Febró,430574,0.5483
4339,2016,la Fatarella,430568,6.6827
4340,2016,Falset,430555,15.136
4341,2016,l'Espluga de Francolí,430542,18.4655
4342,2016,Duesaigües,430537,1.4517
4343,2016,Xerta,430521,5.0832999999999995
4344,2016,Cabacés,430350,2.2616
4345,2016,Creixell,430509,40.6192
4346,2016,Alió,430108,6.5275
4347,2016,Corbera d'Ebre,430483,8.4915
4348,2016,Constantí,430477,72.12129999999999
4349,2016,Conesa,430461,1.3751
4350,2016,Colldejou,430458,1.1124
4351,2016,la Sénia,430445,46.0592
4352,2016,el Catllar,430430,56.03830000000001
4353,2016,Castellvell del Camp,430424,30.7441
4354,2016,Caseres,430419,2.4382
4355,2016,Capçanes,430402,1.6562000000000001
4356,2016,Capafonts,430398,1.7852000000000001
4357,2016,Cambrils,430385,211.6361
4358,2016,Cunit,430516,97.8575
4359,2016,Tremp,252347,39.6493
4360,2016,Altafulla,430120,39.9101
4361,2016,Vilanova de Meià,252509,5.3414
4362,2016,Vilanova de l'Aguda,252496,1.5055
4363,2016,Vilanova de Bellpuig,252483,10.105599999999999
4364,2016,Vilamòs,252477,0.9743999999999999
4365,2016,Vilaller,252458,6.6876
4366,2016,Vilagrassa,252445,6.2702
4367,2016,Vielha e Mijaran,252430,22.848
4368,2016,Verdú,252424,5.8803
4369,2016,Vallfogona de Balaguer,252402,20.3923
4370,2016,Vila-sana,252521,14.489
4371,2016,Vallbona de les Monges,252385,6.5921
4372,2016,el Vilosell,252537,2.5583
4373,2016,Torre-serona,252332,6.0199
4374,2016,Torres de Segre,252326,23.3331
4375,2016,Torrelameu,252311,6.1347000000000005
4376,2016,Torregrossa,252304,17.0767
4377,2016,Torrefarrera,252287,15.7219
4378,2016,la Torre de Cabdella,252271,13.957
4379,2016,Torrebesses,252265,2.548
4380,2016,Tornabous,252252,12.848099999999999
4381,2016,els Torms,252249,1.8157999999999999
4382,2016,Torà,252234,15.2353
4383,2016,Montoliu de Segarra,251410,4.8445
4384,2016,les Valls de Valira,252398,7.5196
4385,2016,Josa i Tuixén,259101,2.1894
4386,2016,Alforja,430094,4.6533999999999995
4387,2016,Alfara de Carles,430081,2.8222
4388,2016,l'Aleixar,430075,1.7671999999999999
4389,2016,Aldover,430069,4.0653
4390,2016,Alcover,430056,32.6169
4391,2016,Alcanar,430043,100.4007
4392,2016,l'Albiol,430038,0.47950000000000004
4393,2016,Albinyana,430022,18.299599999999998
4394,2016,Aiguamúrcia,430017,16.5468
4395,2016,Riu de Cerdanya,259139,1.3635000000000002
4396,2016,Vilanova de Segrià,252516,5.5007
4397,2016,els Plans de Sió,259118,9.9724
4398,2016,Tírvia,252213,3.0465
4399,2016,la Vansa i Fórnols,259097,4.0703
4400,2016,Fígols i Alinyà,259084,3.6181
4401,2016,Torrefeta i Florejacs,259078,8.8005
4402,2016,les Valls d'Aguilar,259062,5.7801
4403,2016,Ribera d'Ondara,259059,7.153499999999999
4404,2016,Castell de Mur,259046,3.486
4405,2016,la Guingueta d'Àneu,259031,4.9991
4406,2016,Sant Martí de Riucorb,259025,5.7742
4407,2016,Vall de Cardós,259010,6.427899999999999
4408,2016,Vinaixa,252555,5.793200000000001
4409,2016,Vilanova de la Barca,252542,11.716
4410,2016,Gimenells i el Pla de la Font,259123,15.5619
4411,2016,Sant Pau de Segúries,171772,7.5136
4412,2016,Serinyà,171903,6.3782
4413,2016,la Cellera de Ter,171899,8.757
4414,2016,la Selva de Mar,171886,1.8071000000000002
4415,2016,"Saus, Camallera i Llampaies",171870,8.030100000000001
4416,2016,Sarrià de Ter,171864,28.322499999999998
4417,2016,Sant Joan les Fonts,171851,21.1873
4418,2016,Santa Pau,171848,10.4627
4419,2016,Sant Aniol de Finestres,171833,2.6417
4420,2016,Santa Llogaia d'Àlguema,171827,5.250400000000001
4421,2016,Santa Cristina d'Aro,171812,61.8698
4422,2016,Viladamat,172174,6.7461
4423,2016,Gavet de la Conca,250984,4.3204
4424,2016,Sils,171931,63.550399999999996
4425,2016,Montornès de Segarra,251431,2.115
4426,2016,Sant Miquel de Fluvià,171753,6.7294
4427,2016,Sant Miquel de Campmajor,171740,0.3831
4428,2016,Sant Martí Vell,171735,1.9651
4429,2016,Sant Martí de Llémena,171729,3.7347
4430,2016,Sant Llorenç de la Muga,171714,5.7354
4431,2016,Vallfogona de Ripollès,171707,1.4955
4432,2016,Sant Julià de Ramis,171693,28.0631
4433,2016,Sant Joan de Mollet,171680,4.1847
4434,2016,Sant Joan de les Abadesses,171674,16.725
4435,2016,Santa Coloma de Farners,171805,54.0564
4436,2016,Ullà,172044,10.8191
4437,2016,Viladasens,172168,1.784
4438,2016,Vilablareix,172155,16.725099999999998
4439,2016,Vilabertran,172142,3.5196
4440,2016,Vidreres,172137,56.1597
4441,2016,Vidrà,172121,2.9118
4442,2016,Verges,172116,8.4486
4443,2016,Ventalló,172109,9.5449
4444,2016,Vall-llobrega,172095,10.910499999999999
4445,2016,la Vall de Bianya,172082,8.0381
4446,2016,la Vall d'en Bas,172076,22.386
4447,2016,Serra de Daró,171910,4.5998
4448,2016,Ullastret,172057,2.5722
4449,2016,Setcases,171925,2.736
4450,2016,Ultramort,172039,2.5257
4451,2016,Tossa de Mar,172023,44.3455
4452,2016,Toses,172018,3.6692
4453,2016,Tortellà,172001,4.407
4454,2016,Torroella de Montgrí,171997,77.9461
4455,2016,Torroella de Fluvià,171984,7.228899999999999
4456,2016,Torrent,171978,1.6291
4457,2016,Terrades,171962,1.5528
4458,2016,la Tallada d'Empordà,171959,10.2144
4459,2016,Susqueda,171946,0.1328
4460,2016,Sant Hilari Sacalm,171642,26.3486
4461,2016,Urús,172060,4.238099999999999
4462,2016,Palol de Revardit,171236,2.1561
4463,2016,Sant Jordi Desvalls,171668,7.205
4464,2016,Pontós,171365,2.0771
4465,2016,Pont de Molins,171352,4.0503
4466,2016,Planoles,171349,7.9181
4467,2016,les Planes d'Hostoles,171334,13.513
4468,2016,Peralada,171328,22.4225
4469,2016,la Pera,171306,3.4797000000000002
4470,2016,Pedret i Marzà,171292,1.7108
4471,2016,Pau,171289,4.5349
4472,2016,Parlavà,171267,6.2463999999999995
4473,2016,Portbou,171387,31.6924
4474,2016,Pals,171241,52.328199999999995
4475,2016,les Preses,171390,13.1144
4476,2016,Palau-sator,171215,4.1065
4477,2016,Palau-saverdera,171208,14.7335
4478,2016,Palau de Santa Eulàlia,171194,1.413
4479,2016,Palamós,171181,63.4812
4480,2016,Palafrugell,171175,134.6948
4481,2016,Osor,171169,2.9567
4482,2016,Ordis,171156,2.7526
4483,2016,Olot,171143,146.0171
4484,2016,Ogassa,171122,2.9589
4485,2016,Navata,171117,5.745
4486,2016,Mont-ras,171100,10.911999999999999
4487,2016,Pardines,171254,1.0909
4488,2016,Riumors,171518,2.4069000000000003
4489,2016,Sant Pere Pescador,171788,19.3549
4490,2016,Sant Gregori,171637,27.8816
4491,2016,Sant Ferriol,171621,2.3308
4492,2016,Sant Feliu de Pallerols,171616,12.641
4493,2016,Sant Feliu de Guíxols,171609,87.4546
4494,2016,Sant Feliu de Buixalleu,171595,15.1924
4495,2016,Sant Climent Sescebes,171582,5.2038
4496,2016,Sant Andreu Salou,171576,0.5148
4497,2016,Salt,171557,41.5014
4498,2016,Sales de Llierca,171544,1.2199
4499,2016,Porqueres,171371,36.812799999999996
4500,2016,Roses,171523,125.1449
4501,2016,Sant Jaume de Llierca,171655,8.144
4502,2016,Riudellots de la Selva,171501,25.3941
4503,2016,Riudaura,171498,2.5494
4504,2016,Riudarenes,171485,31.7315
4505,2016,Ripoll,171479,63.5341
4506,2016,Riells i Viabrea,171463,69.2661
4507,2016,Ribes de Freser,171450,11.6506
4508,2016,Regencós,171447,2.1766
4509,2016,Rabós,171432,1.2927
4510,2016,Quart,171426,12.7211
4511,2016,Puigcerdà,171411,58.329
4512,2016,el Port de la Selva,171404,19.8535
4513,2016,Rupià,171539,2.1143
4514,2016,Bellpuig,250501,42.7148
4515,2016,Canejan,250637,0.9750000000000001
4516,2016,Camarasa,250621,8.2003
4517,2016,Cabó,250616,2.0888
4518,2016,Cabanabona,250609,2.1292
4519,2016,Bossòst,250595,7.8506
4520,2016,les Borges Blanques,250582,29.218000000000004
4521,2016,Es Bòrdes,250576,3.2809
4522,2016,Bovera,250560,2.3341000000000003
4523,2016,Biosca,250557,2.3337
4524,2016,Benavent de Segrià,250539,7.7417
4525,2016,Baix Pallars,250390,4.9428
4526,2016,Bellver de Cerdanya,250518,28.016
4527,2016,Castellnou de Seana,250680,7.4234
4528,2016,Bellmunt d'Urgell,250498,3.1677999999999997
4529,2016,Bell-lloc d'Urgell,250485,22.0093
4530,2016,Bellcaire d'Urgell,250479,11.182400000000001
4531,2016,Belianes,250463,6.6875
4532,2016,Bausen,250450,1.1016
4533,2016,Bassella,250447,2.3651
4534,2016,la Vall de Boí,250432,13.850100000000001
4535,2016,la Baronia de Rialb,250426,3.7132
4536,2016,Barbens,250411,7.5471
4537,2016,Balaguer,250404,69.3258
4538,2016,Bellvís,250523,11.417100000000001
4539,2016,Cubells,250791,8.3984
4540,2016,Fulleda,250978,0.9537
4541,2016,la Fuliola,250962,15.0476
4542,2016,Foradada,250946,3.1767000000000003
4543,2016,Fondarella,250931,10.348299999999998
4544,2016,la Floresta,250925,2.3749000000000002
4545,2016,Farrera,250899,2.5707
4546,2016,Estamariu,250886,0.8791
4547,2016,Esterri de Cardós,250870,1.1714
4548,2016,Esterri d'Àneu,250864,10.3233
4549,2016,Estaràs,250851,3.3286
4550,2016,Castellar de la Ribera,250642,0.0
4551,2016,Sant Mori,171766,1.3784
4552,2016,Castelldans,250674,12.4192
4553,2016,Vilademuls,172180,3.5488999999999997
4554,2016,Coll de Nargó,250772,6.5417
4555,2016,el Cogul,250766,1.8466
4556,2016,Clariana de Cardener,250753,0.607
4557,2016,Ciutadilla,250740,1.8159
4558,2016,Cervià de les Garrigues,250735,5.153700000000001
4559,2016,Cervera,250729,44.079800000000006
4560,2016,Cava,250714,2.0128
4561,2016,Castellserà,250707,10.1171
4562,2016,Castelló de Farfanya,250693,3.2497999999999996
4563,2016,Corbins,250788,8.5373
4564,2016,Espot,250827,4.6958
4565,2016,Vilobí d'Onyar,172333,13.031500000000001
4566,2016,Albesa,250083,9.6507
4567,2016,Albatàrrec,250077,9.262799999999999
4568,2016,l'Albagés,250061,3.9581
4569,2016,Alàs i Cerc,250058,4.3389
4570,2016,els Alamús,250045,7.0618
4571,2016,Agramunt,250030,27.2271
4572,2016,Àger,250024,11.5008
4573,2016,Abella de la Conca,250019,1.1732
4574,2016,Sant Julià del Llor i Bonmatí,179032,7.180899999999999
4575,2016,Forallac,179026,10.540099999999999
4576,2016,l'Albi,250096,8.0673
4577,2016,Biure,172348,1.686
4578,2016,Vilamaniscle,172272,2.4013
4579,2016,Vilopriu,172327,2.9273
4580,2016,Vila-sacra,172305,10.231
4581,2016,Vilanant,172288,2.0282
4582,2016,Vilamalla,172266,31.700200000000002
4583,2016,Vilallonga de Ter,172240,7.0576
4584,2016,Vilajuïga,172235,7.9334999999999996
4585,2016,Vilaür,172229,2.9914
4586,2016,Vilafant,172214,25.649
4587,2016,Viladrau,172207,18.1223
4588,2016,Aitona,250387,10.3383
4589,2016,l'Espluga Calba,250812,3.7272
4590,2016,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,6.8169
4591,2016,Arres,250313,1.1164
4592,2016,les Avellanes i Santa Linya,250371,5.9825
4593,2016,Aspa,250365,1.7018999999999997
4594,2016,Vilamacolum,172253,2.9254
4595,2016,Alcanó,250100,1.9941999999999998
4596,2016,la Sentiu de Sió,250352,7.4008
4597,2016,Artesa de Segre,250349,29.5725
4598,2016,Arsèguel,250328,0.9493
4599,2016,el Pont de Bar,250306,3.2656
4600,2016,Arbeca,250292,22.1696
4601,2016,Anglesola,250273,11.8128
4602,2016,Naut Aran,250254,25.975
4603,2016,Alt Àneu,250241,7.103
4604,2016,Alins,250175,5.6297999999999995
4605,2016,Alfés,250143,4.3245000000000005
4606,2016,Artesa de Lleida,250334,11.849499999999999
4607,2016,Alpicat,250236,39.215199999999996
4608,2016,Alcoletge,250122,25.725499999999997
4609,2016,Algerri,250156,4.8855
4610,2016,Alfarràs,250138,17.793599999999998
4611,2016,Alguaire,250169,17.346899999999998
4612,2016,Alcarràs,250117,60.399899999999995
4613,2016,Almacelles,250194,30.6358
4614,2016,Almatret,250208,3.5805
4615,2016,Almenar,250215,24.6968
4616,2016,Alòs de Balaguer,250220,1.552
4617,2016,Pira,431074,7.069
4618,2016,Paüls,431021,3.5844000000000005
4619,2016,el Perelló,431042,13.9834
4620,2016,el Pinell de Brai,431068,6.0735
4621,2016,les Piles,431055,2.7235
4622,2016,el Pla de Santa Maria,431080,11.549299999999999
4623,2016,la Morera de Montsant,430960,1.3037
4624,2016,la Nou de Gaià,430976,5.2516
4625,2016,la Palma d'Ebre,430995,4.7265999999999995
4626,2016,Passanant i Belltall,431016,3.032
4627,2016,la Pobla de Mafumet,431093,17.0407
4628,2016,Pratdip,431188,10.0341
4629,2016,Nulles,430982,4.805400000000001
4630,2016,els Pallaresos,431009,29.2814
4631,2016,Perafort,431037,13.1501
4632,2016,la Pobla de Massaluca,431107,3.6105
4633,2016,la Pobla de Montornès,431114,26.5959
4634,2016,Poboleda,431129,1.9178000000000002
4635,2016,el Pont d'Armentera,431135,4.2167
4636,2016,Porrera,431140,2.9082999999999997
4637,2016,Pradell de la Teixeta,431153,0.7937
4638,2016,Prat de Comte,431172,1.5157
4639,2016,Puigpelat,431191,6.5888
4640,2016,Querol,431205,13.6876
4641,2016,el Morell,430957,18.4606
4642,2016,els Guiamets,430705,1.8629000000000002
4643,2016,Reus,431233,213.9536
4644,2016,Rasquera,431212,5.3152
4645,2016,Renau,431227,1.5409000000000002
4646,2016,Prades,431166,19.605800000000002
4647,2016,Masllorenç,430799,10.9194
4648,2016,Gandesa,430640,18.1495
4649,2016,Vilalba dels Arcs,431750,6.1472
4650,2016,la Riba,431248,7.0587
4651,2016,Garcia,430653,4.2491
4652,2016,els Garidells,430666,3.1929000000000003
4653,2016,Ginestar,430672,4.6609
4654,2016,Godall,430688,4.6251
4655,2016,Gratallops,430691,2.0341
4656,2016,Horta de Sant Joan,430712,10.7223
4657,2016,Llorac,430733,2.4176
4658,2016,Llorenç del Penedès,430748,23.5077
4659,2016,Margalef,430751,1.4743
4660,2016,Marçà,430764,2.9904
4661,2016,el Lloar,430727,1.0812
4662,2016,el Molar,430859,2.2881
4663,2016,Móra d'Ebre,430939,29.1532
4664,2016,Mont-roig del Camp,430923,171.23950000000002
4665,2016,Mont-ral,430918,5.0508
4666,2016,el Montmell,430901,58.569599999999994
4667,2016,Montferri,430897,1.9281000000000001
4668,2016,Mas de Barberans,430770,3.1411
4669,2016,Montblanc,430862,43.3389
4670,2016,Masdenverge,430786,9.0832
4671,2016,Miravet,430846,4.6021
4672,2016,el Milà,430831,1.0772
4673,2016,el Masroig,430825,3.1470000000000002
4674,2016,Maspujols,430810,3.6967000000000003
4675,2016,la Masó,430803,0.8946999999999999
4676,2016,Móra la Nova,430944,15.302299999999999
4677,2016,Montbrió del Camp,430884,14.5921
4678,2016,Vilaverd,431726,2.8593
4679,2016,la Vilella Alta,431732,1.3133
4680,2016,Vallclara,431589,1.3396
4681,2016,Vallfogona de Riucorb,431592,2.9557
4682,2016,Vallmoll,431606,13.77
4683,2016,Valls,431613,74.39920000000001
4684,2016,Vandellòs i l'Hospitalet de l'Infant,431628,73.32589999999999
4685,2016,el Vendrell,431634,216.64210000000003
4686,2016,Vespella de Gaià,431649,6.686
4687,2016,Vilabella,431652,7.877800000000001
4688,2016,Vilallonga del Camp,431665,12.0547
4689,2016,Vilanova d'Escornalbou,431671,3.5511
4690,2016,Vilanova de Prades,431687,2.425
4691,2016,Vilaplana,431690,2.2877
4692,2016,Ulldecona,431567,50.8678
4693,2016,Sant Jaume d'Enveja,439023,29.8748
4694,2016,la Galera,430635,4.0184
4695,2016,Medinyà,171045,0.0
4696,2016,la Canonja,439076,41.5974
4697,2016,l'Ampolla,439060,53.4379
4698,2016,Salou,439057,109.40559999999999
4699,2016,Vila-rodona,431704,7.095700000000001
4700,2016,Camarles,439039,20.0345
4701,2016,Vila-seca,431711,77.7581
4702,2016,Deltebre,439018,91.1679
4703,2016,Vinyols i els Arcs,431785,13.1603
4704,2016,Vinebre,431779,3.6389
4705,2016,Vimbodí i Poblet,431763,7.026199999999999
4706,2016,la Vilella Baixa,431747,1.8046000000000002
4707,2016,Tortosa,431554,180.3536
4708,2016,l'Aldea,439044,39.8754
4709,2016,Pontils,431418,2.502
4710,2016,la Riera de Gaià,431264,11.7822
4711,2016,Riudecanyes,431270,13.4061
4712,2016,Riudecols,431286,7.1488
4713,2016,Riudoms,431299,14.9438
4714,2016,Rocafort de Queralt,431303,1.193
4715,2016,Roda de Berà,431310,83.0863
4716,2016,Rodonyà,431325,7.2393
4717,2016,Roquetes,431331,54.6346
4718,2016,el Rourell,431346,1.9485000000000001
4719,2016,Salomó,431359,7.2966999999999995
4720,2016,Sant Carles de la Ràpita,431362,73.6804
4721,2016,Sant Jaume dels Domenys,431378,27.343400000000003
4722,2016,Santa Bàrbara,431384,30.5041
4723,2016,Ulldemolins,431573,3.8136
4724,2016,Solivella,431476,5.884399999999999
4725,2016,Torroja del Priorat,431541,1.5239
4726,2016,Torredembarra,431536,78.7084
4727,2016,la Torre de l'Espanyol,431520,3.391
4728,2016,la Torre de Fontaubella,431515,1.5203
4729,2016,Tivissa,431508,8.2634
4730,2016,Santa Coloma de Queralt,431397,28.2078
4731,2016,Tarragona,431482,463.16519999999997
4732,2016,Santa Oliva,431401,42.202799999999996
4733,2016,Senan,431460,0.8615999999999999
4734,2016,la Selva del Camp,431457,21.2583
4735,2016,la Secuita,431444,15.4947
4736,2016,Savallà del Comtat,431439,2.1323
4737,2016,Sarral,431423,14.579699999999999
4738,2016,Riba-roja d'Ebre,431251,10.3489
4739,2016,Tivenys,431495,4.6983999999999995
4740,2017,Deltebre,439018,91.1919
4741,2017,el Milà,430831,1.0772
4742,2017,la Vilella Baixa,431747,1.8046000000000002
4743,2017,Vilalba dels Arcs,431750,6.1472
4744,2017,Vimbodí i Poblet,431763,7.026199999999999
4745,2017,Vinebre,431779,3.6389
4746,2017,Vinyols i els Arcs,431785,13.1603
4747,2017,la Vilella Alta,431732,1.3133
4748,2017,Sant Jaume d'Enveja,439023,29.8748
4749,2017,Camarles,439039,20.0345
4750,2017,l'Aldea,439044,39.8754
4751,2017,Salou,439057,150.2085
4752,2017,l'Ampolla,439060,53.4379
4753,2017,la Canonja,439076,41.5974
4754,2017,Vilaverd,431726,2.8593
4755,2017,Medinyà,171045,0.0
4756,2017,Freginals,430629,2.1484
4757,2017,l'Espluga de Francolí,430542,18.4655
4758,2017,els Guiamets,430705,1.8629000000000002
4759,2017,Gratallops,430691,2.0342000000000002
4760,2017,Godall,430688,4.6251
4761,2017,Ginestar,430672,4.6609
4762,2017,els Garidells,430666,3.1929000000000003
4763,2017,Garcia,430653,4.2491
4764,2017,el Lloar,430727,1.0812
4765,2017,la Galera,430635,4.0184
4766,2017,Llorac,430733,2.2645
4767,2017,Forès,430614,2.0636
4768,2017,Flix,430607,27.5713
4769,2017,Figuerola del Camp,430593,2.7126
4770,2017,la Figuera,430580,1.3767
4771,2017,la Febró,430574,0.5483
4772,2017,la Fatarella,430568,6.6827
4773,2017,Móra la Nova,430944,15.302299999999999
4774,2017,Gandesa,430640,17.9976
4775,2017,Maspujols,430810,3.6967000000000003
4776,2017,el Molar,430859,2.2881
4777,2017,Mont-roig del Camp,430923,171.23950000000002
4778,2017,Mont-ral,430918,5.0508
4779,2017,el Montmell,430901,58.569599999999994
4780,2017,Montferri,430897,1.9281000000000001
4781,2017,Montbrió del Camp,430884,14.5806
4782,2017,Montblanc,430862,43.3751
4783,2017,Horta de Sant Joan,430712,10.7223
4784,2017,el Masroig,430825,3.1470000000000002
4785,2017,Duesaigües,430537,1.4517
4786,2017,la Masó,430803,0.8946999999999999
4787,2017,Masllorenç,430799,10.9194
4788,2017,Masdenverge,430786,9.0832
4789,2017,Mas de Barberans,430770,3.1411
4790,2017,Marçà,430764,2.9904
4791,2017,Margalef,430751,1.4743
4792,2017,Llorenç del Penedès,430748,23.5077
4793,2017,Miravet,430846,4.6021
