,Any,Equipament,Literal,Codi
5058,2017,46.7281,Viver i Serrateix,083089
5059,2017,31.8052,Cadaqués,170329
5060,2017,26.732,Vilalba Sasserra,083067
5061,2017,64.5811,Alp,170062
5062,2017,51.5316,Vilobí del Penedès,083041
5063,2017,86.9591,Vilanova de Sau,083036
5064,2017,15.2389,Vilanova del Camí,083020
5065,2017,7.1981,Viladecans,083015
5066,2017,17.654,Viladecavalls,083008
5067,2017,10.8458,Vilada,082994
5068,2017,21.9023,Vic,082981
5069,2017,10.2766,Veciana,082975
5070,2017,24.2993,Vallromanes,082969
5071,2017,29.7122,Vallirana,082956
5072,2017,10.4661,Vilanova i la Geltrú,083073
5073,2017,27.5351,Bellcaire d'Empordà,170182
5074,2017,10.3723,Sant Agustí de Lluçanès,081957
5075,2017,33.4259,Boadella i les Escaules,170293
5076,2017,9.4513,Brunyola,170280
5077,2017,8.9112,Breda,170274
5078,2017,33.456,Borrassà,170268
5079,2017,17.7318,Bordils,170255
5080,2017,120.46,Bolvir,170242
5081,2017,10.7251,Blanes,170237
5082,2017,15.7678,"Bisbal d'Empordà, la",170221
5083,2017,11.0549,Beuda,170216
5084,2017,29.6568,Albons,170046
5085,2017,15.5759,"Arboç, l'",430167
5086,2017,19.4095,"Far d'Empordà, el",170059
5087,2017,11.1615,Banyoles,170157
5088,2017,121.7851,"Vajol, la",170144
5089,2017,57.2827,Begur,170139
5090,2017,45.4783,Avinyonet de Puigventós,170123
5091,2017,22.1959,"Armentera, l'",170118
5092,2017,34.1509,Argelaguer,170101
5093,2017,3.5214,Arbúcies,170097
5094,2017,11.7366,Anglès,170084
5095,2017,35.8655,Amer,170078
5096,2017,9.8956,Cabanelles,170314
5097,2017,30.817,Bescanó,170209
5098,2017,41.6543,Calonge,080364
5099,2017,10.5408,Sant Andreu de Llavaneres,081976
5100,2017,7.5932,Cardedeu,080462
5101,2017,0.0,Capolat,080459
5102,2017,8.186,Capellades,080446
5103,2017,19.7155,Canyelles,080431
5104,2017,35.7812,Cànoves i Samalús,080425
5105,2017,4.8304,Canovelles,080410
5106,2017,6.0222,Canet de Mar,080403
5107,2017,30.7253,Campins,080399
5108,2017,20.3566,Carme,080484
5109,2017,15.1313,Calldetenes,080370
5110,2017,17.5469,Casserres,080497
5111,2017,9.2384,Calella,080351
5112,2017,35.8019,Calders,080348
5113,2017,21.5837,Caldes de Montbui,080333
5114,2017,8.2586,Caldes d'Estrac,080327
5115,2017,24.1852,Calaf,080312
5116,2017,11.1759,Cabrils,080305
5117,2017,17.4966,Cabrera de Mar,080291
5118,2017,73.0233,Cabrera d'Anoia,080288
5119,2017,6.7704,"Cabanyes, les",080272
5120,2017,78.828,"Brull, el",080266
5121,2017,7.6822,Callús,080386
5122,2017,56.5804,Fonollosa,080847
5123,2017,52.0967,Granera,080958
5124,2017,17.0462,"Granada, la",080945
5125,2017,0.0,Gisclareny,080930
5126,2017,18.511,Gironella,080924
5127,2017,18.8545,Gelida,080919
5128,2017,45.9447,Gaià,080902
5129,2017,9.8664,Gavà,080898
5130,2017,9.9274,"Garriga, la",080885
5131,2017,63.0647,Gallifa,080879
5132,2017,31.7083,Cardona,080478
5133,2017,22.0,Font-rubí,080850
5134,2017,25.9598,Bigues i Riells,080235
5135,2017,14.6359,Folgueroles,080832
5136,2017,55.7189,Fogars de la Selva,080826
5137,2017,26.0524,Fogars de Montclús,080811
5138,2017,30.3362,Fígols,080804
5139,2017,43.8698,"Estany, l'",080790
5140,2017,34.1526,"Espunyola, l'",080787
5141,2017,9.3568,Esplugues de Llobregat,080771
5142,2017,8.1817,Esparreguera,080765
5143,2017,32.8007,Dosrius,080752
5144,2017,9.9354,Cubelles,080749
5145,2017,17.5422,"Franqueses del Vallès, les",080863
5146,2017,26.8248,Castellfollit del Boix,080594
5147,2017,67.132,Collsuspina,080706
5148,2017,17.2346,Collbató,080692
5149,2017,32.2469,Cervelló,080689
5150,2017,10.9208,Centelles,080673
5151,2017,38.1835,Castellví de Rosanes,080667
5152,2017,21.9098,Castellví de la Marca,080654
5153,2017,15.4632,Castellterçol,080641
5154,2017,51.5214,Castellolí,080636
5155,2017,41.6401,Castellnou de Bages,080620
5156,2017,13.033,"Bruc, el",080253
5157,2017,30.7942,Castellfollit de Riubregós,080608
5158,2017,6.6634,Cornellà de Llobregat,080734
5159,2017,53.6128,Castellet i la Gornal,080581
5160,2017,74.0281,Castell de l'Areny,080575
5161,2017,21.8099,Castelldefels,080569
5162,2017,83.6739,Castellcir,080556
5163,2017,22.6921,Castellbisbal,080543
5164,2017,25.0638,Castellbell i el Vilar,080538
5165,2017,78.2283,Castellar de n'Hug,080522
5166,2017,18.2037,Castellar del Vallès,080517
5167,2017,0.0,Castellar del Riu,080500
5168,2017,6.8125,Abrera,080018
5169,2017,51.8047,Castellgalí,080615
5170,2017,19.3225,Avià,080116
5171,2017,35.2376,Sant Salvador de Guardiola,080983
5172,2017,15.6146,Berga,080229
5173,2017,19.2744,Bellprat,080214
5174,2017,23.9691,Begues,080207
5175,2017,6.1424,Barcelona,080193
5176,2017,29.6942,Balsareny,080180
5177,2017,12.5082,Balenyà,080174
5178,2017,22.5096,Bagà,080168
5179,2017,7.9788,Badalona,080155
5180,2017,23.3389,Aiguafreda,080142
5181,2017,50.8342,Copons,080713
5182,2017,45.0289,Avinyó,080121
5183,2017,28.7966,Corbera de Llobregat,080728
5184,2017,12.9479,Artés,080109
5185,2017,17.4116,Argentona,080095
5186,2017,12.3011,Argençola,080082
5187,2017,12.2618,Arenys de Munt,080076
5188,2017,14.0171,Arenys de Mar,080060
5189,2017,25.5247,"Ametlla del Vallès, l'",080057
5190,2017,93.5647,Alpens,080044
5191,2017,10.6662,Alella,080039
5192,2017,26.9165,Aguilar de Segarra,080023
5193,2017,41.4116,Borredà,080240
5194,2017,25.093,Avinyonet del Penedès,080137
5195,2017,24.6405,Pallejà,081574
5196,2017,60.6837,Pontons,081688
5197,2017,12.7687,Polinyà,081672
5198,2017,28.882,"Pobla de Lillet, la",081666
5199,2017,16.7453,"Pobla de Claramunt, la",081653
5200,2017,25.7445,"Pla del Penedès, el",081640
5201,2017,7.8123,Pineda de Mar,081635
5202,2017,16.7202,"Hostalets de Pierola, els",081629
5203,2017,26.9058,Piera,081614
5204,2017,32.3882,Perafita,081607
5205,2017,2.226,Olesa de Bonesvalls,081461
5206,2017,12.2184,"Papiol, el",081580
5207,2017,15.1834,Prats de Lluçanès,081712
5208,2017,20.4346,Palau-solità i Plegamans,081568
5209,2017,13.6864,Palafolls,081555
5210,2017,35.265,Pacs del Penedès,081542
5211,2017,36.4153,Òrrius,081537
5212,2017,27.7163,Orpí,081521
5213,2017,36.0772,Oristà,081516
5214,2017,36.1228,Orís,081509
5215,2017,44.1168,Olost,081496
5216,2017,53.9258,Olivella,081483
5217,2017,7.6994,Granollers,080961
5218,2017,7.6451,Parets del Vallès,081593
5219,2017,21.0982,"Pont de Vilomara i Rocafort, el",081825
5220,2017,18.6639,Besalú,170195
5221,2017,8.01,Sant Adrià de Besòs,081944
5222,2017,29.1621,Sant Iscle de Vallalta,081939
5223,2017,20.412,Santpedor,081923
5224,2017,34.4177,Sallent,081918
5225,2017,15.8492,Saldes,081901
5226,2017,60.4319,Sant Pere Sallavinera,081897
5227,2017,0.0,Sagàs,081884
5228,2017,8.4745,Sabadell,081878
5229,2017,25.009,Rubió,081859
5230,2017,6.7482,"Prat de Llobregat, el",081691
5231,2017,13.7978,Roda de Ter,081831
5232,2017,38.6773,"Prats de Rei, els",081705
5233,2017,14.147,"Roca del Vallès, la",081810
5234,2017,8.8026,Ripollet,081803
5235,2017,58.2196,Rellinars,081799
5236,2017,13.1463,Rajadell,081786
5237,2017,37.687,"Quar, la",081770
5238,2017,85.7621,Pujalt,081764
5239,2017,54.9305,Puig-reig,081751
5240,2017,25.1992,Puigdàlber,081748
5241,2017,5.0036,Premià de Mar,081727
5242,2017,51.1365,Olèrdola,081458
5243,2017,4.4705,Rubí,081846
5244,2017,30.3983,Lliçà de Vall,081081
5245,2017,15.8517,Masquefa,081192
5246,2017,7.3682,"Masnou, el",081189
5247,2017,28.8426,"Masies de Voltregà, les",081173
5248,2017,22.7824,"Masies de Roda, les",081167
5249,2017,9.0046,Martorelles,081154
5250,2017,10.3027,Martorell,081141
5251,2017,11.5185,Manresa,081136
5252,2017,10.4895,Manlleu,081120
5253,2017,0.0,Malla,081115
5254,2017,7.9118,Olesa de Montserrat,081477
5255,2017,48.728,Lluçà,081094
5256,2017,41.0933,Mediona,081228
5257,2017,16.9465,Lliçà d'Amunt,081075
5258,2017,16.9108,Llinars del Vallès,081069
5259,2017,3.5741,"Llagosta, la",081056
5260,2017,29.4679,"Llacuna, la",081043
5261,2017,132.0875,Jorba,081038
5262,2017,16.79,Igualada,081022
5263,2017,5.9451,"Hospitalet de Llobregat, l'",081017
5264,2017,75.0371,Gurb,081000
5265,2017,40.8391,Guardiola de Berguedà,080996
5266,2017,13.4048,Sant Andreu de la Barca,081960
5267,2017,8.8328,Malgrat de Mar,081108
5268,2017,40.9804,Montmajor,081326
5269,2017,31.5893,Olvan,081445
5270,2017,27.6924,Òdena,081430
5271,2017,43.8572,"Nou de Berguedà, la",081424
5272,2017,15.3736,Navàs,081419
5273,2017,13.0317,Navarcles,081402
5274,2017,51.8908,Mura,081398
5275,2017,13.2808,Moià,081385
5276,2017,13.2535,Montseny,081379
5277,2017,12.2115,Montornès del Vallès,081363
5278,2017,11.5523,Montmeló,081350
5279,2017,39.5635,Matadepera,081206
5280,2017,77.8057,Montmaneu,081332
5281,2017,7.2209,Mataró,081213
5282,2017,20.348,Montesquiu,081311
5283,2017,6.2741,Montclar,081304
5284,2017,149.4606,Muntanyola,081290
5285,2017,12.1756,Monistrol de Calders,081287
5286,2017,49.0604,Monistrol de Montserrat,081271
5287,2017,14.0845,Montgat,081265
5288,2017,15.9071,Montcada i Reixac,081252
5289,2017,5.4573,Mollet del Vallès,081249
5290,2017,12.8216,Molins de Rei,081234
5291,2017,14.5149,Gualba,080977
5292,2017,20.2141,Figaró-Montmany,081347
5293,2017,42.7978,Maldà,251305
5294,2017,17.479,"Bòrdes, Es",250576
5295,2017,27.6769,Montferrer i Castellbò,251403
5296,2017,39.5611,Montellà i Martinet,251399
5297,2017,61.8624,Montgai,251386
5298,2017,13.0435,Mollerussa,251370
5299,2017,14.4498,"Molsosa, la",251364
5300,2017,38.0254,Miralcamp,251351
5301,2017,20.7692,Menàrguens,251348
5302,2017,35.4471,Maials,251333
5303,2017,47.9858,Montoliu de Lleida,251425
5304,2017,36.6764,Bàscara,170160
5305,2017,73.1542,Montornès de Segarra,251431
5306,2017,33.1758,Isòvol,170849
5307,2017,92.8796,Llimiana,251288
5308,2017,25.0259,Lles de Cerdanya,251272
5309,2017,39.0457,Llavorsí,251266
5310,2017,49.8758,Llardecans,251253
5311,2017,0.0,Lladurs,251240
5312,2017,47.1541,Lladorre,251235
5313,2017,3.7363,Linyola,251229
5314,2017,18.4472,Les,251214
5315,2017,13.0128,Lleida,251207
5316,2017,17.4493,Massoteres,251327
5317,2017,15.6445,Os de Balaguer,251569
5318,2017,23.0591,Bellaguarda,251706
5319,2017,12.3087,"Pobla de Cérvoles, la",251692
5320,2017,38.85,"Poal, el",251689
5321,2017,39.0766,Pinós,251673
5322,2017,11.0853,Pinell de Solsonès,251667
5323,2017,23.1657,Peramola,251654
5324,2017,22.8735,Penelles,251641
5325,2017,50.4673,"Coma i la Pedra, la",251636
5326,2017,24.4461,Conca de Dalt,251615
5327,2017,76.6096,Montoliu de Segarra,251410
5328,2017,29.4993,Ossó de Sió,251575
5329,2017,42.8274,Isona i Conca Dellà,251155
5330,2017,59.8825,Organyà,251556
5331,2017,22.5326,"Omells de na Gaia, els",251543
5332,2017,66.0072,"Omellons, els",251538
5333,2017,16.7874,"Oluges, les",251522
5334,2017,113.2198,Olius,251517
5335,2017,73.0699,Oliola,251500
5336,2017,26.5476,Oliana,251497
5337,2017,24.6257,Odèn,251484
5338,2017,16.7396,Navès,251462
5339,2017,41.779,Nalec,251459
5340,2017,18.5807,"Palau d'Anglesola, el",251581
5341,2017,23.4375,Castellserà,250707
5342,2017,21.1858,Espot,250827
5343,2017,48.6989,"Espluga Calba, l'",250812
5344,2017,34.7548,Cubells,250791
5345,2017,12.4814,Corbins,250788
5346,2017,38.5035,Coll de Nargó,250772
5347,2017,32.569,"Cogul, el",250766
5348,2017,39.2047,Clariana de Cardener,250753
5349,2017,30.0749,Ciutadilla,250740
5350,2017,37.5429,Cervià de les Garrigues,250735
5351,2017,11.9809,Juneda,251193
5352,2017,18.7975,Cava,250714
5353,2017,42.0168,Esterri de Cardós,250870
5354,2017,20.2475,Castelló de Farfanya,250693
5355,2017,24.7733,Castellnou de Seana,250680
5356,2017,5.6665,Castelldans,250674
5357,2017,0.0,Castellar de la Ribera,250642
5358,2017,29.4888,Canejan,250637
5359,2017,52.0965,Camarasa,250621
5360,2017,13.3235,Cabó,250616
5361,2017,30.638,Cabanabona,250609
5362,2017,11.4779,Bossòst,250595
5363,2017,21.7349,"Borges Blanques, les",250582
5364,2017,26.4484,Cervera,250729
5365,2017,35.4531,Gósol,251001
5366,2017,29.0895,"Pont de Suert, el",251734
5367,2017,48.7326,Ivorra,251142
5368,2017,46.3589,Ivars d'Urgell,251137
5369,2017,29.1516,Ivars de Noguera,251121
5370,2017,5.7863,Guixers,251116
5371,2017,9.5655,Guissona,251109
5372,2017,14.2421,Guimerà,251095
5373,2017,37.522,Granyena de les Garrigues,251057
5374,2017,64.1129,Granyena de Segarra,251044
5375,2017,13.546,Granyanella,251039
5376,2017,61.2175,Estaràs,250851
5377,2017,50.841,"Granadella, la",251018
5378,2017,48.7961,Esterri d'Àneu,250864
5379,2017,29.7243,Golmés,250997
5380,2017,15.4797,Gavet de la Conca,250984
5381,2017,101.1996,Fulleda,250978
5382,2017,24.0154,"Fuliola, la",250962
5383,2017,61.5743,Foradada,250946
5384,2017,35.0772,Fondarella,250931
5385,2017,61.755,"Floresta, la",250925
5386,2017,11.3615,Farrera,250899
5387,2017,9.9923,Estamariu,250886
5388,2017,50.3168,Juncosa,251180
5389,2017,32.0792,"Granja d'Escarp, la",251023
5390,2017,11.7625,Vilamòs,252477
5391,2017,27.7799,"Guingueta d'Àneu, la",259031
5392,2017,17.7108,Sant Martí de Riucorb,259025
5393,2017,25.0533,Vall de Cardós,259010
5394,2017,69.0619,Vinaixa,252555
5395,2017,38.7715,Vilanova de la Barca,252542
5396,2017,50.812,"Vilosell, el",252537
5397,2017,22.8518,Vila-sana,252521
5398,2017,21.5368,Vilanova de Segrià,252516
5399,2017,48.9547,Vilanova de Meià,252509
5400,2017,39.845,Torrelameu,252311
5401,2017,19.4433,Vilanova de Bellpuig,252483
5402,2017,14.213,"Valls d'Aguilar, les",259062
5403,2017,37.3315,Vilaller,252458
5404,2017,31.5262,Vilagrassa,252445
5405,2017,8.5433,Vielha e Mijaran,252430
5406,2017,33.409,Verdú,252424
5407,2017,16.3736,Vallfogona de Balaguer,252402
5408,2017,6.1041,"Valls de Valira, les",252398
5409,2017,123.2947,Vallbona de les Monges,252385
5410,2017,28.9033,Tremp,252347
5411,2017,50.6093,Torre-serona,252332
5412,2017,11.6387,"Pobla de Segur, la",251713
5413,2017,9.7037,Vilanova de l'Aguda,252496
5414,2017,3.6136,"Albiol, l'",430038
5415,2017,12.7281,Arbolí,430154
5416,2017,16.1282,Amposta,430141
5417,2017,14.0899,"Ametlla de Mar, l'",430136
5418,2017,26.1064,Altafulla,430120
5419,2017,34.3202,Almoster,430115
5420,2017,55.6362,Alió,430108
5421,2017,22.37,Alforja,430094
5422,2017,10.5727,Alfara de Carles,430081
5423,2017,11.43,"Aleixar, l'",430075
5424,2017,5.3851,Aldover,430069
5425,2017,31.4239,Castell de Mur,259046
5426,2017,13.8535,Alcanar,430043
5427,2017,68.3385,Ribera d'Ondara,259059
5428,2017,13.5492,Albinyana,430022
5429,2017,80.2933,Aiguamúrcia,430017
5430,2017,34.8712,Riu de Cerdanya,259139
5431,2017,70.4083,Gimenells i el Pla de la Font,259123
5432,2017,27.0975,"Plans de Sió, els",259118
5433,2017,58.0166,Josa i Tuixén,259101
5434,2017,29.8082,"Vansa i Fórnols, la",259097
5435,2017,18.5045,Fígols i Alinyà,259084
5436,2017,20.2773,Torrefeta i Florejacs,259078
5437,2017,20.0154,Torregrossa,252304
5438,2017,23.2725,Alcover,430056
5439,2017,9.7375,Ribera d'Urgellet,251850
5440,2017,87.0258,Sarroca de Bellera,252017
5441,2017,21.6093,Sarroca de Lleida,252000
5442,2017,36.505,Sant Guim de la Plana,251977
5443,2017,19.1319,Sant Esteve de la Sarga,251961
5444,2017,42.6683,Sant Ramon,251945
5445,2017,31.4916,Sant Llorenç de Morunys,251930
5446,2017,34.9821,Sant Guim de Freixenet,251924
5447,2017,46.4861,Sanaüja,251919
5448,2017,13.5396,Salàs de Pallars,251902
5449,2017,9.9793,Torres de Segre,252326
5450,2017,25.1025,Riner,251863
5451,2017,28.5724,Seròs,252043
5452,2017,36.7288,Rialp,251832
5453,2017,7.0305,Puigverd de Lleida,251826
5454,2017,26.2508,Puigverd d'Agramunt,251811
5455,2017,26.5353,Puiggròs,251804
5456,2017,22.4919,Prullans,251790
5457,2017,39.4653,Preixens,251771
5458,2017,20.8893,Preixana,251765
5459,2017,212.5128,Prats i Sansor,251752
5460,2017,12.5239,"Portella, la",251749
5461,2017,34.8785,Llobera,251291
5462,2017,10.7703,Rosselló,251898
5463,2017,28.6037,Talavera,252167
5464,2017,6.1958,Torrefarrera,252287
5465,2017,23.1989,"Torre de Cabdella, la",252271
5466,2017,22.377,Torrebesses,252265
5467,2017,51.7223,Tornabous,252252
5468,2017,82.219,"Torms, els",252249
5469,2017,13.4263,Torà,252234
5470,2017,77.1896,Tiurana,252228
5471,2017,79.9984,Tírvia,252213
5472,2017,8.2263,Térmens,252206
5473,2017,28.8909,Tarroja de Segarra,252192
5474,2017,17.4578,Senterada,252022
5475,2017,25.3876,Tàrrega,252173
5476,2017,13.7835,"Seu d'Urgell, la",252038
5477,2017,1623.4319,Talarn,252154
5478,2017,66.6191,Sunyer,252120
5479,2017,24.0902,Sudanell,252115
5480,2017,27.0926,Soses,252108
5481,2017,19.4965,Sort,252094
5482,2017,23.878,Soriguera,252081
5483,2017,17.8603,Solsona,252075
5484,2017,43.0042,"Soleràs, el",252069
5485,2017,60.1329,Sidamon,252056
5486,2017,14.3852,Ponts,251728
5487,2017,165.248,Tarrés,252189
5488,2017,32.6758,Riudellots de la Selva,171501
5489,2017,182.663,"Selva de Mar, la",171886
5490,2017,28.2431,Sant Feliu de Pallerols,171616
5491,2017,13.8025,Sant Feliu de Guíxols,171609
5492,2017,165.5796,Sant Feliu de Buixalleu,171595
5493,2017,30.4076,Sant Climent Sescebes,171582
5494,2017,43.3538,Sant Andreu Salou,171576
5495,2017,9.5809,Salt,171557
5496,2017,92.2686,Sales de Llierca,171544
5497,2017,17.2498,Rupià,171539
5498,2017,30.157,Sant Gregori,171637
5499,2017,8.9038,Riumors,171518
5500,2017,19.6956,Sant Hilari Sacalm,171642
5501,2017,20.879,Riudaura,171498
5502,2017,85.9789,Riudarenes,171485
5503,2017,17.117,Ripoll,171479
5504,2017,28.7232,Riells i Viabrea,171463
5505,2017,20.5703,Ribes de Freser,171450
5506,2017,26.0143,Regencós,171447
5507,2017,6.2112,Rabós,171432
5508,2017,13.1475,Quart,171426
5509,2017,20.7155,Puigcerdà,171411
5510,2017,41.0652,"Port de la Selva, el",171404
5511,2017,13.7486,Roses,171523
5512,2017,7.1371,Sant Miquel de Fluvià,171753
5513,2017,14.5634,"Saus, Camallera i Llampaies",171870
5514,2017,12.8362,Sarrià de Ter,171864
5515,2017,22.5259,Sant Joan les Fonts,171851
5516,2017,21.3632,Santa Pau,171848
5517,2017,18.5016,Sant Aniol de Finestres,171833
5518,2017,139.0782,Santa Llogaia d'Àlguema,171827
5519,2017,37.8575,Santa Cristina d'Aro,171812
5520,2017,17.7062,Santa Coloma de Farners,171805
5521,2017,16.4357,Sant Pere Pescador,171788
5522,2017,12.2933,Sant Ferriol,171621
5523,2017,15.3023,Sant Mori,171766
5524,2017,22.937,Porqueres,171371
5525,2017,62.9922,Sant Miquel de Campmajor,171740
5526,2017,8.1488,Sant Martí Vell,171735
5527,2017,18.1753,Sant Martí de Llémena,171729
5528,2017,61.5781,Sant Llorenç de la Muga,171714
5529,2017,92.4551,Vallfogona de Ripollès,171707
5530,2017,167.9728,Sant Julià de Ramis,171693
5531,2017,12.8234,Sant Joan de Mollet,171680
5532,2017,16.183,Sant Joan de les Abadesses,171674
5533,2017,33.0578,Sant Jordi Desvalls,171668
5534,2017,32.5124,Sant Jaume de Llierca,171655
5535,2017,8.883,Sant Pau de Segúries,171772
5536,2017,13.9753,Lloret de Mar,170950
5537,2017,28.9588,Molló,171077
5538,2017,21.7745,Mollet de Peralada,171061
5539,2017,27.7845,Mieres,171058
5540,2017,35.8624,Maçanet de la Selva,171030
5541,2017,43.1882,Maçanet de Cabrenys,171024
5542,2017,36.4364,Massanes,171019
5543,2017,10.7918,Masarac,171002
5544,2017,18.0581,Meranges,170998
5545,2017,62.7129,Maià de Montcal,170985
5546,2017,25.9666,"Preses, les",171390
5547,2017,25.8372,"Llosses, les",170963
5548,2017,43.6575,Navata,171117
5549,2017,23.11,Llívia,170947
5550,2017,25.9689,Llers,170932
5551,2017,27.8648,Llançà,170926
5552,2017,45.3272,Llanars,170911
5553,2017,8.5513,Llambilles,170904
5554,2017,14.5419,Llagostera,170890
5555,2017,30.2976,Lladó,170887
5556,2017,13.8688,Juià,170871
5557,2017,53.5974,"Jonquera, la",170865
5558,2017,31.1178,Jafre,170852
5559,2017,92.3991,Madremanya,170979
5560,2017,13.5975,Massalcoreig,251312
5561,2017,11.0737,Pardines,171254
5562,2017,29.3302,Pontós,171365
5563,2017,37.6394,Pont de Molins,171352
5564,2017,48.5047,Planoles,171349
5565,2017,30.6747,"Planes d'Hostoles, les",171334
5566,2017,49.6112,Peralada,171328
5567,2017,19.9425,"Pera, la",171306
5568,2017,11.9348,Pedret i Marzà,171292
5569,2017,34.1373,Pau,171289
5570,2017,39.3318,Parlavà,171267
5571,2017,16.1971,Montagut i Oix,171096
5572,2017,226.4562,Pals,171241
5573,2017,6.3815,Mont-ras,171100
5574,2017,23.9292,Palau-sator,171215
5575,2017,38.1613,Palau-saverdera,171208
5576,2017,6.2557,Palau de Santa Eulàlia,171194
5577,2017,8.4479,Palamós,171181
5578,2017,12.9865,Palafrugell,171175
5579,2017,51.8907,Osor,171169
5580,2017,16.3128,Ordis,171156
5581,2017,11.0428,Olot,171143
5582,2017,91.9491,Ogassa,171122
5583,2017,11.2012,Portbou,171387
5584,2017,30.2984,Bovera,250560
5585,2017,9.8136,Algerri,250156
5586,2017,22.7574,Arbeca,250292
5587,2017,21.7907,Anglesola,250273
5588,2017,23.7377,Naut Aran,250254
5589,2017,16.4892,Alt Àneu,250241
5590,2017,27.5944,Alpicat,250236
5591,2017,27.0097,Alòs de Balaguer,250220
5592,2017,21.1666,Almenar,250215
5593,2017,50.4478,Almatret,250208
5594,2017,13.4829,Almacelles,250194
5595,2017,12.6178,"Alamús, els",250045
5596,2017,18.7068,Alguaire,250169
5597,2017,7.9234,Arsèguel,250328
5598,2017,34.2889,Alfés,250143
5599,2017,15.3751,Alfarràs,250138
5600,2017,24.78,Alcoletge,250122
