,Municipi,Codi,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions,Aturats,Poblacio activa,Renda,Demanda,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat,Serveis,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Hab Lloguer
12919,Portbou,171387,2013,1280.0,0.50234375,0.49765625,0.075,0.625,0.3,,,-64.0,69.0,133.0,54.7,781.0,16.6,,320.0,205.0,,594.0,137.0,347.0,0.1373,12.9226,2.5094,9.6873,31.6924,,0.0
12920,Pradell de la Teixeta,431153,2013,191.0,0.43455497382198954,0.5654450261780105,0.08900523560209424,0.6701570680628273,0.24083769633507854,,,-10.0,0.0,10.0,8.0,130.0,,,44.0,26.0,,85.0,,,0.0,1.1834,0.1436,12.3105,0.7967000000000001,,0.0
12921,Prades,431166,2013,660.0,0.5121212121212121,0.48787878787878786,0.14545454545454545,0.6196969696969697,0.23484848484848486,,,-28.0,24.0,52.0,24.8,411.0,,,446.0,76.0,,287.0,,,1.1968,32.4334,8.4864,53.1284,19.6887,,0.0
12922,Prat de Comte,431172,2013,170.0,0.5411764705882353,0.4588235294117647,0.09411764705882353,0.5823529411764706,0.3235294117647059,,,-1.0,8.0,9.0,9.2,101.0,,,76.0,35.0,,71.0,,,0.0,3.4037,0.2826,97.2672,1.2391,,0.0
12923,Pratdip,431188,2013,700.0,0.5342857142857143,0.4657142857142857,0.12142857142857143,0.5814285714285714,0.29714285714285715,,,-6.0,51.0,57.0,50.2,461.0,,,265.0,97.0,,333.0,,,0.0,36.8638,20.9318,82.9539,10.034,,0.0
12924,Prats de Lluçanès,81712,2013,2679.0,0.49832026875699886,0.5016797312430011,0.12915266890630833,0.6565882792086599,0.21425905188503172,,,-38.0,65.0,103.0,199.3,1729.0,12.1,,173.0,227.0,,972.0,193.0,640.0,0.9979,20.638,1.8759,14.3559,14.8825,,0.0
12925,Prats i Sansor,251752,2013,281.0,0.5160142348754448,0.48398576512455516,0.12099644128113879,0.6903914590747331,0.18861209964412812,,,-25.0,7.0,32.0,7.1,198.0,,,409.0,0.0,,88.0,,,0.0,36.1143,14.4701,174.9679,15.878,,0.0
12926,Preixana,251765,2013,410.0,0.5048780487804878,0.4951219512195122,0.11707317073170732,0.5463414634146342,0.33658536585365856,,,4.0,17.0,13.0,19.5,218.0,,,0.0,81.0,,144.0,,,0.0,4.5516,0.394,19.4117,3.1287000000000003,,0.0
12927,Preixens,251771,2013,464.0,0.5,0.5,0.11422413793103449,0.540948275862069,0.3448275862068966,,,-5.0,17.0,22.0,30.5,248.0,,,38.0,61.0,,190.0,,,0.0,7.9143,0.8812,37.6791,5.282299999999999,,0.0
12928,Premià de Dalt,82303,2013,10319.0,0.5012113576896986,0.4987886423103014,0.16648900087217752,0.6850470006783603,0.14846399844946215,,,46.0,599.0,553.0,773.8,6942.0,13.1,6.0,0.0,203.0,,3755.0,330.0,3149.0,0.0,80.0184,10.3885,16.0784,51.5532,,0.0
12929,Premià de Mar,81727,2013,28136.0,0.49168325277224906,0.5083167472277509,0.15769832243389253,0.6758601080466307,0.16644156951947683,,,115.0,1565.0,1450.0,2755.7,18792.0,15.6,10.0,1132.0,1065.0,,10891.0,1736.0,8490.0,1.0532,66.1464,11.9957,4.9636,39.8288,,0.0
12930,Prullans,251790,2013,219.0,0.4931506849315068,0.5068493150684932,0.0958904109589041,0.6301369863013698,0.273972602739726,,,-6.0,9.0,15.0,8.8,149.0,,,146.0,31.0,,96.0,,,0.5151,6.6579,1.1168,23.4209,4.8399,,0.0
12931,Puig-reig,81751,2013,4264.0,0.48686679174484054,0.5131332082551595,0.11726078799249531,0.6198405253283302,0.2628986866791745,,,-15.0,167.0,182.0,331.7,,14.2,,0.0,639.0,,1678.0,398.0,1128.0,0.0,75.4075,23.9585,52.6373,28.3985,,0.0
12932,Puigcerdà,171411,2013,8910.0,0.5023569023569023,0.49764309764309766,0.16565656565656567,0.6875420875420876,0.1468013468013468,,,18.0,504.0,486.0,540.2,5984.0,16.0,12.0,1803.0,859.0,,3296.0,1268.0,1761.0,3.1472,85.8403,19.9369,20.3791,58.57640000000001,,0.0
12933,Puigdàlber,81748,2013,533.0,0.49906191369606,0.50093808630394,0.1575984990619137,0.6754221388367729,0.1669793621013133,,,-6.0,13.0,19.0,38.0,356.0,,,0.0,0.0,,199.0,,,0.0,5.8169,1.3311,20.3335,3.3622,,0.0
12934,Puiggròs,251804,2013,302.0,0.5397350993377483,0.4602649006622517,0.15562913907284767,0.6026490066225165,0.24172185430463577,,,-1.0,14.0,15.0,20.1,194.0,,,12.0,12.0,,123.0,,,0.0,3.9642,0.5588,23.6557,2.6224,,0.0
12935,Puigpelat,431191,2013,1081.0,0.517113783533765,0.482886216466235,0.211840888066605,0.6817761332099908,0.10638297872340426,,,4.0,68.0,64.0,95.6,704.0,13.6,,110.0,78.0,,381.0,0.0,322.0,0.0,10.6813,2.3264,12.2188,6.554,,0.0
12936,Puigverd d'Agramunt,251811,2013,269.0,0.5687732342007435,0.4312267657992565,0.10780669144981413,0.6468401486988847,0.24535315985130113,,,-2.0,7.0,9.0,8.4,,,,0.0,27.0,,103.0,,,0.0,3.1341,0.5543,22.2497,1.7713,,0.0
12937,Puigverd de Lleida,251826,2013,1440.0,0.5118055555555555,0.48819444444444443,0.17083333333333334,0.6368055555555555,0.19236111111111112,,,-18.0,49.0,67.0,80.1,906.0,16.1,,146.0,109.0,,500.0,0.0,463.0,9.9155,13.8168,1.5182,6.5911,11.4511,,0.0
12938,Pujalt,81764,2013,198.0,0.5353535353535354,0.46464646464646464,0.13131313131313133,0.6161616161616161,0.25252525252525254,,,5.0,9.0,4.0,3.8,126.0,,,52.0,0.0,,70.0,,,0.0,7.4594,1.7207,87.9275,3.9911,,0.0
12939,Quart,171426,2013,3358.0,0.5047647409172126,0.49523525908278737,0.19356759976176297,0.6914830256104825,0.11494937462775462,,,43.0,205.0,162.0,220.9,2250.0,14.5,1.0,0.0,78.0,,1197.0,117.0,939.0,0.0,25.2241,5.9633,13.9775,12.6956,,0.0
12940,Queralbs,170433,2013,185.0,0.5675675675675675,0.43243243243243246,0.05405405405405406,0.6432432432432432,0.3027027027027027,,,-3.0,3.0,6.0,5.7,111.0,,,243.0,19.0,,94.0,,,0.0496,3.9054,0.7133,13.9569,2.8837,,0.0
12941,Querol,431205,2013,543.0,0.5543278084714549,0.44567219152854515,0.1270718232044199,0.6813996316758748,0.19152854511970535,,,2.0,53.0,51.0,53.0,380.0,,,435.0,89.0,,238.0,,,0.0,50.2949,23.8203,59.7344,20.9551,,0.0
12942,Rabós,171432,2013,185.0,0.4756756756756757,0.5243243243243243,0.14054054054054055,0.6054054054054054,0.25405405405405407,,,2.0,14.0,12.0,7.3,119.0,,,0.0,0.0,,81.0,,,0.3211,1.5166,0.1141,5.8754,1.2929,,0.0
12943,Rajadell,81786,2013,537.0,0.515828677839851,0.48417132216014896,0.1266294227188082,0.6759776536312849,0.1973929236499069,,,-11.0,27.0,38.0,23.2,360.0,,,18.0,22.0,,219.0,,,0.0,7.5001,2.7422,11.4478,4.4412,,0.0
12944,Rasquera,431212,2013,827.0,0.5042321644498187,0.4957678355501814,0.11124546553808948,0.5864570737605804,0.3022974607013301,,,-6.0,17.0,23.0,48.5,511.0,,,154.0,85.0,,344.0,,,0.0,10.3462,3.4842,18.7052,5.3152,,0.0
12945,Regencós,171447,2013,289.0,0.5397923875432526,0.4602076124567474,0.1453287197231834,0.6124567474048442,0.2422145328719723,,,4.0,18.0,14.0,15.6,174.0,,,45.0,0.0,,113.0,,,0.0,4.71,1.7783,25.1141,2.1765,,0.0
12946,Rellinars,81799,2013,747.0,0.5167336010709505,0.48326639892904955,0.1713520749665328,0.7028112449799196,0.12583668005354753,,,-24.0,35.0,59.0,70.1,502.0,,,252.0,0.0,,292.0,,,0.0,32.7389,14.1112,53.9721,14.5068,,0.0
12947,Renau,431227,2013,137.0,0.5036496350364964,0.49635036496350365,0.22627737226277372,0.6788321167883211,0.0948905109489051,,,3.0,8.0,5.0,7.4,96.0,,,17.0,0.0,,54.0,,,0.0,2.4838,0.2649,49.4893,1.5409000000000002,,0.0
12948,Reus,431233,2013,106790.0,0.4889128195523925,0.5110871804476075,0.17641164903080814,0.6713081749227455,0.1522801760464463,84.0,15.0,-1354.0,3519.0,4873.0,10462.4,70.68900000000001,14.9,340.0,2793.0,6488.0,,40586.0,7107.0,31244.0,9.7647,353.4834,61.8309,7.5379,212.5408,,0.0
12949,Rialp,251832,2013,670.0,0.5194029850746269,0.48059701492537316,0.14029850746268657,0.7119402985074627,0.14776119402985075,,,-11.0,45.0,56.0,33.7,464.0,,11.0,165.0,81.0,,312.0,,,0.0,4.8718,0.312,36.5095,2.1137,,0.0
12950,Riba-roja d'Ebre,431251,2013,1301.0,0.5349730976172176,0.4650269023827825,0.0830130668716372,0.6487317448116833,0.2682551883166795,,,-37.0,34.0,71.0,84.1,,15.7,,108.0,256.0,,499.0,0.0,421.0,0.0,20.6262,6.7692,31.1932,10.4002,,0.0
12951,Ribera d'Ondara,259059,2013,421.0,0.5130641330166271,0.48693586698337293,0.10926365795724466,0.6294536817102138,0.26128266033254155,,,6.0,18.0,12.0,25.1,,,,74.0,35.0,,170.0,,,0.0,10.7115,0.3401,70.3108,7.1526,,0.0
12952,Ribera d'Urgellet,251850,2013,955.0,0.5162303664921466,0.4837696335078534,0.1549738219895288,0.6554973821989529,0.18952879581151832,,,-3.0,70.0,73.0,47.0,,,,169.0,80.0,,408.0,,,0.0678,11.9931,1.1168,8.4954,9.5024,,0.0
12953,Ribes de Freser,171450,2013,1891.0,0.49603384452670546,0.5039661554732946,0.10364886303543099,0.6092014806980434,0.28714965626652567,,,-8.0,72.0,80.0,95.7,1159.0,15.0,2.0,572.0,241.0,,795.0,163.0,566.0,0.962,22.1491,5.42,19.3954,11.6506,,0.0
12954,Riells i Viabrea,171463,2013,3954.0,0.5164390490642388,0.48356095093576124,0.19195751138088013,0.697521497218007,0.1105209914011128,,,41.0,296.0,255.0,436.2,2750.0,14.5,,672.0,176.0,,1458.0,0.0,1248.0,0.0,11.4922,3.9775,5.0579,7.3486,,0.0
12955,Riner,251863,2013,285.0,0.47368421052631576,0.5263157894736842,0.14385964912280702,0.6175438596491228,0.23859649122807017,,,-3.0,10.0,13.0,12.9,182.0,,,32.0,13.0,,98.0,,,0.0,2.8657,0.2783,23.0767,1.9054,,0.0
12956,Ripoll,171479,2013,10798.0,0.4929616595665864,0.5070383404334136,0.13289498055195406,0.6480829783293203,0.2190220411187257,,,-19.0,320.0,339.0,867.1,7015.0,13.6,10.0,221.0,1223.0,,4479.0,1080.0,3117.0,1.5254,120.4317,16.3594,16.5664,63.8507,,0.0
12957,Ripollet,81803,2013,37234.0,0.4970188537358328,0.5029811462641671,0.1852876403287318,0.6810979212547672,0.13361443841650106,,,-92.0,1933.0,2025.0,4039.8,25226.0,16.3,21.0,0.0,930.0,,14033.0,1193.0,12173.0,0.3113,189.2377,62.2181,9.4316,79.293,,0.0
12958,Riu de Cerdanya,259139,2013,117.0,0.5384615384615384,0.46153846153846156,0.09401709401709402,0.7606837606837606,0.1452991452991453,,,-7.0,4.0,11.0,1.4,91.0,,,93.0,0.0,,57.0,,,0.0,2.0636,0.3291,27.7185,1.3634,,0.0
12959,Riudarenes,171485,2013,2175.0,0.5135632183908045,0.4864367816091954,0.16735632183908045,0.6629885057471264,0.1696551724137931,,,-17.0,145.0,162.0,160.7,1401.0,13.2,,341.0,103.0,,767.0,0.0,644.0,2.1452,137.825,75.532,84.7928,31.7315,,0.0
12960,Riudaura,171498,2013,452.0,0.48672566371681414,0.5132743362831859,0.14823008849557523,0.6548672566371682,0.19690265486725664,,,12.0,28.0,16.0,26.2,281.0,,,0.0,85.0,,169.0,,,0.0,4.2082,0.6618,21.9414,2.5494,,0.0
12961,Riudecanyes,431270,2013,1170.0,0.5188034188034188,0.4811965811965812,0.17606837606837608,0.6367521367521367,0.18717948717948718,,,2.0,66.0,64.0,79.8,714.0,16.8,,92.0,116.0,,467.0,0.0,418.0,0.0,21.6397,5.3033,22.1728,13.4061,,0.0
12962,Riudecols,431286,2013,1293.0,0.5158546017014695,0.48414539829853054,0.14462490332559938,0.6728538283062645,0.18252126836813612,,,-25.0,56.0,81.0,97.3,857.0,13.6,,62.0,94.0,,512.0,98.0,379.0,0.0,9.805,0.2782,16.1981,6.5358,,0.0
12963,Riudellots de la Selva,171501,2013,2051.0,0.5109702584105315,0.48902974158946855,0.17064846416382254,0.6796684544124817,0.14968308142369577,,,-26.0,99.0,125.0,95.6,1350.0,15.0,,0.0,0.0,,696.0,101.0,559.0,0.2634,47.7647,15.7848,30.9977,24.7905,,0.0
12964,Riudoms,431299,2013,6472.0,0.5129789864029666,0.48702101359703337,0.17490729295426452,0.647867737948084,0.17722496909765142,,,61.0,325.0,264.0,514.3,4185.0,12.6,,193.0,313.0,,2383.0,601.0,1583.0,0.0,26.9874,5.871,9.5375,14.9438,,0.0
12965,Riumors,171518,2013,243.0,0.51440329218107,0.48559670781893005,0.13991769547325103,0.6419753086419753,0.21810699588477367,,,2.0,30.0,28.0,11.8,148.0,,,24.0,40.0,,100.0,,,0.0,2.6523,0.0577,10.0164,2.3491,,0.0
12966,Rocafort de Queralt,431303,2013,267.0,0.5205992509363296,0.4794007490636704,0.12734082397003746,0.6067415730337079,0.26591760299625467,,,-7.0,8.0,15.0,18.7,160.0,,,90.0,48.0,,109.0,,,0.0,4.4028,0.471,70.344,2.0071,,0.0
12967,Roda de Berà,431310,2013,6394.0,0.5168908351579606,0.4831091648420394,0.16218329684078825,0.6590553644041288,0.17876133875508288,,,-23.0,444.0,467.0,605.5,,13.8,,5100.0,909.0,,2482.0,282.0,1966.0,6.0134,146.1745,37.8393,19.4359,83.0963,,0.0
12968,Roda de Ter,81831,2013,6133.0,0.48964617642263164,0.5103538235773684,0.16778085765530734,0.6528615685635089,0.17935757378118375,,,-12.0,226.0,238.0,524.3,3965.0,14.7,,0.0,238.0,,2266.0,411.0,1712.0,0.0,46.1673,6.5908,13.8539,25.0748,,0.0
12969,Rodonyà,431325,2013,488.0,0.5184426229508197,0.48155737704918034,0.14754098360655737,0.6413934426229508,0.21106557377049182,,,19.0,43.0,24.0,42.7,302.0,,,183.0,0.0,,190.0,,,0.0,11.8543,2.264,51.1526,7.0722000000000005,,0.0
12970,Roquetes,431331,2013,8297.0,0.5205495962396047,0.4794504037603953,0.16355309147884778,0.6747016994094251,0.16174520911172713,,,-18.0,417.0,435.0,815.3,5490.0,15.7,6.0,226.0,336.0,,3050.0,506.0,2370.0,0.0,92.0367,13.6223,28.321,54.5812,,0.0
12971,Roses,171523,2013,19891.0,0.500779246895581,0.4992207531044191,0.17495349655623146,0.6692473983208487,0.15579910512291992,,,-282.0,1081.0,1363.0,1465.1,13142.0,16.1,21.0,15363.0,2500.0,,7849.0,1775.0,5615.0,3.9898,258.9441,48.5875,11.0429,125.2718,,0.0
12972,Rosselló,251898,2013,3084.0,0.5116731517509727,0.4883268482490272,0.17217898832684825,0.6922827496757458,0.13553826199740596,,,-61.0,174.0,235.0,200.3,2072.0,11.4,1.0,0.0,203.0,,1211.0,0.0,993.0,0.0,24.4624,5.4157,10.5545,15.1317,,0.0
12973,Rubí,81846,2013,74468.0,0.49707256808293493,0.502927431917065,0.17572648654455605,0.6905113605844121,0.13376215287103185,76.0,12.0,-293.0,3006.0,3299.0,8068.1,21282.646,10.7,29.0,1751.0,3174.0,,28114.0,3603.0,23184.0,1.7293,324.5407,127.0694,4.5365,164.3442,,0.0
12974,Rubió,81859,2013,212.0,0.5471698113207547,0.4528301886792453,0.11320754716981132,0.660377358490566,0.22641509433962265,,,13.0,24.0,11.0,8.6,148.0,,,31.0,0.0,,70.0,,,0.0,2.2219,0.7766,25.2534,0.7743,,0.0
12975,Rupià,171539,2013,241.0,0.5020746887966805,0.4979253112033195,0.13692946058091288,0.6390041493775933,0.22406639004149378,,,4.0,20.0,16.0,11.4,160.0,,,64.0,21.0,,92.0,,,0.0,2.6639,0.6523,18.896,1.4489,,0.0
12976,Rupit i Pruit,89019,2013,295.0,0.511864406779661,0.488135593220339,0.07796610169491526,0.6711864406779661,0.25084745762711863,,,4.0,20.0,16.0,6.9,208.0,,,111.0,0.0,,133.0,,,0.0,2.1324,0.4622,9.2759,1.3966,,0.0
12977,Sabadell,81878,2013,207649.0,0.4868841169473487,0.5131158830526513,0.16252907550722615,0.6622714291906053,0.17519949530216855,107.0,15.0,-140.0,8308.0,8448.0,20689.1,135.723,14.5,595.0,1423.0,10184.0,,81596.0,11314.0,66422.0,3.6257,914.3015,202.6975,8.5913,436.949,,0.0
12978,Sagàs,81884,2013,155.0,0.5225806451612903,0.4774193548387097,0.22580645161290322,0.5935483870967742,0.18064516129032257,,,-3.0,6.0,9.0,7.8,84.0,,,28.0,10.0,,46.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
12979,Salàs de Pallars,251902,2013,369.0,0.5203252032520326,0.4796747967479675,0.0975609756097561,0.6395663956639567,0.26287262872628725,,,-5.0,13.0,18.0,16.7,232.0,,,258.0,0.0,,166.0,,,0.0,4.2909,0.1369,12.3654,3.6978,,0.0
12980,Saldes,81901,2013,298.0,0.5671140939597316,0.43288590604026844,0.05704697986577181,0.7080536912751678,0.2348993288590604,,,-14.0,11.0,25.0,12.7,218.0,,,198.0,36.0,,115.0,,,0.0,5.3732,1.1293,14.6259,3.7934,,0.0
12981,Sales de Llierca,171544,2013,140.0,0.5285714285714286,0.4714285714285714,0.15,0.7285714285714285,0.12142857142857143,,,0.0,8.0,8.0,3.5,104.0,,,15.0,0.0,,46.0,,,0.0,3.8726,0.6839,96.8818,1.2199,,0.0
12982,Sallent,81918,2013,6809.0,0.48186224115141724,0.5181377588485827,0.13702452636216772,0.6213834630635923,0.24159201057423998,,,0.0,204.0,204.0,529.2,4226.0,15.2,33.0,280.0,843.0,,2718.0,354.0,2088.0,0.0,130.3883,58.1462,30.6003,44.9476,,0.0
12983,Salomó,431359,2013,515.0,0.537864077669903,0.4621359223300971,0.16893203883495145,0.596116504854369,0.23495145631067962,,,23.0,34.0,11.0,23.7,314.0,,,50.0,58.0,,200.0,,,0.0,11.3985,3.0154,19.3943,7.296699999999999,,0.0
12984,Salou,439057,2013,26752.0,0.5289324162679426,0.4710675837320574,0.15681070574162678,0.7430472488038278,0.10014204545454546,,,-203.0,2434.0,2637.0,1919.6,19433.0,17.8,43.0,17454.0,3019.0,,10793.0,2341.0,7455.0,10.1095,215.5918,34.0503,10.8009,109.389,,0.0
12985,Salt,171557,2013,30247.0,0.5310939927926737,0.46890600720732634,0.20368962211128377,0.6827453962376434,0.11356498165107283,,,-478.0,2089.0,2567.0,3512.9,19766.0,16.7,81.0,134.0,827.0,,10276.0,2546.0,7350.0,0.0,94.9864,19.8014,9.5123,41.6298,,0.0
12986,Sanaüja,251919,2013,444.0,0.5180180180180181,0.481981981981982,0.12162162162162163,0.5923423423423423,0.28603603603603606,,,-8.0,15.0,23.0,9.9,257.0,,,65.0,64.0,,178.0,,,0.0,11.5659,1.7636,41.9839,6.1153,,0.0
12987,Sant Adrià de Besòs,81944,2013,34822.0,0.49149962667279307,0.508500373327207,0.1715582103268049,0.6554189879960944,0.17302280167710068,,,264.0,2644.0,2380.0,3921.3,22184.0,15.2,241.0,0.0,1562.0,,13034.0,1515.0,11017.0,0.7745,248.6578,64.9162,10.5435,104.722,,0.0
12988,Sant Agustí de Lluçanès,81957,2013,92.0,0.5108695652173914,0.4891304347826087,0.05434782608695652,0.717391304347826,0.22826086956521738,,,-2.0,2.0,4.0,1.0,67.0,,,39.0,0.0,,32.0,,,0.0,1.0252,0.0,9.6962,0.8966000000000001,,0.0
12989,Sant Andreu de la Barca,81960,2013,27329.0,0.5025430860990157,0.4974569139009843,0.19934867722931685,0.6768268140070987,0.12382450876358447,,,-204.0,1270.0,1474.0,2568.4,18398.0,11.2,42.0,0.0,238.0,,9977.0,1242.0,8238.0,0.0,159.8048,42.0827,13.4026,82.6083,,0.0
12990,Sant Andreu de Llavaneres,81976,2013,10558.0,0.49422239060428114,0.5057776093957189,0.1815684788785755,0.6715286986171624,0.14690282250426218,,,22.0,734.0,712.0,573.5,6935.0,16.0,1.0,1148.0,863.0,,3785.0,503.0,2983.0,0.1185,45.173,9.5956,8.0716,27.6106,,0.0
12991,Sant Andreu Salou,171576,2013,154.0,0.5064935064935064,0.4935064935064935,0.11038961038961038,0.6558441558441559,0.23376623376623376,,,3.0,11.0,8.0,4.2,98.0,,,0.0,0.0,,49.0,,,0.0,1.3819,0.2156,42.4048,0.5132,,0.0
12992,Sant Aniol de Finestres,171833,2013,355.0,0.5295774647887324,0.4704225352112676,0.15774647887323945,0.647887323943662,0.19436619718309858,,,-6.0,15.0,21.0,21.0,225.0,,1.0,50.0,40.0,,125.0,,,0.0,2.56,0.291,12.3882,1.8293,,0.0
12993,Sant Antoni de Vilamajor,81982,2013,5717.0,0.5011369599440266,0.49886304005597343,0.17806541892601013,0.6893475599090432,0.13258702116494664,,,20.0,395.0,375.0,459.2,3805.0,14.5,,0.0,475.0,,2084.0,308.0,1604.0,0.0,69.212,19.5753,12.3399,42.5743,,0.0
12994,Sant Bartomeu del Grau,81995,2013,888.0,0.5112612612612613,0.48873873873873874,0.14301801801801803,0.704954954954955,0.15202702702702703,,,-12.0,47.0,59.0,88.8,637.0,16.5,,0.0,0.0,,329.0,,,0.0,11.9514,1.7939,26.7813,7.668100000000001,,0.0
12995,Sant Boi de Llobregat,82009,2013,83408.0,0.49464080184154996,0.50535919815845,0.15745492039132936,0.6758704201035872,0.16667465950508345,106.0,12.0,-223.0,3447.0,3670.0,8291.8,13847.709000000004,20.6,14.0,631.0,3295.0,,30582.0,3402.0,25526.0,14.1705,428.9061,99.6872,12.7843,206.4094,,0.0
12996,Sant Boi de Lluçanès,82016,2013,552.0,0.4963768115942029,0.5036231884057971,0.11231884057971014,0.6286231884057971,0.25905797101449274,,,26.0,50.0,24.0,23.9,335.0,,,72.0,61.0,,191.0,,,0.0,9.5825,1.9924,32.0636,5.8202,,0.0
12997,Sant Carles de la Ràpita,431362,2013,15245.0,0.4976057723843883,0.5023942276156117,0.15008199409642506,0.6511643161692359,0.19875368973433913,,,37.0,794.0,757.0,1206.9,9765.0,15.9,74.0,2664.0,1634.0,,5857.0,653.0,4693.0,0.0,117.1946,33.9989,13.6682,57.9693,,0.0
12998,Sant Cebrià de Vallalta,82037,2013,3368.0,0.5198931116389549,0.48010688836104515,0.19685273159144892,0.6852731591448931,0.11787410926365796,,,-57.0,189.0,246.0,310.0,2287.0,17.1,,382.0,350.0,,1296.0,0.0,1102.0,0.0,94.0557,51.7421,30.5106,31.7912,,0.0
12999,Sant Celoni,82021,2013,17286.0,0.4968182344093486,0.5031817655906514,0.17528635890315863,0.6645262061784103,0.1601874349184311,,,-91.0,815.0,906.0,1615.0,11201.0,14.3,3.0,0.0,652.0,,6474.0,1052.0,4950.0,0.0,119.42,25.652,13.6066,73.3703,,0.0
13000,Sant Climent de Llobregat,82042,2013,3920.0,0.5035714285714286,0.49642857142857144,0.20076530612244897,0.6780612244897959,0.1211734693877551,,,2.0,146.0,144.0,281.4,2637.0,12.8,1.0,0.0,233.0,,1364.0,111.0,1142.0,0.0,31.0023,11.9012,16.6925,12.3611,,0.0
13001,Sant Climent Sescebes,171582,2013,581.0,0.5593803786574871,0.4406196213425129,0.12048192771084337,0.657487091222031,0.22203098106712565,,,17.0,80.0,63.0,21.4,357.0,,,0.0,0.0,,202.0,,,0.0,7.8899,0.7424,33.1373,5.2038,,0.0
13002,Sant Cugat del Vallès,82055,2013,86108.0,0.48809634412598135,0.5119036558740186,0.20633390625725834,0.6781019185209272,0.11556417522181446,56.0,15.0,598.0,4914.0,4316.0,4285.5,17404.243,17.4,265.0,1431.0,2264.0,,29641.0,7421.0,20658.0,66.4343,1100.2877,382.718,27.1651,463.4443,,0.0
13003,Sant Cugat Sesgarrigues,82068,2013,974.0,0.5,0.5,0.175564681724846,0.6273100616016427,0.1971252566735113,,,-4.0,46.0,50.0,62.3,607.0,,,0.0,0.0,,351.0,,,0.0204,18.3381,3.5977,34.2355,11.1836,,0.0
13004,Sant Esteve de la Sarga,251961,2013,134.0,0.582089552238806,0.417910447761194,0.08208955223880597,0.6567164179104478,0.26119402985074625,,,-1.0,5.0,6.0,2.3,91.0,,,128.0,0.0,,56.0,,,0.0,3.4531,0.1085,18.5386,2.8898,,0.0
13005,Sant Esteve de Palautordera,82074,2013,2544.0,0.48702830188679247,0.5129716981132075,0.20754716981132076,0.6705974842767296,0.12185534591194969,,,-13.0,153.0,166.0,137.7,1668.0,15.0,,162.0,291.0,,939.0,220.0,540.0,0.0,10.8604,1.3269,6.7453,7.814399999999999,,0.0
13006,Sant Esteve Sesrovires,82080,2013,7546.0,0.49907235621521334,0.5009276437847866,0.18446859263185794,0.6743970315398887,0.1411343758282534,,,-9.0,383.0,392.0,471.4,4989.0,17.3,1.0,864.0,0.0,,2232.0,322.0,1721.0,6.3135,118.8414,53.1294,22.7147,45.1556,,0.0
13007,Sant Feliu de Buixalleu,171595,2013,782.0,0.5191815856777494,0.48081841432225064,0.14066496163682865,0.6828644501278772,0.17647058823529413,,,-7.0,34.0,41.0,66.9,536.0,,,221.0,70.0,,273.0,,,0.0387,66.8042,22.0265,172.8673,14.3328,,0.0
13008,Sant Feliu de Codines,82107,2013,6025.0,0.5029045643153527,0.4970954356846473,0.18058091286307054,0.6637344398340249,0.15568464730290457,,,-105.0,351.0,456.0,496.7,3976.0,17.2,1.0,0.0,521.0,,2533.0,607.0,1697.0,0.0,47.5799,9.5904,14.0284,27.890500000000003,,0.0
13009,Sant Feliu de Guíxols,171609,2013,21945.0,0.4964684438368649,0.5035315561631352,0.15502392344497606,0.6675324675324675,0.1774436090225564,,,-105.0,1356.0,1461.0,1926.0,14395.0,16.9,13.0,5320.0,1667.0,,8383.0,1471.0,6299.0,10.4405,193.8414,73.0316,13.569,86.8845,,0.0
13010,Sant Feliu de Llobregat,82114,2013,43769.0,0.48710274395119835,0.5128972560488017,0.16865818273207064,0.6693778701820924,0.161963947085837,,,-7.0,1674.0,1681.0,3719.3,28878.0,12.7,88.0,0.0,1780.0,,16329.0,2472.0,13271.0,0.3733,187.9187,45.2614,11.1443,97.0996,,0.0
13011,Sant Feliu de Pallerols,171616,2013,1346.0,0.4888558692421991,0.5111441307578009,0.16196136701337296,0.6285289747399703,0.20950965824665677,,,13.0,64.0,51.0,79.4,825.0,13.7,1.0,205.0,142.0,,515.0,89.0,394.0,1.1125,21.9116,5.3787,27.7596,12.5676,,0.0
13012,Sant Feliu Sasserra,82129,2013,645.0,0.5224806201550387,0.47751937984496123,0.14573643410852713,0.6403100775193798,0.21395348837209302,,,-14.0,14.0,28.0,46.8,432.0,,,62.0,64.0,,255.0,,,0.5442,12.4714,2.081,39.176,7.728400000000001,,0.0
13013,Sant Ferriol,171621,2013,231.0,0.5800865800865801,0.4199134199134199,0.15151515151515152,0.6883116883116883,0.16017316017316016,,,9.0,39.0,30.0,10.3,150.0,,,13.0,0.0,,82.0,,,0.0,4.1218,1.2125,12.1337,2.5693,,0.0
